h,k,l,d_A,I_observed,sigma_I,I_calculated,Fcal_electron_units,multiplicity,observed_gt_2sigma,used_in_refinement
28,-6,15,0.8507753410182253,-0.6041104420704846,0.8688300874389063,0.02302904714997354,-3.073185840061312,36,False,True
28,-6,16,0.8181552347092338,0.20184227825859666,0.9867364784012166,0.012163340902976388,-2.2334553692003234,34,False,True
28,-6,17,0.7872463237051697,-1.8303242476975647,1.106742069664493,0.018636224961216308,2.76458413306695,25,False,True
28,-6,18,0.7580114859725426,0.049382297752455465,1.6071175937843707,0.009287335979156746,1.9516252009704134,12,False,True
28,-6,19,0.7303926150153881,6.565226113085705,2.208136665430449,1.0961542633127765e-05,0.06704813122687575,6,True,True
28,-6,20,0.7043183725718415,1.83,6.32,0.00012515495471758192,-0.22655563190955638,1,False,True
28,-5,0,1.3121782543924618,4.220035840096593,0.8364830667320361,4.49620957625516,-42.94119361400537,23,True,True
28,-5,1,1.3081027416774584,-0.28126299376424413,0.5558942251593206,0.42097532281860184,-13.1395096534455,43,False,True
28,-5,2,1.296100341491553,-0.16569573116746653,0.5435555078210131,0.7628063144567423,-17.687154876844364,44,False,True
28,-5,3,1.2768101749434986,0.47089061854966163,0.5656284348022318,0.7901603357085893,-18.001489920569608,41,False,True
28,-5,4,1.2511957918623626,0.7272735752000181,0.551313111043908,0.008847745846741193,1.9048779667954385,43,False,True
28,-5,5,1.2204212131871195,1.2613357883506937,0.6107112658615677,0.7432824617256548,17.459338363136816,39,True,True
28,-5,6,1.1857221858186198,0.4686710253253257,0.7468051565410013,0.0022335761419616353,-0.9570865652198548,29,False,True
28,-5,7,1.1482961742845212,1.398251195822024,0.676028938926012,2.384085566411063,-31.268839134720285,37,True,True
28,-5,8,1.1092240746725972,2.435691990126167,0.7450099067123503,2.2409670287229737,-30.315767829609783,37,True,True
28,-5,9,1.069425985811845,2.7070547478242184,0.768879181882037,1.9409219165884029,-28.213363934110486,36,True,True
28,-5,10,1.0296460243709384,0.9319930570746014,0.9436343389608824,0.6824219871440699,-16.72928363830575,37,False,True
28,-5,11,0.9904579192127273,-0.8980581194275874,0.7700006671540481,0.17973263723987218,-8.585474692839721,38,False,True
28,-5,12,0.9522830267559196,-0.4321905680496916,0.8653067868610621,0.01055940302715284,-2.0809925339550204,31,False,True
28,-5,13,0.9154140135834616,-0.23952724210840637,1.0301175253868233,0.0034711122059716635,1.1931228561174676,36,False,True
28,-5,14,0.8800395536390064,-0.0014119134770704338,0.8501691776072765,0.0018901915327252325,0.8804480697756767,37,False,True
28,-5,15,0.8462672853294876,-1.0245905524454937,0.8560363534776109,0.004099733152379671,-1.2966675244716863,37,False,True
28,-5,16,0.8141436959691577,-1.400083666854407,0.9177717876752166,0.000614061361214283,-0.5018301202727918,35,False,True
28,-5,17,0.7836705317197988,0.9954879351267725,1.2290243076331062,0.05481873037305786,-4.741495311158437,23,False,True
28,-5,19,0.7275342281587184,-1.1754421740539736,2.7853553587756155,0.04604322017737119,-4.345439260900163,4,False,True
28,-4,0,1.2939326632087946,4.50936558385481,1.056796264430629,6.6209941147987434,52.10896412663201,20,True,True
28,-4,1,1.2900243028937741,1.2968081626768515,0.5489050533772958,1.513276770905325,24.912081831590985,45,True,True
28,-4,2,1.2785083515517894,-0.1354308663275443,0.5825008896877487,0.6823214742205238,16.728051577234808,43,False,True
28,-4,3,1.259981952344244,0.4978097963399796,0.5633621323478141,0.22899873328210463,9.690972897823109,43,False,True
28,-4,4,1.235347780804176,0.011897507899767954,0.5274314518731082,0.0011334005190497857,-0.6817773085320744,46,False,True
28,-4,5,1.2057005415207203,-0.4183533282640488,0.6002283848330745,0.1832380615647121,-8.668794012836118,38,False,True
28,-4,6,1.1722081151281307,0.8635136723434237,0.6549561761348643,0.1379630117707764,-7.521979964042557,29,False,True
28,-4,7,1.1360088037667047,0.23645076979701285,0.6807994958811457,0.17893696663990172,8.566449803780554,39,False,True
28,-4,8,1.0981369225076791,0.3547197982884465,0.697534581614035,0.7556210195600548,17.603655228351748,40,False,True
28,-4,9,1.059479447076831,1.7069297732687876,0.7412907945690226,2.158334846117836,29.751594777065105,38,True,True
28,-4,10,1.0207596440908666,2.5278435271467155,0.7362011926883707,1.170471435428292,21.909438562276225,40,True,True
28,-4,11,0.9825404205291608,-0.30744010104105896,0.7624009966402634,0.40511536999900566,12.889622528600738,38,False,True
28,-4,12,0.945239812551264,0.5510615009569757,0.8710110193908877,0.04735291850736047,4.406808866221829,30,False,True
28,-4,13,0.9091523377296139,-0.21581872931057322,0.8923660527207489,0.026520469390684646,-3.2979300676310297,31,False,True
28,-4,14,0.8744717794381279,1.6756267180101767,0.8447567138634512,0.04350959605163703,-4.22418922688567,38,False,True
28,-4,15,0.8413126985669979,0.4653633304284603,0.8364835976929486,0.0031370384147808546,-1.1342551437934294,40,False,True
28,-4,16,0.8097292969551285,-1.1535103787869359,0.95113929148479,0.020040043768729678,2.866818324955632,34,False,True
28,-4,17,0.7797311502502944,-0.4407440567183331,1.2810697172998002,0.12625237011472412,7.195659576800828,19,False,True
28,-4,18,0.7512958586452776,1.574170440816973,1.847382321307192,0.08057248290631831,5.748363359377878,8,False,True
28,-3,0,1.274626013349371,8.442805389584992,1.2923115629586879,7.719705230715195,-56.26666798787635,20,True,True
28,-3,1,1.270889503536502,1.3601991439592596,0.5892400806662518,2.331826133868763,-30.924231920422127,41,True,True
28,-3,2,1.2598741030104703,0.8928196962129153,0.6204675046470052,0.6644967945164838,-16.508107340878276,36,False,True
28,-3,3,1.2421349162373154,-0.2722416380045318,0.5650428377965817,0.054386452657465764,-4.722763580090356,43,False,True
28,-3,4,1.2185134203200432,-0.08127454519522453,0.5452152776260168,0.11041064229209309,6.729089538580449,43,False,True
28,-3,5,1.1900342360457539,0.3299623162797583,0.6120851255028168,0.21085925374899728,9.299233901979013,38,False,True
28,-3,6,1.1577961097621292,0.5284997416802897,0.6522035521970106,0.003936688932876911,1.2706220528152448,33,False,True
28,-3,7,1.1228765064094035,0.8679742152779749,0.7065905633998807,0.7252676708649767,-17.24646131131296,38,False,True
28,-3,8,1.086261275562113,1.30210359038073,0.8071419062442046,1.371276252996678,-23.714464192425428,40,False,True
28,-3,9,1.0488023977038792,1.8949792635270482,0.848379146214129,2.611387704644131,-32.72551701395747,35,True,True
28,-3,10,1.0112006118519807,0.7211716135186824,0.7826077365472278,1.5224554698832768,-24.987519061585235,38,False,True
28,-3,11,0.9740066317935422,1.1274636507981686,0.7509678629057018,0.47829574573137784,-14.00551548361756,40,False,True
28,-3,12,0.9376341492062775,-0.12881131393106152,0.8866183387426936,0.03307500421627517,-3.6829921492542446,31,False,True
28,-3,13,0.9023788426636774,-0.28160937186422763,0.9232095934651607,0.041362214543146474,4.118629543876715,29,False,True
28,-3,14,0.8684392043477571,0.07379508317567784,0.9399899943632679,0.04313370144865071,4.205902521547414,36,False,True
28,-3,15,0.8359365481134996,0.5058704153328724,0.883388155687241,0.002986193320371264,1.1066487526255857,39,False,True
28,-3,17,0.7754454669093781,0.3087900179337186,1.304019392697033,0.09425494201945223,-6.217315470422788,17,False,True
28,-3,18,0.7474598955318559,-0.4386039435871791,2.2066158269671297,0.06368044763139873,-5.110388212957173,8,False,True
28,-3,19,0.7209388231681766,-2.2122222081260547,8.199362817936882,0.03183540582565313,-3.61331674942393,2,False,True
28,-2,0,1.2544413311425482,9.055203786872507,1.0581730823219946,8.774856453996147,59.98889321154386,19,True,True
28,-2,1,1.2508790449453624,2.9374610993212205,0.6703080100444997,4.029978109787152,40.653897004192125,39,True,True
28,-2,2,1.240371559274739,2.8605164074436313,0.6321911346301472,2.520621592951658,32.15175361815471,39,True,True
28,-2,3,1.2234325416112557,1.9533567388469644,0.628793870574845,2.54088163593172,32.280708359349504,42,True,True
28,-2,4,1.200842904175298,1.035862147875474,0.5834952168520984,1.0600727142363302,20.850605292728204,41,False,True
28,-2,5,1.1735574979013084,0.21736172343235516,0.6282455137559657,0.034264446502830385,-3.7486310606626696,36,False,True
28,-2,6,1.1426057068441222,0.505320235571082,0.7008991165374796,0.050063234022972414,-4.531169303281992,35,False,True
28,-2,7,1.1090033607479626,0.4419345234711755,0.7301446926531423,1.1831249126297254,22.027547103755175,35,False,True
28,-2,8,1.07368661003705,4.467318017582003,0.827535784129788,3.8421069073442125,39.69497762708393,38,True,True
28,-2,9,1.0374709841430945,4.092226725778422,0.7963642425156916,3.926019395601594,40.12611000184757,37,True,True
28,-2,10,1.0010332277222376,0.661724180323908,0.8096308272018171,1.6890257800633528,26.318975402004817,40,False,True
28,-2,11,0.9649105424194957,0.45936798258003886,0.81462739153492,0.6493902923657497,16.319383002030264,39,False,True
28,-2,12,0.9295111950602323,0.6000478210567559,0.8801325267501445,0.20294783216293005,9.12311285713362,33,False,True
28,-2,13,0.895131214089543,0.5957165907126306,0.8962056161788322,0.03489321775625522,3.7828694123366757,33,False,True
28,-2,14,0.8619732470879926,-1.5544625349236743,0.8288291718142679,8.717707898246444e-05,0.18908278724869285,40,False,True
28,-2,15,0.830165029944582,-0.8022791573268995,0.8817121572309384,0.017440748362360637,2.6744433125374343,37,False,True
28,-2,16,0.7997760460035273,0.019694130816759213,1.0111352113134215,0.10201614516997437,6.468227604900038,29,False,True
28,-2,19,0.7172267464925691,-2.3035675973698906,4.69295472181004,0.07001677068906804,5.358606631178234,2,False,True
28,-1,0,1.2335534021828922,8.503600611732134,1.2087674109229942,9.15391921141938,-61.270916496212806,18,True,True
28,-1,1,1.2301656420587788,1.9352549633847589,0.6204522737463556,3.0109560975674907,-35.14010465385401,40,True,True
28,-1,2,1.220167417103049,1.581796884269686,0.6250649854254983,1.2185202939592186,-22.35461642094025,39,True,True
28,-1,3,1.2040321053755874,0.4718475802195472,0.6175680449632914,0.44830184875577306,-13.559263605304395,36,False,True
28,-1,4,1.182481488847999,0.775242769079454,0.5974803165596895,0.0016468356840595789,0.8218186134389759,40,False,True
28,-1,5,1.156401886673731,0.8530948393660205,0.580119990048387,1.0959613934542463,21.200615368515816,38,False,True
28,-1,6,1.1267540056685161,0.19424940584124553,0.6870076006903341,0.8259384829058264,18.404528243514232,38,False,True
28,-1,7,1.0944920377829228,-1.3441382332772038,0.7529889640185098,0.03792701883565613,-3.9438936255720156,33,False,True
28,-1,8,1.0605018155471486,1.1946121859862533,0.7292499660681345,0.9341825226830849,-19.57341967640946,40,False,True
28,-1,9,1.0255613776967394,3.6612823479858014,0.8368810297521312,2.3327335555867745,-30.930248361740507,38,True,True
28,-1,10,0.9903222410346193,1.222127024490678,0.8322747184208459,1.4295375980369767,-24.213001563380256,38,False,True
28,-1,11,0.9553068616853537,0.5204148542525617,0.8250063599493533,0.49918405096493484,-14.308074393010973,35,False,True
28,-1,12,0.9209169804003036,0.06495889951992474,0.9229462179981287,0.06187067455337226,-5.037247204195095,38,False,True
28,-1,13,0.8874480754664454,0.33789803024394516,1.0522295289982628,0.0018245716436814873,-0.8650302590959135,36,False,True
28,-1,14,0.8551062705005019,0.5223803858460543,0.8406698096023867,0.01354490301336422,2.3568871512926743,39,False,True
28,-1,15,0.8240252519936077,-1.0609342435539821,0.8582553052888559,0.0040985105987617785,1.2964741748421764,39,False,True
28,-1,16,0.7942817743599727,0.18127931605735345,1.0324300671471478,0.00391874656076921,-1.2677231687279031,27,False,True
28,-1,17,0.7659090800933878,0.7713416771367531,1.6185028481223342,0.06323777212883831,-5.092594769413608,11,False,True
28,0,0,1.2121262705111482,12.446645847315752,1.6620765378565368,12.85687890019917,72.61370819616734,12,True,True
28,0,1,1.2089115446810483,2.0974781149678874,1.0408729179619085,3.162724709029741,36.014843736250405,20,True,True
28,0,2,1.1994186944690577,2.3448590160811027,1.0220859350342117,3.3158844697744936,36.876571282781605,19,True,True
28,0,3,1.1840823853152205,5.493022866413745,0.9358937281543247,3.659920526516958,38.74241300273817,20,True,True
28,0,4,1.1635673454754525,2.6742654399817756,0.8501465957490101,0.9339950171755542,19.571455227234285,20,True,True
28,0,5,1.138693360406209,-1.0022088673641012,0.803886193996103,0.032858772174620625,-3.6709333935070725,20,False,True
28,0,6,1.1103539199127064,-0.6339213587967937,1.1407252178985177,0.10188182209624742,6.463967894856521,20,False,True
28,0,7,1.079442276350653,2.2259471727751663,1.1896165118336126,3.048076820339578,35.35605437447497,17,False,True
28,0,8,1.0467938916849213,1.963593651016612,1.1703411902790408,2.9898413502596,35.016675452826846,20,False,True
28,0,9,1.0131486797231646,5.2886875153503174,1.1709122726264924,3.3799268820724278,37.23098203165471,18,True,True
28,0,10,0.9791319444699881,2.8892214148807636,1.3761730642133578,1.4003850795361512,23.964842353720975,20,True,True
28,0,11,0.9452502781668369,0.4183672224812814,1.3264279482569836,0.5629389130385442,15.194327188876784,17,False,True
28,0,12,0.9118978077932877,-0.12359192636963232,1.4214011086536722,0.18178556670120913,8.634367675721444,18,False,True
28,0,13,0.8793685058688997,0.6101445986121998,1.1480071805215895,0.06783604744389468,5.274497691885834,20,False,True
28,0,14,0.8478711958302653,1.3542375125816615,1.432279000812081,0.049336809833100854,4.498175244006424,18,False,True
28,0,15,0.8175449265489416,0.33258708704145307,1.1922667615752576,0.09896093156339057,6.3706350461759405,20,False,True
28,0,16,0.7884733084640648,-3.015288218940058,1.6056053007946849,0.13982453980623955,7.572556778292856,12,False,True
28,0,17,0.7606970980158747,1.6454714649088178,2.2514291356106226,0.24805772151773767,10.086191605761671,6,False,True
29,-14,0,1.3511115779379712,3.1107757043639066,0.8641208851700918,2.4540427557018227,-31.724289288481433,21,True,True
29,-14,1,1.3466636710319981,1.4167697177352079,0.5833172062700441,1.2148747677915177,-22.321151494726205,46,True,True
29,-14,2,1.3335789747927576,0.7437500085353426,0.5594765585299074,0.07766016250479289,-5.643518934539085,43,False,True
29,-14,3,1.3125938883182788,-0.260098489669775,0.5142636726401258,0.01694742855761115,-2.636348048429711,48,False,True
29,-14,4,1.2848121785992415,-0.03417355834874366,0.5628301210535611,0.08497032283903236,-5.903158893627146,39,False,True
29,-14,5,1.251556112859233,0.5235848127178875,0.5323465430140494,0.04752669470798892,-4.4148875362205695,43,False,True
29,-14,6,1.2142145692667417,-0.2495623123711989,0.5610995592349738,0.011975284931480833,-2.2161225186191085,40,False,True
29,-14,7,1.1741165562653033,0.1847379100919217,0.6201703797283404,0.11784511755132329,-6.95194993694959,30,False,True
29,-14,8,1.132444646713145,0.32451229611069476,0.7603803232036156,0.32837987605788305,-11.60483864349521,33,False,True
29,-14,9,1.0901894985013325,0.15734385331732736,0.7568105578132258,0.1851367281592681,-8.713590199149687,38,False,True
29,-14,10,1.0481380401495664,-0.48740676522488374,0.8118757188804342,0.02290637119584411,-3.064989464781571,33,False,True
29,-14,11,1.006884634725826,0.38723023539447443,0.830036782206915,0.00641464907828543,-1.6219493587777445,38,False,True
29,-14,12,0.9668550690848288,0.7928905113825229,0.7724144615843331,0.032292324791148914,-3.639154508627497,37,False,True
29,-14,13,0.9283355742022228,1.0060039685625493,0.8679376110783763,0.05619101473646052,-4.800475709248553,38,False,True
29,-14,14,0.891501789394905,-0.6516118560251297,0.8604745389163848,0.06552571990123991,-5.183901484003966,34,False,True
29,-14,15,0.8564448646386074,-1.0117375623946276,1.0587128718244292,0.015887695003151552,-2.5525913077937945,34,False,True
29,-14,16,0.8231935105377207,0.903306661623775,0.9074056867777549,0.0105037894569263,-2.0755052820526805,34,False,True
29,-14,17,0.7917318029746768,0.18470418068102695,1.1751843966934283,0.013813123776761303,-2.3801086939997647,24,False,True
29,-14,18,0.762013082752718,-1.0169218138077072,1.423997803333784,0.008557809527353607,-1.873407036216546,16,False,True
29,-14,20,0.7075249561144771,4.233098406709836,3.0744545235041563,0.00030397284337064807,-0.3530760277463578,4,False,True
29,-13,0,1.3489754318147569,-0.21127905204075723,0.7970912787962824,0.028830528425485905,-3.438564223443423,21,False,True
29,-13,1,1.3445485193832603,-0.07683488082292644,0.5413564308358618,0.13002194444981127,-7.302291528724266,44,False,True
29,-13,2,1.3315247873328373,-0.2719213806369673,0.5767773899934437,0.6751099620530715,-16.6394166765022,46,False,True
29,-13,3,1.3106350152067237,-0.7921166586325102,0.5611672506793153,0.5192344863706083,-14.592597502549253,42,False,True
29,-13,4,1.2829749008910027,0.7163255023508917,0.576776053746023,0.7450776906148548,-17.48041016778691,42,False,True
29,-13,5,1.2498576563508224,0.9662261857288269,0.5403168554916667,0.9661123059593207,-19.90511293648742,45,False,True
29,-13,6,1.2126634624049335,1.4692128678875915,0.5578204798349481,0.7177440305115149,-17.15677412123709,41,True,True
29,-13,7,1.1727139264248372,1.4177581497478662,0.775301304865328,0.0005374562960418504,-0.46948575157241895,34,False,True
29,-13,8,1.1311859687419876,0.37604019145005707,0.6360007760658405,0.38626016258754936,12.58608900078228,36,False,True
29,-13,9,1.089066387516605,-1.622754003857721,0.6975851242741704,0.19303189962536713,8.89744641801782,37,False,True
29,-13,10,1.047139827882813,-0.19168099062551552,0.8515191699472123,0.0003108606308637856,-0.35705383414291786,39,False,True
29,-13,11,1.0059996119288426,0.24574282667460828,0.7664700832214915,0.10671237944964305,-6.615432475508947,37,False,True
29,-13,12,0.966071379516721,0.40114010203971084,0.8465872309986116,0.1169295269433946,-6.924890895988128,39,False,True
29,-13,13,0.9276418032118166,-1.5719421073652529,0.9157003454099488,0.2575921865703631,-10.27820278284585,38,False,True
29,-13,14,0.890887312335813,0.08317615079795558,0.814024551151757,0.1644054606027437,-8.21124401061973,38,False,True
29,-13,15,0.8559000210337834,0.16994123487017415,0.8582012103891943,0.1323493533079227,-7.367357607438641,38,False,True
29,-13,16,0.8227096602615415,-0.6155733204825584,0.8855917334777179,0.054704021575132905,-4.736531897682059,35,False,True
29,-13,17,0.7913013079321809,-0.032920491236924414,1.3472916725075748,0.009907535865605147,-2.0157360623118863,20,False,True
29,-13,20,0.7072176787941886,2.2057142179970635,4.37497809185203,0.000488340642182734,0.4475198196232767,2,False,True
29,-12,0,1.3447333602045781,1.051498468014098,0.8835800370368085,1.9467273877875508,-28.255526778000608,18,False,True
29,-12,1,1.3403479445987174,0.3399376680744578,0.592224320061397,0.6414471303643897,-16.21926883388981,43,False,True
29,-12,2,1.3274447301582568,0.23975449979220975,0.6039857107423252,0.11091121798038299,6.744326336794898,45,False,True
29,-12,3,1.3067434360746688,-1.148726222018366,0.572079727625183,0.34343167693279025,11.867821735441138,41,False,True
29,-12,4,1.279323867889912,1.166113391861576,0.5542334665347113,0.5454054354254064,14.95583171816736,44,True,True
29,-12,5,1.246481385057254,-1.3841585023413245,0.5203831425850262,0.5806707288723342,15.431772283112078,43,False,True
29,-12,6,1.2095789988108168,-1.0138447924080587,0.6255162262205118,0.08206008402891667,5.801186366642415,37,False,True
29,-12,7,1.1699236815492569,0.541459439022297,0.6785660483250632,0.3611559758946302,-12.170214750187355,37,False,True
29,-12,8,1.128681152548908,1.6287114528724511,0.6796239808821418,1.3602575010646962,-23.618994429399585,36,True,True
29,-12,9,1.0868305396078712,0.8219133493764172,0.6729846312354915,0.7350660602991537,-17.362570588959258,39,False,True
29,-12,10,1.0451519295626197,0.6444074652756213,0.8943068152250732,0.0491563495729857,-4.489941173753536,39,False,True
29,-12,11,1.0042365450346848,-0.014604305527385121,0.763634770989843,0.09429574221440212,6.218660971424868,35,False,True
29,-12,12,0.9645097004564605,-0.3780340738815487,0.7409346959934616,0.09188776065202969,6.138746122786441,40,False,True
29,-12,13,0.9262589147504805,-0.08848611190792492,0.8475066170493453,0.07555939234003597,5.566664755119327,38,False,True
29,-12,14,0.8896621604231023,0.26194049009070836,0.8088079049418663,0.07904126401590345,5.693479711501277,38,False,True
29,-12,15,0.8548134460784489,0.14580950586931352,0.8574355945853558,0.021676798188462562,2.9815933159684485,37,False,True
29,-12,16,0.8217445137491953,-0.30138701854233324,1.0202047642341703,0.002342786975181851,-0.9802057356238211,35,False,True
29,-12,17,0.7904424203463262,0.21139801491886445,1.1384476158131596,0.011373417044526695,-2.1597143859391554,24,False,True
29,-12,19,0.7329428992503622,0.8673671138283356,2.2787532696436035,0.006007433610783834,-1.569622910098929,8,False,True
29,-11,0,1.338444627251247,5.6092857786178545,0.8821438117099236,3.650347733052414,38.691713001944294,21,True,True
29,-11,1,1.334120253228308,0.3142293567255497,0.5378594592604,0.870586634698626,18.8954324905211,46,False,True
29,-11,2,1.3213943637236083,0.2131206512674183,0.5480286779527338,0.48421176670384947,-14.091866118112716,45,False,True
29,-11,3,1.3009705222378583,-0.06355171095386174,0.5480578718082176,1.3695504713945592,-23.699536904582267,42,False,True
29,-11,4,1.2739052945741314,2.9355739286360563,0.5965900110642071,1.0028740582966154,-20.280284244784514,40,True,True
29,-11,5,1.241467890871919,2.1797874996834117,0.6374184398304528,2.0350284825419176,-28.88923788271564,41,True,True
29,-11,6,1.204996118544939,0.945338765487027,0.6308343830439718,0.7763360322437384,-17.843321917437628,38,False,True
29,-11,7,1.165775407765835,-0.7370669299503488,0.6054261242073292,0.012415312273735973,-2.2564705136302154,40,False,True
29,-11,8,1.1249549327701496,-0.20264366838649178,0.7364714830356343,0.28123301852829713,10.73949828820585,37,False,True
29,-11,9,1.083502438257116,1.2396238244238311,0.6168985277445262,0.7539386369060351,17.584047126675923,42,True,True
29,-11,10,1.0421911964016144,0.8751740480673479,0.6280216947469108,0.6834219212334814,16.741535630450176,44,False,True
29,-11,11,1.0016092393385987,-0.030522959684215006,0.7139772440851115,0.09987624020847137,6.400028848368152,39,False,True
29,-11,12,0.9621813174173762,1.0906422497333632,0.7455613005609193,0.12505959837920333,-7.161588346396845,39,False,True
29,-11,13,0.9241961295166783,-1.5187711312532322,0.778299786572001,0.12181881729666638,-7.068186958290536,37,False,True
29,-11,14,0.8878338729686807,0.9981428432796849,0.7806679637757027,0.3486961717816506,-11.958437242515927,39,False,True
29,-11,15,0.8531913150753648,0.5196395433841093,0.8892252677932483,0.35016186484364725,-11.983543653287766,36,False,True
29,-11,16,0.8203031417555964,-0.46092549657962906,0.9412638991863375,0.05832384775685357,-4.8907326487302045,34,False,True
29,-11,17,0.7891593167794365,1.1263924083910037,1.0828620671411944,0.005215759827644733,1.4625463270394048,26,False,True
29,-11,18,0.7597187212301777,-1.3083809028352849,1.5108926917210896,0.014740323794970927,2.4586932605504788,13,False,True
29,-11,19,0.7319195835856162,0.1275223625398651,2.2422477551977416,0.007815027540046806,1.7902599468944114,7,False,True
29,-10,0,1.330195275155525,1.397406703977846,0.7944378933058451,1.3539720023586654,-23.564361738727005,22,False,True
29,-10,1,1.3259501151487012,0.3807858717749349,0.533095965739903,0.07758545610141543,-5.640803845939961,47,False,True
29,-10,2,1.3134544201922684,0.9109781345604068,0.6539020036728174,1.486666561920755,24.692077175407682,44,False,True
29,-10,3,1.2933909921731437,1.156853190561155,0.5776429537950176,2.123026844063068,29.50723950291946,38,True,True
29,-10,4,1.266786485547537,2.665612035892593,0.5911378513330485,1.2937771696915452,23.034594990155803,40,True,True
29,-10,5,1.2348763777015124,2.3556348964462073,0.6191665490158864,1.9706213327311592,28.428400746809043,34,True,True
29,-10,6,1.1989658655227513,0.16285200070838468,0.6242938412330699,0.7817080429508851,17.904950685518163,37,False,True
29,-10,7,1.1603124010003885,0.3855890857747575,0.6301197773978877,0.0019490970312897172,-0.894061860807287,42,False,True
29,-10,8,1.1200435676382035,0.1322245771502452,0.6276814643275589,0.3287630357655926,-11.61160703978928,38,False,True
29,-10,9,1.079112160217717,0.6266603801228341,0.606704004209944,0.30315077340708,-11.150136377307861,42,False,True
29,-10,10,1.0382824114240286,-0.8921839933378646,0.7053621105615393,0.0902384554817684,-6.083404093315606,41,False,True
29,-10,11,0.998138028977172,-0.9357441242267918,0.6217886964708298,0.007963826736973215,1.8072229805487856,44,False,True
29,-10,12,0.9591028765642564,1.2348351016016839,0.6514674848546893,0.4821361938003034,14.061631303030815,40,False,True
29,-10,13,0.9214670658289362,0.9710069604076197,0.691126175444255,0.5965483884531574,15.64132994802236,40,False,True
29,-10,14,0.8854135983659901,1.9850490191342098,1.0050805916094612,0.5046656097447444,14.386418655592394,36,False,True
29,-10,15,0.8510427694814562,0.5799179876330354,0.9221854471955128,0.27170762235753093,10.556057568791829,36,False,True
29,-10,16,0.8183930581646972,-0.20641152845505353,1.0400703883203264,0.012643050836158635,2.277072094675164,31,False,True
29,-10,17,0.7874581917358071,-1.3836509627643587,1.0885262867353627,0.010644723256570334,-2.0893828543190978,25,False,True
29,-10,18,0.7582006105997781,-0.8439909307223641,1.8621182998193095,0.008947665355298643,-1.9156038688829053,12,False,True
29,-9,0,1.3200949371030872,4.875251055359559,0.8916140952868449,6.159175736881458,50.258802534723024,20,True,True
29,-9,1,1.3159454465707652,1.5904159951395118,0.5516507331563189,2.2913480777326187,30.65465077037751,47,True,True
29,-9,2,1.3037278851372847,-0.32047194342206897,0.5709960621068468,0.0784761486424923,-5.673090079989918,42,False,True
29,-9,3,1.2841002896126963,1.066424247842021,0.5909846538663783,0.6271858077638842,-16.037953508254528,39,False,True
29,-9,4,1.2580535662205148,1.4650597501146818,0.7059747036079413,0.9670638444397361,-19.914912945970634,38,True,True
29,-9,5,1.226782761835794,0.9832515022349547,0.5897142169473452,1.0642753251147123,-20.891895056564447,42,False,True
29,-9,6,1.191553840767949,1.8215973710073032,0.6552106307401299,1.2436585973170002,-22.58402922919696,37,True,True
29,-9,7,1.1535904359148776,0.49340497060404315,0.6313095084080418,0.5539131631979313,-15.072027641118522,38,False,True
29,-9,8,1.113993876518092,-0.7856914330054646,0.613728426437366,0.02252210032833992,3.039172027900125,40,False,True
29,-9,9,1.0736986330459886,2.1117184323519624,0.7056736078367905,1.2611232646048656,22.74204987852957,43,True,True
29,-9,10,1.0334577220896881,3.1478881600958575,0.73671420880959,2.0536731422356542,29.021275817089723,42,True,True
29,-9,11,0.9938493459847855,1.3843582185487804,0.661327546382958,0.6153016758973945,15.885280501533819,42,True,True
29,-9,12,0.9552960584739748,0.6276621379085978,0.7679310977649331,0.012259544703522774,2.2422705337818054,37,False,True
29,-9,13,0.9180894929072875,0.05910198939723785,0.8369130672294943,0.27173539228210014,-10.556596996854507,39,False,True
29,-9,14,0.8824159073664708,0.7831851295928187,0.8089864001194409,0.4833799427442688,-14.079756756804352,37,False,True
29,-9,15,0.8483797752831257,0.0444083698175451,0.8521292937076769,0.3267978034540143,-11.576849924553716,37,False,True
29,-9,16,0.8160241122217071,-1.2965634997495359,1.0410367953900994,0.019196571896818348,-2.80583855708656,32,False,True
29,-9,19,0.7288751636643226,-3.0411390452479106,2.2091029479862914,0.013482636236985023,2.3514635312330965,6,False,True
29,-8,0,1.3082729533077615,-1.035143826335633,0.7990710726437367,0.588892541049035,-15.54063877159614,22,False,True
29,-8,1,1.3042336092530138,-0.12595860398829195,0.5460420926436632,0.012020614193166098,2.2203128287460974,46,False,True
29,-8,2,1.2923364329191998,3.379876606035798,0.6242447804131924,2.3897852902651593,31.306194621534228,41,True,True
29,-8,3,1.273211372233926,2.0083260641135254,0.6548158941017383,1.718748937566078,26.549543637370604,40,True,True
29,-8,4,1.2478086941160937,1.4780961518123796,0.5771077312962252,1.2357065522403379,22.51171146570563,38,True,True
29,-8,5,1.2172773273624984,3.367940420387085,0.6048527996931359,2.458507853731999,31.753137132783337,42,True,True
29,-8,6,1.182838284726231,3.3941467582132794,0.7655929456118404,2.8636736474883033,34.269881325342524,37,True,True
29,-8,7,1.145676232422054,2.4982474089777114,0.7061218585813048,1.5899964070577013,25.535767204347813,36,True,True
29,-8,8,1.1068620353324445,0.3603479549978628,0.6416322269368386,0.16432257882764253,8.209173981219358,40,False,True
29,-8,9,1.0673087015640217,-0.3328957968278403,0.625569721982233,0.05524892489210032,-4.760063591562154,42,False,True
