run,h,k,l,x,y,omega,theta,counts,nframes,omega_width
3.000000000000000000e+00,2.000000000000000000e+00,-2.000000000000000000e+00,-3.000000000000000000e+00,6.199782608695652470e+02,5.026717391304347871e+02,3.424673913043478279e+01,-7.987187500000000107e+00,4.600000000000000000e+02,3.000000000000000000e+00,2.477950972233702309e-01
3.000000000000000000e+00,-4.000000000000000000e+00,3.000000000000000000e+00,-1.000000000000000000e+00,2.915512465373961390e+02,1.091772853185595551e+02,3.443282548476454252e+01,-7.987187500000000107e+00,3.610000000000000000e+02,2.000000000000000000e+00,2.408061139233830528e-01
3.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,-4.000000000000000000e+00,6.844137228260869961e+02,3.815326086956521863e+02,3.477615489130435122e+01,-7.987187500000000107e+00,1.472000000000000000e+03,3.000000000000000000e+00,2.349303734226588503e-01
3.000000000000000000e+00,-2.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.717172131147540881e+02,2.584180327868852487e+02,3.524897540983606348e+01,-7.987187500000000107e+00,4.880000000000000000e+02,3.000000000000000000e+00,2.448213119913376645e-01
3.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,6.045103419602951362e+02,3.812142188961646525e+02,3.709767695665730969e+01,-7.987187500000000107e+00,9.621000000000000000e+03,7.000000000000000000e+00,3.933392763237046341e-01
3.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.722168421052631686e+02,5.046905263157894979e+02,3.483842105263158118e+01,-7.987187500000000107e+00,4.750000000000000000e+02,2.000000000000000000e+00,1.907675123476558210e-01
3.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-4.000000000000000000e+00,6.851847826086956275e+02,3.209456521739130608e+02,3.575000000000000000e+01,-7.987187500000000107e+00,1.840000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.412559999999999718e+02,3.221559999999999491e+02,3.616766666666666907e+01,-7.987187500000000107e+00,1.500000000000000000e+03,3.000000000000000000e+00,2.367584329132872978e-01
3.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+00,-4.000000000000000000e+00,6.850659340659340160e+02,4.421904761904762040e+02,3.595695970695970800e+01,-7.987187500000000107e+00,2.730000000000000000e+02,2.000000000000000000e+00,2.462671987395108064e-01
3.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,-3.000000000000000000e+00,2.167976653696497920e+02,7.572451361867704236e+02,3.601070038910506099e+01,-7.987187500000000107e+00,2.570000000000000000e+02,2.000000000000000000e+00,2.497708983708877839e-01
3.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.410522088353413892e+02,4.400361445783132694e+02,3.696686746987951722e+01,-7.987187500000000107e+00,1.494000000000000000e+03,3.000000000000000000e+00,3.008632601552891361e-01
3.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,-1.000000000000000000e+00,1.660454545454545325e+02,5.746993006993006929e+02,3.632167832167831989e+01,-7.987187500000000107e+00,2.860000000000000000e+02,2.000000000000000000e+00,1.752180899352001331e-01
3.000000000000000000e+00,-3.000000000000000000e+00,5.000000000000000000e+00,-1.000000000000000000e+00,1.650888030888030755e+02,1.888571428571428612e+02,3.691795366795366817e+01,-7.987187500000000107e+00,2.590000000000000000e+02,2.000000000000000000e+00,2.361533387393517924e-01
3.000000000000000000e+00,-5.000000000000000000e+00,4.000000000000000000e+00,-3.000000000000000000e+00,2.132160000000000082e+02,9.023999999999999133e+00,3.750399999999999778e+01,-7.987187500000000107e+00,2.500000000000000000e+02,2.000000000000000000e+00,2.499679979517378248e-01
3.000000000000000000e+00,-3.000000000000000000e+00,-3.000000000000000000e+00,-5.000000000000000000e+00,7.087053941908714023e+02,1.857282157676348504e+02,3.816804979253112151e+01,-7.987187500000000107e+00,4.820000000000000000e+02,2.000000000000000000e+00,1.850925909652987866e-01
3.000000000000000000e+00,-1.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,6.050547945205479436e+02,3.222047945205479209e+02,3.852636986301369859e+01,-7.987187500000000107e+00,1.460000000000000000e+03,3.000000000000000000e+00,2.797194782081189324e-01
3.000000000000000000e+00,1.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,6.048996610169492669e+02,4.402237288135593190e+02,3.893677966101694921e+01,-7.987187500000000107e+00,1.475000000000000000e+03,3.000000000000000000e+00,2.897014282885527203e-01
3.000000000000000000e+00,-3.000000000000000000e+00,-1.000000000000000000e+00,-2.000000000000000000e+00,5.531898355754857448e+02,1.928450423517687966e+02,3.948343298455406369e+01,-7.987187500000000107e+00,2.007000000000000000e+03,4.000000000000000000e+00,3.179457659458936880e-01
3.000000000000000000e+00,3.000000000000000000e+00,-3.000000000000000000e+00,-5.000000000000000000e+00,7.073978260869565702e+02,5.780478260869565474e+02,3.897934782608695770e+01,-7.987187500000000107e+00,4.600000000000000000e+02,2.000000000000000000e+00,2.491455151365671583e-01
3.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,-1.000000000000000000e+00,2.288459958932238294e+02,5.724743326488705861e+02,3.954774127310061260e+01,-7.987187500000000107e+00,4.870000000000000000e+02,2.000000000000000000e+00,2.453992070947508264e-01
3.000000000000000000e+00,-3.000000000000000000e+00,4.000000000000000000e+00,-1.000000000000000000e+00,2.278326693227091653e+02,1.910717131474103496e+02,4.028187250996015933e+01,-7.987187500000000107e+00,5.020000000000000000e+02,3.000000000000000000e+00,2.696095739986028028e-01
3.000000000000000000e+00,-3.000000000000000000e+00,-2.000000000000000000e+00,-3.000000000000000000e+00,6.206783139212424203e+02,1.920277315585135796e+02,4.087617859123682962e+01,-7.987187500000000107e+00,1.803000000000000000e+03,3.000000000000000000e+00,2.870319460341665407e-01
3.000000000000000000e+00,-2.000000000000000000e+00,5.000000000000000000e+00,-1.000000000000000000e+00,1.698198198198198270e+02,2.584954954954955042e+02,4.065090090090090058e+01,-7.987187500000000107e+00,2.220000000000000000e+02,2.000000000000000000e+00,1.993211431516899723e-01
3.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,-1.000000000000000000e+00,1.706666666666666572e+02,5.051044776119402968e+02,4.025000000000000000e+01,-7.987187500000000107e+00,2.010000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,-2.000000000000000000e+00,6.000000000000000000e+00,-2.000000000000000000e+00,1.015728643216080371e+02,2.552613065326633262e+02,4.094095477386934334e+01,-7.987187500000000107e+00,1.990000000000000000e+02,2.000000000000000000e+00,2.429272756838556924e-01
3.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.361545023696682506e+02,3.813810426540284197e+02,4.158696682464454852e+01,-7.987187500000000107e+00,1.055000000000000000e+03,3.000000000000000000e+00,2.744374579584124563e-01
3.000000000000000000e+00,3.000000000000000000e+00,-1.000000000000000000e+00,-2.000000000000000000e+00,5.513969046430354410e+02,5.699670494258612052e+02,4.182189216175736135e+01,-7.987187500000000107e+00,2.003000000000000000e+03,5.000000000000000000e+00,4.001045349594616884e-01
3.000000000000000000e+00,3.000000000000000000e+00,-2.000000000000000000e+00,-3.000000000000000000e+00,6.193443349753694065e+02,5.710206896551724185e+02,4.210270935960591032e+01,-7.987187500000000107e+00,2.030000000000000000e+03,5.000000000000000000e+00,3.891762796110589950e-01
3.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,6.059918352857649779e+02,2.603732694355697390e+02,4.325940717074902153e+01,-7.987187500000000107e+00,5.634000000000000000e+03,5.000000000000000000e+00,3.333337113816551289e-01
3.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-3.000000000000000000e+00,6.707060498220640739e+02,3.212085409252669024e+02,4.189555160142348456e+01,-7.987187500000000107e+00,1.405000000000000000e+03,3.000000000000000000e+00,2.791505894812972288e-01
3.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+00,-3.000000000000000000e+00,6.704380044020542755e+02,4.415267791636096604e+02,4.221845194424064829e+01,-7.987187500000000107e+00,1.363000000000000000e+03,4.000000000000000000e+00,2.919102888380757377e-01
3.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,-3.000000000000000000e+00,8.892537313432835333e+01,5.825522388059702052e+02,4.140920398009950532e+01,-7.987187500000000107e+00,2.010000000000000000e+02,2.000000000000000000e+00,2.329293514571069701e-01
3.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,-1.000000000000000000e+00,1.735424528301886653e+02,4.419528301886792292e+02,4.264622641509433976e+01,-7.987187500000000107e+00,2.120000000000000000e+02,2.000000000000000000e+00,2.027753326434403314e-01
3.000000000000000000e+00,2.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,6.055138305322128645e+02,5.021017156862745310e+02,4.416780462184873812e+01,-7.987187500000000107e+00,5.712000000000000000e+03,6.000000000000000000e+00,3.946551321242026678e-01
3.000000000000000000e+00,-3.000000000000000000e+00,3.000000000000000000e+00,-1.000000000000000000e+00,2.890675324675324873e+02,1.899233766233766119e+02,4.342467532467532720e+01,-7.987187500000000107e+00,7.700000000000000000e+02,3.000000000000000000e+00,3.009857588881341695e-01
3.000000000000000000e+00,-1.000000000000000000e+00,5.000000000000000000e+00,-1.000000000000000000e+00,1.733775510204081627e+02,3.215510204081632537e+02,4.286734693877551194e+01,-7.987187500000000107e+00,1.960000000000000000e+02,2.000000000000000000e+00,2.119036699723998718e-01
3.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,-2.000000000000000000e+00,4.232884615384615472e+02,6.620993589743590064e+02,4.321794871794871540e+01,-7.987187500000000107e+00,3.120000000000000000e+02,3.000000000000000000e+00,3.588598718532924337e-01
3.000000000000000000e+00,-2.000000000000000000e+00,-4.000000000000000000e+00,-5.000000000000000000e+00,7.603527131782946071e+02,2.519961240310077528e+02,4.334496124031007724e+01,-7.987187500000000107e+00,2.580000000000000000e+02,2.000000000000000000e+00,1.961198179527262053e-01
3.000000000000000000e+00,-1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.943614457831325240e+02,3.213445783132530096e+02,4.403674698795180831e+01,-7.987187500000000107e+00,8.300000000000000000e+02,2.000000000000000000e+00,2.472845706397180932e-01
3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-1.000000000000000000e+00,2.315177664974619347e+02,5.036514382402707497e+02,4.437351945854484114e+01,-7.987187500000000107e+00,5.910000000000000000e+02,3.000000000000000000e+00,2.908156437041464759e-01
3.000000000000000000e+00,2.000000000000000000e+00,-4.000000000000000000e+00,-5.000000000000000000e+00,7.598202247191011338e+02,5.116329588014981482e+02,4.385674157303370890e+01,-7.987187500000000107e+00,2.670000000000000000e+02,2.000000000000000000e+00,2.048829497619154005e-01
3.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,-2.000000000000000000e+00,3.517533039647577198e+02,6.599750367107195643e+02,4.426615271659324691e+01,-7.987187500000000107e+00,6.810000000000000000e+02,3.000000000000000000e+00,2.988532171486683597e-01
3.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000000e+00,3.530326086956521863e+02,5.770339673913043725e+02,4.475883152173913260e+01,-7.987187500000000107e+00,7.360000000000000000e+02,3.000000000000000000e+00,2.675690562750954182e-01
3.000000000000000000e+00,-2.000000000000000000e+00,-3.000000000000000000e+00,-3.000000000000000000e+00,6.727067371202114145e+02,2.580792602377807157e+02,4.515158520475561232e+01,-7.987187500000000107e+00,7.570000000000000000e+02,2.000000000000000000e+00,1.988012215737078869e-01
3.000000000000000000e+00,-2.000000000000000000e+00,4.000000000000000000e+00,-1.000000000000000000e+00,2.308766859344894158e+02,2.596743737957610847e+02,4.491763005780347129e+01,-7.987187500000000107e+00,5.190000000000000000e+02,2.000000000000000000e+00,2.360406588334730549e-01
3.000000000000000000e+00,-4.000000000000000000e+00,-3.000000000000000000e+00,-5.000000000000000000e+00,7.100328820116054658e+02,1.026595744680851112e+02,4.535638297872340274e+01,-7.987187500000000107e+00,5.170000000000000000e+02,2.000000000000000000e+00,2.046317453369292105e-01
3.000000000000000000e+00,-2.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.404984227129338024e+02,2.603548895899053832e+02,4.570189274447949401e+01,-7.987187500000000107e+00,6.340000000000000000e+02,3.000000000000000000e+00,2.520663146516363140e-01
3.000000000000000000e+00,2.000000000000000000e+00,-3.000000000000000000e+00,-3.000000000000000000e+00,6.721447368421053170e+02,5.046447368421052602e+02,4.576973684210526017e+01,-7.987187500000000107e+00,7.600000000000000000e+02,3.000000000000000000e+00,2.271214240758414882e-01
3.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,-3.000000000000000000e+00,2.131443850267379787e+02,6.540267379679144142e+02,4.548529411764705799e+01,-7.987187500000000107e+00,1.870000000000000000e+02,2.000000000000000000e+00,2.495670992423109080e-01
3.000000000000000000e+00,-4.000000000000000000e+00,2.000000000000000000e+00,-2.000000000000000000e+00,3.482889983579638624e+02,1.038374384236453238e+02,4.635426929392446738e+01,-7.987187500000000107e+00,6.090000000000000000e+02,3.000000000000000000e+00,3.257652348488384031e-01
3.000000000000000000e+00,-3.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000000e+00,3.514283801874163373e+02,1.858018741633199511e+02,4.627610441767068039e+01,-7.987187500000000107e+00,7.470000000000000000e+02,3.000000000000000000e+00,2.943942203380290334e-01
3.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,-3.000000000000000000e+00,2.106684782608695627e+02,1.105489130434782652e+02,4.648369565217391397e+01,-7.987187500000000107e+00,1.840000000000000000e+02,2.000000000000000000e+00,2.494677699462717613e-01
3.000000000000000000e+00,4.000000000000000000e+00,-3.000000000000000000e+00,-5.000000000000000000e+00,7.078859315589353400e+02,6.612319391634980548e+02,4.645722433460075962e+01,-7.987187500000000107e+00,5.260000000000000000e+02,2.000000000000000000e+00,2.463133014062624804e-01
3.000000000000000000e+00,-1.000000000000000000e+00,4.000000000000000000e+00,-1.000000000000000000e+00,2.334907975460122600e+02,3.220521472392638316e+02,4.763190184049079789e+01,-7.987187500000000107e+00,3.260000000000000000e+02,2.000000000000000000e+00,2.123720896802124558e-01
3.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,-1.000000000000000000e+00,2.338611987381703443e+02,4.411009463722397754e+02,4.738722397476340831e+01,-7.987187500000000107e+00,3.170000000000000000e+02,2.000000000000000000e+00,2.231178346341576579e-01
3.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.400391822827938313e+02,5.018568994889267287e+02,4.749020442930153507e+01,-7.987187500000000107e+00,5.870000000000000000e+02,2.000000000000000000e+00,2.498080198766471638e-01
3.000000000000000000e+00,-2.000000000000000000e+00,-4.000000000000000000e+00,-4.000000000000000000e+00,7.442560646900269603e+02,2.533962264150943327e+02,4.805458221024258592e+01,-7.987187500000000107e+00,3.710000000000000000e+02,2.000000000000000000e+00,2.439688142468909304e-01
3.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,-1.000000000000000000e+00,2.344735023041474733e+02,3.815656682027649822e+02,4.836059907834101068e+01,-7.987187500000000107e+00,8.680000000000000000e+02,3.000000000000000000e+00,2.734033845628008885e-01
3.000000000000000000e+00,2.000000000000000000e+00,-4.000000000000000000e+00,-4.000000000000000000e+00,7.436986301369862531e+02,5.097589041095890252e+02,4.850205479452054647e+01,-7.987187500000000107e+00,3.650000000000000000e+02,2.000000000000000000e+00,2.499915554963373643e-01
3.000000000000000000e+00,-5.000000000000000000e+00,-1.000000000000000000e+00,-4.000000000000000000e+00,5.643281853281853273e+02,1.263513513513513509e+01,4.920366795366795287e+01,-7.987187500000000107e+00,5.180000000000000000e+02,3.000000000000000000e+00,3.751139618033804690e-01
3.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-1.000000000000000000e+00,5.950153846153846189e+02,3.810461538461538566e+02,4.875000000000000000e+01,-7.987187500000000107e+00,1.950000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,-2.000000000000000000e+00,3.000000000000000000e+00,-1.000000000000000000e+00,2.902811059907834306e+02,2.589308755760368399e+02,4.959254992319508659e+01,-7.987187500000000107e+00,6.510000000000000000e+02,2.000000000000000000e+00,2.322380496744320399e-01
3.000000000000000000e+00,-3.000000000000000000e+00,-3.000000000000000000e+00,-3.000000000000000000e+00,6.744283054003724374e+02,1.885363128491620159e+02,5.072392923649906749e+01,-7.987187500000000107e+00,5.370000000000000000e+02,3.000000000000000000e+00,2.446256948084095939e-01
3.000000000000000000e+00,-1.000000000000000000e+00,-2.000000000000000000e+00,-1.000000000000000000e+00,5.953994334277620055e+02,3.220339943342776223e+02,5.034206798866855337e+01,-7.987187500000000107e+00,3.530000000000000000e+02,2.000000000000000000e+00,1.937975226797401529e-01
3.000000000000000000e+00,1.000000000000000000e+00,-2.000000000000000000e+00,-1.000000000000000000e+00,5.953255208333333712e+02,4.398984375000000000e+02,5.077473958333333570e+01,-7.987187500000000107e+00,3.840000000000000000e+02,3.000000000000000000e+00,2.652385618328521044e-01
3.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,-3.000000000000000000e+00,1.592922252010723980e+02,5.059705093833780438e+02,5.040951742627346022e+01,-7.987187500000000107e+00,3.730000000000000000e+02,2.000000000000000000e+00,2.330512901741180476e-01
3.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,-3.000000000000000000e+00,2.742488888888888710e+02,6.546266666666666652e+02,5.049000000000000199e+01,-7.987187500000000107e+00,2.250000000000000000e+02,2.000000000000000000e+00,2.497999199359359490e-01
3.000000000000000000e+00,-3.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,6.049852040816326735e+02,1.923280612244898009e+02,5.163673469387754977e+01,-7.987187500000000107e+00,1.960000000000000000e+03,4.000000000000000000e+00,2.788049406283608644e-01
3.000000000000000000e+00,-2.000000000000000000e+00,5.000000000000000000e+00,-3.000000000000000000e+00,1.583724928366762299e+02,2.584985673352435356e+02,5.083739255014326375e+01,-7.987187500000000107e+00,3.490000000000000000e+02,2.000000000000000000e+00,1.898915934186921617e-01
3.000000000000000000e+00,-1.000000000000000000e+00,-4.000000000000000000e+00,-3.000000000000000000e+00,7.287355072463767556e+02,3.191666666666666856e+02,5.090942028985507051e+01,-7.987187500000000107e+00,2.760000000000000000e+02,2.000000000000000000e+00,2.330135534900511229e-01
3.000000000000000000e+00,1.000000000000000000e+00,-4.000000000000000000e+00,-3.000000000000000000e+00,7.284668989547038791e+02,4.432543554006968520e+02,5.110714285714285410e+01,-7.987187500000000107e+00,2.870000000000000000e+02,2.000000000000000000e+00,2.258769757263128231e-01
3.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,-4.000000000000000000e+00,3.328801431127012620e+02,7.634418604651162923e+02,5.121869409660107664e+01,-7.987187500000000107e+00,5.590000000000000000e+02,3.000000000000000000e+00,3.349155413532287628e-01
3.000000000000000000e+00,3.000000000000000000e+00,-3.000000000000000000e+00,-3.000000000000000000e+00,6.735365853658536253e+02,5.743082039911307675e+02,5.168791574279379120e+01,-7.987187500000000107e+00,4.510000000000000000e+02,3.000000000000000000e+00,2.893591083168312594e-01
3.000000000000000000e+00,-4.000000000000000000e+00,3.000000000000000000e+00,-3.000000000000000000e+00,2.713849765258215712e+02,1.109014084507042242e+02,5.187910798122065614e+01,-7.987187500000000107e+00,2.130000000000000000e+02,2.000000000000000000e+00,2.188266889468810927e-01
3.000000000000000000e+00,-4.000000000000000000e+00,-2.000000000000000000e+00,-3.000000000000000000e+00,6.148895999999999731e+02,1.122031999999999954e+02,5.220199999999999818e+01,-7.987187500000000107e+00,6.250000000000000000e+02,3.000000000000000000e+00,2.844222213540988364e-01
3.000000000000000000e+00,3.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,6.040713926596279180e+02,5.702735042735042725e+02,5.301646556058320670e+01,-7.987187500000000107e+00,1.989000000000000000e+03,5.000000000000000000e+00,3.993919793736271928e-01
3.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,-3.000000000000000000e+00,2.150011135857461113e+02,5.732015590200445558e+02,5.223385300668151388e+01,-7.987187500000000107e+00,8.980000000000000000e+02,3.000000000000000000e+00,2.383496257486538150e-01
3.000000000000000000e+00,-2.000000000000000000e+00,-3.000000000000000000e+00,-2.000000000000000000e+00,6.613738095238095411e+02,2.584261904761904702e+02,5.271011904761904532e+01,-7.987187500000000107e+00,8.400000000000000000e+02,3.000000000000000000e+00,2.110461134874096478e-01
3.000000000000000000e+00,-1.000000000000000000e+00,3.000000000000000000e+00,-1.000000000000000000e+00,2.920217391304348098e+02,3.216135265700482933e+02,5.307850241545893510e+01,-7.987187500000000107e+00,1.242000000000000000e+03,4.000000000000000000e+00,3.345040004583920701e-01
3.000000000000000000e+00,-1.000000000000000000e+00,5.000000000000000000e+00,-3.000000000000000000e+00,1.620269299820466813e+02,3.217881508078994557e+02,5.283078994614003676e+01,-7.987187500000000107e+00,5.570000000000000000e+02,3.000000000000000000e+00,2.675255736150436436e-01
3.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,-3.000000000000000000e+00,1.624974446337308223e+02,4.425229982964224860e+02,5.272529812606473598e+01,-7.987187500000000107e+00,5.870000000000000000e+02,3.000000000000000000e+00,2.349084523118049606e-01
3.000000000000000000e+00,-3.000000000000000000e+00,4.000000000000000000e+00,-3.000000000000000000e+00,2.133142857142857167e+02,1.913285714285714221e+02,5.297678571428571104e+01,-7.987187500000000107e+00,8.400000000000000000e+02,2.000000000000000000e+00,2.489198604747630550e-01
3.000000000000000000e+00,2.000000000000000000e+00,-3.000000000000000000e+00,-2.000000000000000000e+00,6.611818181818181301e+02,5.038961038961039094e+02,5.330489964580873874e+01,-7.987187500000000107e+00,8.470000000000000000e+02,3.000000000000000000e+00,2.506123939140792456e-01
3.000000000000000000e+00,3.000000000000000000e+00,-4.000000000000000000e+00,-4.000000000000000000e+00,7.476830357142856656e+02,5.824776785714285552e+02,5.293080357142856940e+01,-7.987187500000000107e+00,2.240000000000000000e+02,2.000000000000000000e+00,2.402329167140905830e-01
3.000000000000000000e+00,5.000000000000000000e+00,-1.000000000000000000e+00,-4.000000000000000000e+00,5.555765124555159673e+02,7.524964412811388002e+02,5.344661921708185304e+01,-7.987187500000000107e+00,5.620000000000000000e+02,4.000000000000000000e+00,5.071088530209253431e-01
3.000000000000000000e+00,-2.000000000000000000e+00,-4.000000000000000000e+00,-3.000000000000000000e+00,7.315376344086021163e+02,2.539139784946236489e+02,5.339516129032258362e+01,-7.987187500000000107e+00,1.860000000000000000e+02,2.000000000000000000e+00,2.269556012817788293e-01
3.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,-3.000000000000000000e+00,1.634121212121212068e+02,3.821757575757575864e+02,5.356060606060606233e+01,-7.987187500000000107e+00,3.300000000000000000e+02,2.000000000000000000e+00,2.425425847512442667e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000000e+00,3.509631936579841636e+02,5.063969422423555784e+02,5.431313703284258310e+01,-7.987187500000000107e+00,1.766000000000000000e+03,3.000000000000000000e+00,2.641362564462741980e-01
3.000000000000000000e+00,4.000000000000000000e+00,-2.000000000000000000e+00,-3.000000000000000000e+00,6.127330316742081777e+02,6.510769230769230944e+02,5.411726998491704421e+01,-7.987187500000000107e+00,6.630000000000000000e+02,3.000000000000000000e+00,3.325475474292456934e-01
3.000000000000000000e+00,-2.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000000e+00,3.500405904059040836e+02,2.563742751713231200e+02,5.525632577754348773e+01,-7.987187500000000107e+00,1.897000000000000000e+03,4.000000000000000000e+00,3.226015188149903845e-01
3.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,-1.000000000000000000e+00,5.959863169897377020e+02,2.603283922462941860e+02,5.545496009122006598e+01,-7.987187500000000107e+00,1.754000000000000000e+03,3.000000000000000000e+00,2.840965668512820397e-01
3.000000000000000000e+00,2.000000000000000000e+00,-2.000000000000000000e+00,-1.000000000000000000e+00,5.959076056338028593e+02,5.017273239436619860e+02,5.634239436619718333e+01,-7.987187500000000107e+00,1.775000000000000000e+03,4.000000000000000000e+00,3.291879243619441064e-01
3.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,-3.000000000000000000e+00,3.338391502276176084e+02,6.583050075872533853e+02,5.677276176024279408e+01,-7.987187500000000107e+00,6.590000000000000000e+02,3.000000000000000000e+00,2.717296187949286290e-01
3.000000000000000000e+00,-5.000000000000000000e+00,-2.000000000000000000e+00,-4.000000000000000000e+00,6.186775300171526624e+02,1.052830188679245360e+01,5.716595197255574590e+01,-7.987187500000000107e+00,5.830000000000000000e+02,3.000000000000000000e+00,3.011745066513065727e-01
3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,-3.000000000000000000e+00,2.182142857142857224e+02,5.042806122448979522e+02,5.689540816326530859e+01,-7.987187500000000107e+00,1.960000000000000000e+02,2.000000000000000000e+00,2.270694776680985960e-01
3.000000000000000000e+00,-3.000000000000000000e+00,-4.000000000000000000e+00,-3.000000000000000000e+00,7.352427745664739405e+02,1.819456647398843927e+02,5.780144508670520054e+01,-7.987187500000000107e+00,8.650000000000000000e+02,3.000000000000000000e+00,2.427222624637318249e-01
3.000000000000000000e+00,-2.000000000000000000e+00,3.000000000000000000e+00,-2.000000000000000000e+00,2.832943871706758046e+02,2.593631156930126167e+02,5.802491408934707806e+01,-7.987187500000000107e+00,8.730000000000000000e+02,3.000000000000000000e+00,3.055811854314527398e-01
3.000000000000000000e+00,-2.000000000000000000e+00,4.000000000000000000e+00,-3.000000000000000000e+00,2.169162303664921581e+02,2.599738219895288012e+02,5.738350785340313820e+01,-7.987187500000000107e+00,1.910000000000000000e+02,2.000000000000000000e+00,2.212003159610220482e-01
3.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-1.000000000000000000e+00,6.528059342421812516e+02,3.211523656776262783e+02,5.771030473135525085e+01,-7.987187500000000107e+00,1.247000000000000000e+03,3.000000000000000000e+00,2.115075232690946938e-01
3.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e+00,-3.000000000000000000e+00,7.928415841584157988e+02,3.810660066006600459e+02,5.725000000000000000e+01,-7.987187500000000107e+00,3.030000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+00,-1.000000000000000000e+00,6.527902711323763469e+02,4.406818181818181870e+02,5.795135566188197629e+01,-7.987187500000000107e+00,1.254000000000000000e+03,3.000000000000000000e+00,2.926637484842878334e-01
3.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,-2.000000000000000000e+00,3.425314200890647953e+02,5.764888668975754626e+02,5.773960910440376182e+01,-7.987187500000000107e+00,2.021000000000000000e+03,3.000000000000000000e+00,2.419222369370597203e-01
3.000000000000000000e+00,1.000000000000000000e+00,-5.000000000000000000e+00,-3.000000000000000000e+00,7.932760416666666288e+02,4.460208333333333144e+02,5.775000000000000000e+01,-7.987187500000000107e+00,1.920000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
