row_zero_based,run,h,k,l,omega,x,y,module,flags_1_edge_2_short_4_lowL_8_shadow_16_invalid_32_symmetry_outlier
2895,3,1,-5,-2,62.898527,785.68299,445.4838,1,0
2896,3,1,-5,-1,68.099101,780.72163,444.98987,1,0
2897,3,1,-5,0,73.559666,779.09393,444.66428,1,1
2898,3,1,-5,1,79.180146,780.81466,444.50261,1,19
2899,3,1,-4,-6,37.333778,775.10673,446.02159,1,0
2900,3,1,-4,-5,41.232391,756.43566,444.89795,1,0
2901,3,1,-4,-4,45.808264,740.79305,443.97968,1,0
2902,3,1,-4,-3,51.065932,728.33387,443.24185,1,0
2903,3,1,-4,-2,56.962562,719.25069,442.66423,1,0
2904,3,1,-4,-1,63.397786,713.73133,442.23143,1,0
2905,3,1,-4,0,70.215821,711.91268,441.93331,1,0
2906,3,1,-4,1,77.223948,713.84361,441.76549,1,19
2907,3,1,-3,-8,20.932892,772.11461,446.44483,1,0
2908,3,1,-3,-7,23.422934,746.40816,445.01541,1,0
2909,3,1,-3,-6,26.662964,723.22399,443.83416,1,0
2910,3,1,-3,-5,30.790197,702.64722,442.86767,1,0
2911,3,1,-3,-4,35.939069,684.90394,442.08657,1,0
2912,3,1,-3,-3,42.20803,670.35475,441.4642,1,0
2913,3,1,-3,-2,49.606647,659.46059,440.97647,1,0
2914,3,1,-3,-1,57.996201,652.70175,440.60292,1,0
2915,3,1,-3,0,67.061834,650.45144,440.32914,1,0
2916,3,1,-3,1,76.359757,652.84851,440.14933,1,19
2917,3,1,-2,-9,7.4828542,764.89168,446.41966,1,0
2918,3,1,-2,-8,8.6666535,735.34751,444.86629,1,0
2919,3,1,-2,-7,10.498694,707.82883,443.58792,1,0
2920,3,1,-2,-6,13.179845,682.26045,442.54991,1,0
2921,3,1,-2,-5,16.984382,658.72745,441.7221,1,0
2922,3,1,-2,-4,22.273032,637.52505,441.07599,1,0
2923,3,1,-2,-3,29.474004,619.23092,440.58182,1,0
2924,3,1,-2,-2,38.968286,604.76754,440.20615,1,0
2925,3,1,-2,-1,50.798489,595.34609,439.91256,1,0
2926,3,1,-2,0,64.287408,592.11722,439.66933,1,0
2927,3,1,-2,1,78.048198,595.56348,439.46332,1,19
2928,3,1,-1,-10,-4.9750859,775.43809,447.26039,1,19
2929,3,1,-1,-9,-5.3295668,742.84274,445.49874,1,19
2930,3,1,-1,-8,-5.3458005,712.03733,444.04774,1,19
2931,3,1,-1,-7,-4.8992286,682.72424,442.8704,1,19
2932,3,1,-1,-6,-3.7927399,654.69649,441.93745,1,19
2933,3,1,-1,-5,-1.6999396,627.85478,441.22484,1,3
2934,3,1,-1,-4,1.9477136,602.2643,440.71095,1,0
2935,3,1,-1,-3,8.1875672,578.30287,440.37193,1,0
2936,3,1,-1,-2,18.919731,557.03204,440.17202,1,0
2937,3,1,-1,-1,36.993451,541.00536,440.04346,1,0
2938,3,1,-1,0,62.902017,534.81303,439.87296,1,0
2939,3,2,-5,-2,65.254971,789.57211,513.54461,1,0
2940,3,2,-5,-1,70.481185,784.56023,512.75702,1,0
2941,3,2,-5,0,75.947021,782.94988,512.32728,1,19
2942,3,2,-5,1,81.551702,784.7542,512.24802,1,19
2943,3,2,-4,-6,39.75933,778.56622,513.55047,1,0
2944,3,2,-4,-5,43.784948,759.57684,511.43287,1,0
2945,3,2,-4,-4,48.482956,743.69109,509.74356,1,0
2946,3,2,-4,-3,53.849506,731.05962,508.43172,1,0
2947,3,2,-4,-2,59.83194,721.87271,507.4565,1,0
2948,3,2,-4,-1,66.320283,716.31677,506.78718,1,0
2949,3,2,-4,0,73.151749,714.52715,506.40414,1,1
2950,3,2,-4,1,80.131379,716.55062,506.29974,1,19
2951,3,2,-3,-8,23.370264,775.39551,513.84279,1,0
2952,3,2,-3,-7,26.045535,749.23103,511.08882,1,0
2953,3,2,-3,-6,29.49175,725.6646,508.84895,1,0
2954,3,2,-3,-5,33.842776,704.77354,507.05475,1,0
2955,3,2,-3,-4,39.224388,686.78113,505.64629,1,0
2956,3,2,-3,-3,45.718524,672.04942,504.56947,1,0
2957,3,2,-3,-2,53.309288,661.04376,503.77545,1,0
2958,3,2,-3,-1,61.826949,654.2493,503.22305,1,0
2959,3,2,-3,0,70.930078,652.04118,502.88359,1,0
2960,3,2,-3,1,80.165371,654.55495,502.74637,1,19
2961,3,2,-2,-9,9.9558827,767.95752,513.45153,1,0
2962,3,2,-2,-8,11.36792,737.88403,510.4421,1,0
2963,3,2,-2,-7,13.474369,709.90528,508.00057,1,0
2964,3,2,-2,-6,16.486167,683.9331,506.05597,1,0
2965,3,2,-2,-5,20.687323,660.04515,504.54689,1,0
2966,3,2,-2,-4,26.442755,638.53571,503.41555,1,0
2967,3,2,-2,-3,34.166649,619.99018,502.60159,1,0
2968,3,2,-2,-2,44.18449,605.35024,502.03691,1,0
2969,3,2,-2,-1,56.420739,595.85611,501.64687,1,0
2970,3,2,-2,0,70.048735,592.68293,501.36645,1,0
2971,3,2,-2,1,83.614303,596.31012,501.1696,1,19
2972,3,2,-1,-10,-2.5854901,778.65314,514.87559,1,19
2973,3,2,-1,-9,-2.7096737,745.45127,511.43834,1,19
2974,3,2,-1,-8,-2.4388374,714.11145,508.64138,1,19
2975,3,2,-1,-7,-1.6272329,684.31506,506.40874,1,3
2976,3,2,-1,-6,-0.045161509,655.83736,504.68086,1,1
2977,3,2,-1,-5,2.6854765,628.56285,503.40946,1,0
2978,3,2,-1,-4,7.2168256,602.54112,502.55167,1,0
2979,3,2,-1,-3,14.716721,578.13629,502.06051,1,0
2980,3,2,-1,-2,27.235651,556.41213,501.86445,1,0
2981,3,2,-1,-1,47.46567,540.00606,501.82333,1,0
2982,3,2,-1,0,74.470922,533.79136,501.69439,1,1
2983,3,2,0,-1,0.36643405,500.07106,502.98322,1,1
2984,3,3,-5,-1,74.468307,790.23715,588.13672,1,1
2985,3,3,-5,0,79.944457,788.62264,587.57032,1,19
2986,3,3,-4,-6,43.822157,783.71772,588.6714,1,0
2987,3,3,-4,-5,48.059948,764.08183,585.31226,1,0
2988,3,3,-4,-4,52.962139,747.68307,582.66095,1,0
2989,3,3,-4,-3,58.51093,734.66706,580.63267,1,0
2990,3,3,-4,-2,64.637331,725.22405,579.15977,1,0
2991,3,3,-4,-1,71.215424,719.54254,578.19181,1,0
2992,3,3,-4,0,78.070822,717.75931,577.69696,1,19
2993,3,3,-3,-8,27.461986,780.29417,588.8174,1,0
2994,3,3,-3,-7,30.448215,753.21742,584.41282,1,0
2995,3,3,-3,-6,34.240806,728.86304,580.85761,1,0
2996,3,3,-3,-5,38.96806,707.29347,578.037,1,0
2997,3,3,-3,-4,44.741225,688.7287,575.85131,1,0
2998,3,3,-3,-3,51.61447,673.53915,574.2111,1,0
2999,3,3,-3,-2,59.528984,662.20878,573.03596,1,0
3000,3,3,-3,-1,68.26279,655.24621,572.25813,1,0
3001,3,3,-3,0,77.429843,653.04472,571.8308,1,19
3002,3,3,-2,-9,14.118804,772.49846,587.98058,1,0
3003,3,3,-2,-8,15.916712,741.37344,583.16004,1,0
3004,3,3,-2,-7,18.487885,712.4459,579.27716,1,0
3005,3,3,-2,-6,22.060832,685.5969,576.21288,1,0
3006,3,3,-2,-5,26.936899,660.88292,573.86548,1,0
3007,3,3,-2,-4,33.489315,638.59031,572.1402,1,0
3008,3,3,-2,-3,42.109647,619.31976,570.9383,1,0
3009,3,3,-2,-2,53.028621,604.06869,570.14731,1,0
3010,3,3,-2,-1,65.964955,594.18514,569.6416,1,0
3011,3,3,-2,0,79.829831,590.96778,569.31004,1,19
3012,3,3,-1,-10,1.4482824,783.52385,590.13928,1,0
3013,3,3,-1,-9,1.716114,749.13467,584.6156,1,0
3014,3,3,-1,-8,2.4769293,716.71301,580.1503,1,0
3015,3,3,-1,-7,3.9137969,685.88997,576.61522,1,0
3016,3,3,-1,-6,6.314541,656.39037,573.91166,1,0
3017,3,3,-1,-5,10.151281,628.03995,571.962,1,0
3018,3,3,-1,-4,16.23309,600.80965,570.7007,1,0
3019,3,3,-1,-3,25.987848,574.95094,570.06019,1,0
3020,3,3,-1,-2,41.817666,551.39581,569.93756,1,0
3021,3,3,-1,-1,66.274434,532.90849,570.1045,1,0
3022,3,3,0,-10,-10.46996,775.87054,589.00595,1,19
3023,3,3,0,-4,-10.057729,585.46448,570.50589,1,19
3024,3,3,0,-3,-5.4204257,554.73896,570.2518,1,19
3025,3,3,0,-2,6.9361361,521.28758,570.89108,1,0
3026,3,4,-4,-6,49.700323,788.96934,677.43603,1,0
3027,3,4,-4,-5,54.24966,768.18386,672.37345,1,0
3028,3,4,-4,-4,59.452548,750.84639,668.40848,1,0
3029,3,4,-4,-3,65.270378,737.10217,665.40506,1,0
3030,3,4,-4,-2,71.60962,727.15156,663.25526,1,0
3031,3,4,-4,-1,78.320304,721.19722,661.87907,1,19
3032,3,4,-3,-8,33.391779,785.16663,677.39907,1,0
3033,3,4,-3,-7,36.83755,756.46939,670.73728,1,0
3034,3,4,-3,-6,41.145088,730.66244,665.39854,1,0
3035,3,4,-3,-5,46.435421,707.78383,661.19851,1,0
3036,3,4,-3,-4,52.798878,688.05457,657.9785,1,0
3037,3,4,-3,-3,60.247822,671.87532,655.59641,1,0
3038,3,4,-3,-2,68.656925,659.79,653.92366,1,0
3039,3,4,-3,-1,77.721513,652.38505,652.85081,1,19
3040,3,4,-2,-9,20.163517,776.7853,675.96309,1,0
3041,3,4,-2,-8,22.535699,743.77778,668.6749,1,0
3042,3,4,-2,-7,25.804693,713.07046,662.85039,1,0
3043,3,4,-2,-6,30.22999,684.47465,658.30001,1,0
3044,3,4,-2,-5,36.146825,657.98932,654.86554,1,0
3045,3,4,-2,-4,43.953092,633.86549,652.40219,1,0
3046,3,4,-2,-3,54.020583,612.72399,650.75814,1,0
3047,3,4,-2,-2,66.439078,595.71042,649.7519,1,0
3048,3,4,-2,-1,80.572447,584.5335,649.16324,1,19
3049,3,4,-1,-10,7.3110917,788.41211,679.13701,1,0
3050,3,4,-1,-9,8.1635187,751.92573,670.76209,1,0
3051,3,4,-1,-8,9.6623426,717.5031,664.04467,1,0
3052,3,4,-1,-7,12.053871,684.65814,658.78016,1,0
3053,3,4,-1,-6,15.729364,652.97485,654.81832,1,0
3054,3,4,-1,-5,21.341388,622.07515,652.05274,1,0
3055,3,4,-1,-4,30.041127,591.5779,650.41564,1,0
3056,3,4,-1,-3,43.981086,561.00891,649.88106,1,0
3057,3,4,-1,-2,67.37215,529.43408,650.5004,1,0
3058,3,4,0,-10,-4.5070478,780.25041,677.35635,1,19
3059,3,4,0,-9,-4.8589883,743.37939,669.18719,1,19
3060,3,4,0,-8,-4.8183405,708.32401,662.668,1,19
3061,3,4,0,-7,-4.2141919,674.50903,657.6099,1,19
3062,3,4,0,-6,-2.7464859,641.34807,653.88545,1,19
3063,3,4,0,-5,0.16823116,608.10906,651.42967,1,1
3064,3,4,0,-4,5.8661382,573.5333,650.27196,1,0
3065,3,4,0,-3,18.60575,533.93045,650.7364,1,0
3066,3,5,-3,-5,56.924095,700.39674,765.74806,1,0
3067,3,5,-3,-4,64.215307,678.16975,761.1032,1,0
3068,3,5,-3,-3,72.594418,659.71222,757.74487,1,0
3069,3,5,-3,-2,81.824074,645.75994,755.45054,1,19
3070,3,5,-2,-7,36.083956,706.04239,768.01415,1,0
3071,3,5,-2,-6,41.859779,673.7305,761.42485,1,0
3072,3,5,-2,-5,49.511271,643.0567,756.63498,1,0
3073,3,5,-2,-4,59.565699,614.0013,753.45358,1,0
3074,3,5,-2,-3,72.520384,586.92532,751.68954,1,1
3075,3,5,-1,-7,23.66654,673.7432,762.0375,1,0
3076,3,5,-1,-6,29.498092,636.84896,756.5397,1,0
3077,3,5,-1,-5,38.453742,598.71089,753.15977,1,0
3078,3,5,-1,-4,53.320906,555.74452,752.25018,1,0
3079,3,5,0,-8,5.6275992,700.47833,767.62032,1,0
3080,3,5,0,-7,7.970224,661.97758,760.34822,1,0
3081,3,5,0,-6,12.056351,622.70483,755.32731,1,0
3082,3,5,0,-5,19.523648,579.86429,752.73259,1,0
3083,3,5,0,-4,37.188705,521.18242,754.21434,1,0
3084,3,5,1,-7,-9.4577393,673.39523,762.282,1,19
3085,3,5,1,-6,-8.8248061,636.42587,756.79192,1,19
3086,3,5,1,-5,-6.8910376,598.15544,753.42939,1,19
3087,3,5,1,-4,-1.8994601,554.87131,752.56623,1,1
3088,3,-4,1,-1,9.2411257,454.5352,105.38601,1,0
3089,3,-3,1,0,18.10014,425.68969,184.08117,1,0
3090,3,3,1,0,14.90882,426.66345,577.86725,1,0
3091,3,4,1,-2,43.254165,423.09879,662.33359,1,0
3092,3,4,1,-1,-2.8668415,467.53357,655.61004,1,5
3093,3,5,0,-4,73.994531,431.21833,767.81075,1,1
3094,4,-1,1,3,-0.65104605,350.19622,259.9221,0,0
3095,4,-1,1,4,-4.1167411,375.79847,240.64339,0,1
3096,4,1,-1,-1,13.823908,351.77175,468.23954,0,0
3097,4,1,-1,0,-4.8438368,377.06455,452.6574,0,3
3098,4,-6,0,1,19.319796,9.0270407,120.42371,0,0
3099,4,-6,0,2,22.345027,18.457096,98.295471,0,0
3100,4,-6,0,3,25.317877,25.826245,74.536648,0,1
3101,4,-6,0,4,28.206805,31.099113,48.804675,0,19
3102,4,-6,0,5,30.975526,34.240148,20.680559,0,19
3103,4,-6,1,-1,2.8092725,5.5534354,112.19175,0,0
3104,4,-6,1,0,5.3015932,23.155136,91.518801,0,0
3105,4,-6,1,1,7.7781012,39.258965,69.413539,0,0
3106,4,-6,1,2,10.22409,53.938507,45.581933,0,0
3107,4,-6,1,3,12.619313,67.261624,19.673854,0,0
3108,4,-6,2,-1,-9.7712277,19.70916,56.216369,0,27
3109,4,-6,2,0,-8.3084303,42.592967,33.858588,0,19
3110,4,-6,2,1,-7.0057163,64.995296,9.5398252,0,19
3111,4,-5,-1,-2,22.212992,14.554742,272.43967,0,0
3112,4,-5,-1,-1,26.255434,25.862716,255.20398,0,19
3113,4,-5,-1,0,30.324694,34.879368,237.56288,0,19
3114,4,-5,-1,1,34.383394,41.547407,219.35121,0,19
3115,4,-5,0,-3,9.603714,21.375223,248.95097,0,0
3116,4,-5,0,-2,13.259768,37.846094,231.98546,0,0
3117,4,-5,0,-1,17.02055,52.332136,214.58711,0,0
3118,4,-5,0,0,20.876079,64.789632,196.59422,0,0
3119,4,-5,0,1,24.806678,75.139085,177.83707,0,1
3120,4,-5,0,2,28.780852,83.276098,158.13139,0,19
3121,4,-5,0,3,32.754066,89.085071,137.2699,0,19
3122,4,-5,1,-4,-3.8791086,11.435671,222.84424,0,1
3123,4,-5,1,-3,-0.99533559,32.86117,206.05297,0,0
3124,4,-5,1,-2,1.9657951,52.671685,188.77038,0,0
3125,4,-5,1,-1,5.0122728,70.931564,170.82511,0,0
3126,4,-5,1,0,8.1504113,87.658069,152.03744,0,0
3127,4,-5,1,1,11.383332,102.82401,132.21346,0,0
3128,4,-5,1,2,14.708731,116.36107,111.13834,0,0
3129,4,-5,1,3,18.115826,128.16585,88.567802,0,0
3130,4,-5,1,4,21.581631,138.11144,64.216497,0,0
3131,4,-5,1,5,25.067105,146.06699,37.741535,0,9
3132,4,-5,1,6,28.514326,151.92708,8.7184583,0,19
3133,4,-5,2,-3,-13.215356,35.159618,158.77706,0,19
3134,4,-5,2,-2,-11.334918,58.675536,140.81649,0,19
3135,4,-5,2,-1,-9.5179915,81.272244,121.88852,0,19
3136,4,-5,2,0,-7.7863858,103.17336,101.76494,0,19
3137,4,-5,2,1,-6.1729081,124.62388,80.181762,0,19
3138,4,-5,2,2,-4.7283532,145.92617,56.822866,0,3
3139,4,-5,2,3,-3.5351568,167.50579,31.294721,0,1
3140,4,-4,-2,-5,19.08133,10.072801,401.54839,0,0
3141,4,-4,-2,-4,23.832437,24.782852,384.34369,0,1
3142,4,-4,-2,-3,28.695057,37.105962,367.51554,0,19
3143,4,-4,-2,-2,33.634417,47.017363,350.89731,0,19
3144,4,-4,-1,-6,7.5368008,12.396708,379.0148,0,0
3145,4,-4,-1,-5,11.88722,31.717442,362.16752,0,0
3146,4,-4,-1,-4,16.431031,48.872127,345.68242,0,0
3147,4,-4,-1,-3,21.169128,63.859163,329.39111,0,0
3148,4,-4,-1,-2,26.090011,76.622183,313.14158,0,19
3149,4,-4,-1,-1,31.165268,87.061648,296.79269,0,19
3150,4,-4,0,-6,-0.96696207,22.138506,339.61243,0,0
3151,4,-4,0,-5,2.8429808,43.836952,323.34353,0,0
3152,4,-4,0,-4,6.8551336,63.659414,307.25201,0,0
3153,4,-4,0,-3,11.094545,81.631143,291.17838,0,0
3154,4,-4,0,-2,15.582689,97.708986,274.97554,0,0
3155,4,-4,0,-1,20.332548,111.78365,258.50449,0,0
3156,4,-4,0,0,25.341396,123.68497,241.63043,0,1
3157,4,-4,0,1,30.581683,133.19428,224.2188,0,19
3158,4,-4,1,-6,-10.748387,22.099301,299.49745,0,19
3159,4,-4,1,-5,-7.7471357,46.190518,283.53662,0,19
3160,4,-4,1,-4,-4.6177578,68.714363,267.56799,0,3
3161,4,-4,1,-3,-1.332123,89.778005,251.43113,0,0
3162,4,-4,1,-2,2.1431868,109.42649,234.9724,0,0
3163,4,-4,1,-1,5.8472355,127.63846,218.04087,0,0
3164,4,-4,1,0,9.8240117,144.31748,200.4852,0,0
3165,4,-4,1,1,14.119294,159.28058,182.15119,0,0
3166,4,-4,1,2,18.772885,172.24835,162.87949,0,0
3167,4,-4,1,3,23.803452,182.84638,142.50243,0,1
3168,4,-4,1,4,29.184789,190.63443,120.8374,0,19
3169,4,-4,1,5,34.819,195.17937,97.673035,0,19
3170,4,-4,2,-2,-13.441409,110.9082,191.57332,0,19
3171,4,-4,2,-1,-11.562732,133.40663,173.83202,0,19
3172,4,-4,2,0,-9.7557116,155.41773,155.15828,0,19
3173,4,-4,2,1,-8.0571679,177.1535,135.32709,0,19
3174,4,-4,2,2,-6.5319428,198.8857,114.07416,0,19
3175,4,-4,2,3,-5.3039717,221.03135,91.073534,0,19
3176,4,-4,2,4,-4.645529,244.38913,65.889554,0,1
3177,4,-4,2,5,-5.3434587,271.0737,37.820721,0,1
3178,4,-3,-3,-7,15.707683,11.221396,515.59934,0,0
3179,4,-3,-3,-6,21.095803,27.508013,495.55173,0,0
3180,4,-3,-3,-5,26.658879,41.25117,476.61688,0,19
3181,4,-3,-3,-4,32.361157,52.460574,458.54861,0,19
3182,4,-3,-2,-8,4.7963685,13.865727,491.07028,0,0
3183,4,-3,-2,-7,9.7521699,34.765287,471.55643,0,0
3184,4,-3,-2,-6,14.977874,53.314932,453.13266,0,0
3185,4,-3,-2,-5,20.483138,69.549759,435.55003,0,0
3186,4,-3,-2,-4,26.261485,83.435788,418.59959,0,19
3187,4,-3,-2,-3,32.283061,94.884365,402.10279,0,19
3188,4,-3,-1,-8,-2.3765384,25.320807,449.20463,0,0
3189,4,-3,-1,-7,2.0926883,48.34158,431.06208,0,0
3190,4,-3,-1,-6,6.8594132,69.302984,413.76384,0,0
3191,4,-3,-1,-5,11.965619,88.255544,397.09178,0,0
3192,4,-3,-1,-4,17.448721,105.16569,380.85994,0,0
3193,4,-3,-1,-3,23.333121,119.91902,364.90705,0,8
3194,4,-3,-1,-2,29.617387,132.32686,349.09112,0,19
3195,4,-3,0,-8,-10.746076,26.845408,409.46929,0,19
3196,4,-3,0,-7,-7.0088158,51.902326,392.28831,0,19
3197,4,-3,0,-6,-3.025758,75.177574,375.74842,0,1
3198,4,-3,0,-5,1.2590286,96.784669,359.64998,0,0
3199,4,-3,0,-4,5.9118978,116.75456,343.81914,0,0
3200,4,-3,0,-3,11.008826,135.02906,328.10167,0,0
3201,4,-3,0,-2,16.630493,151.44896,312.35885,0,0
3202,4,-3,0,-1,22.849134,165.74104,296.46504,0,0
3203,4,-3,0,0,29.701863,177.51405,280.30619,0,19
3204,4,-3,1,-5,-11.000294,94.662749,321.86351,0,19
3205,4,-3,1,-4,-7.6850728,117.34052,306.17852,0,19
3206,4,-3,1,-3,-4.1045464,138.84786,290.43708,0,1
3207,4,-3,1,-2,-0.17190742,159.18667,274.49143,0,0
3208,4,-3,1,-1,4.2325543,178.26118,258.20035,0,0
3209,4,-3,1,0,9.2724083,195.83647,241.42905,0,0
3210,4,-3,1,1,15.160852,211.47445,224.05222,0,0
3211,4,-3,1,2,22.139253,224.4568,205.96074,0,0
3212,4,-3,1,3,30.378761,233.75757,187.06862,0,19
3213,4,-2,-5,-6,28.987874,10.65719,634.24324,0,19
3214,4,-2,-4,-9,7.6371352,7.6634584,651.10739,0,0
3215,4,-2,-4,-8,13.571095,25.470529,624.13551,0,0
3216,4,-2,-4,-7,19.748321,40.509217,599.56622,0,0
3217,4,-2,-4,-6,26.140311,52.850367,576.92895,0,19
3218,4,-2,-4,-5,32.693666,62.513647,555.84907,0,19
3219,4,-2,-3,-10,-2.5025791,9.5572771,620.11784,0,0
3220,4,-2,-3,-9,2.8862837,32.326775,594.23045,0,0
3221,4,-2,-3,-8,8.6088214,52.467554,570.65639,0,0
3222,4,-2,-3,-7,14.691056,70.088347,548.93217,0,0
3223,4,-2,-3,-6,21.141872,85.207416,528.68842,0,0
3224,4,-2,-3,-5,27.942819,97.772119,509.62596,0,19
3225,4,-2,-2,-10,-8.2813584,21.865962,568.6638,0,19
3226,4,-2,-2,-9,-3.3953514,46.723104,545.6141,0,1
3227,4,-2,-2,-8,1.8540867,69.266529,524.41161,0,0
3228,4,-2,-2,-7,7.5295437,89.614984,504.67827,0,0
3229,4,-2,-2,-6,13.69192,107.78327,486.10791,0,0
3230,4,-2,-2,-5,20.389939,123.68851,468.44841,0,0
3231,4,-2,-2,-4,27.642533,137.15777,451.48928,0,19
3232,4,-2,-1,-9,-10.961834,51.073018,502.20124,0,19
3233,4,-2,-1,-8,-6.4642756,75.824202,482.67551,0,19
3234,4,-2,-1,-7,-1.5714842,98.723464,464.33887,0,0
3235,4,-2,-1,-6,3.812615,119.847,446.92602,0,0
3236,4,-2,-1,-5,9.8010342,139.16628,430.21482,0,0
3237,4,-2,-1,-4,16.517588,156.53543,414.01644,0,32
3238,4,-2,-1,-3,24.077351,171.67478,398.16889,0,9
3239,4,-2,-1,-2,32.543374,184.16233,382.53322,0,27
3240,4,-2,0,-7,-12.057321,97.125673,426.15977,0,19
3241,4,-2,0,-6,-7.9074859,120.68698,409.52219,0,19
3242,4,-2,0,-5,-3.3012916,142.91724,393.4104,0,9
3243,4,-2,0,-4,1.9158037,163.81511,377.6468,0,8
3244,4,-2,0,-3,7.955505,183.25652,362.0745,0,8
3245,4,-2,0,-2,15.098453,200.9422,346.55463,0,0
3246,4,-2,0,-1,23.679839,216.31924,330.96714,0,0
3247,4,-2,0,0,33.988375,228.50158,315.21528,0,19
3248,4,-2,1,-3,-11.093263,180.46727,325.6869,0,19
3249,4,-2,1,-2,-7.2480271,202.27875,310.02784,0,19
3250,4,-2,1,-1,-2.6653941,223.26612,294.10869,0,0
3251,4,-2,1,0,3.1602485,243.13166,277.79425,0,0
3252,4,-2,1,1,11.212045,261.07892,260.97255,0,0
3253,4,-2,1,2,23.299189,275.1673,243.59871,0,0
3254,4,-1,-6,-6,30.128414,24.430439,747.66557,0,19
3255,4,-1,-5,-9,6.7688358,44.647935,763.32964,0,0
3256,4,-1,-5,-8,13.891801,56.543351,729.81165,0,0
3257,4,-1,-5,-7,21.268301,65.75285,699.79602,0,0
3258,4,-1,-5,-6,28.822316,72.293028,672.59915,0,19
3259,4,-1,-4,-11,-9.7231902,32.932418,756.73664,0,19
3260,4,-1,-4,-10,-3.6245134,53.908236,721.42843,0,1
3261,4,-1,-4,-9,2.8992337,72.140115,690.15884,0,0
3262,4,-1,-4,-8,9.8854799,87.705838,662.09429,0,0
3263,4,-1,-4,-7,17.343543,100.59568,636.59636,0,0
3264,4,-1,-4,-6,25.238744,110.74123,613.16759,0,1
3265,4,-1,-4,-5,33.477623,118.04718,591.41514,0,19
3266,4,-1,-3,-10,-8.794573,68.315803,657.94398,0,19
3267,4,-1,-3,-9,-2.8303578,89.850273,631.08223,0,1
3268,4,-1,-3,-8,3.7013974,109.01234,606.69276,0,0
3269,4,-1,-3,-7,10.888479,125.76912,584.28405,0,0
3270,4,-1,-3,-6,18.794388,139.98102,563.46408,0,32
3271,4,-1,-3,-5,27.425908,151.42152,543.91616,0,19
3272,4,-1,-2,-9,-10.173088,97.508693,580.98689,0,19
3273,4,-1,-2,-8,-4.5042779,119.89182,559.13867,0,3
3274,4,-1,-2,-7,1.861909,140.33908,538.88063,0,32
3275,4,-1,-2,-6,9.1019352,158.74954,519.8876,0,0
3276,4,-1,-2,-5,17.402197,174.87195,501.89045,0,0
3277,4,-1,-2,-4,26.909459,188.29137,484.6641,0,19
3278,4,-1,-1,-7,-9.1594912,143.26037,497.85474,0,19
3279,4,-1,-1,-6,-3.4249949,165.23472,480.11219,0,1
3280,4,-1,-1,-5,3.3241361,185.70999,463.16226,0,0
3281,4,-1,-1,-4,11.481602,204.42241,446.80275,0,0
3282,4,-1,-1,-3,21.551915,220.83037,430.85878,0,0
3283,4,-1,-1,-2,34.024202,234.00084,415.18132,0,19
3284,4,-1,0,-5,-13.027893,181.99599,426.27006,0,19
3285,4,-1,0,-4,-7.988362,204.4771,410.40954,0,19
3286,4,-1,0,-3,-1.683769,226.04287,394.81675,0,8
3287,4,-1,0,-2,6.7853179,246.37314,379.34014,0,8
3288,4,-1,0,-1,19.146983,264.56792,363.8481,0,0
3289,4,0,-5,-7,16.038812,134.74301,746.74473,0,8
3290,4,0,-5,-6,25.893105,135.84017,717.36381,0,3
3291,4,0,-4,-9,-7.2370516,140.5465,736.41612,0,27
3292,4,0,-4,-8,1.0821793,153.43856,706.34682,0,8
3293,4,0,-4,-7,10.390982,163.5074,679.11815,0,0
3294,4,0,-4,-6,20.678847,170.4616,654.17017,0,0
3295,4,0,-4,-5,31.758416,174.05526,631.07108,0,19
3296,4,0,-3,-8,-7.011212,166.26112,647.20983,0,19
3297,4,0,-3,-7,1.3435137,182.489,623.61732,0,0
3298,4,0,-3,-6,11.214029,195.89102,601.76185,0,0
3299,4,0,-3,-5,22.801737,205.86733,581.28138,0,0
3300,4,0,-2,-7,-10.517778,188.96174,575.79911,0,19
3301,4,0,-2,-6,-2.6290723,208.43801,556.093,0,0
3302,4,0,-2,-5,7.4167676,225.60667,537.49194,0,0
3303,4,0,-2,-4,20.504447,239.50139,519.72685,0,0
3304,4,0,-1,-5,-12.608029,227.46366,497.32813,0,19
3305,4,0,-1,-4,-4.4316911,248.77633,480.64627,0,1
3306,4,0,-1,-3,8.0523226,268.23018,464.45619,0,0
3307,4,0,-1,-2,29.338851,283.61934,448.55523,0,19
3308,4,1,-5,-5,30.834944,201.42189,742.53106,0,19
3309,4,1,-4,-7,-10.733708,247.89457,731.93252,0,19
3310,4,1,-4,-6,4.693281,246.56328,703.88405,0,0
3311,4,1,-4,-5,22.632342,240.25616,677.93441,0,0
3312,4,1,-3,-6,-13.922861,265.41896,646.74464,0,19
3313,4,1,-3,-5,2.7671831,272.54013,624.59567,0,0
3314,4,1,-3,-4,26.48163,271.02155,603.37553,0,19
3315,4,1,-2,-3,17.957734,306.77701,540.75382,0,0
3316,4,-3,1,10,-12.083101,496.10051,21.346223,1,19
3317,4,-2,-2,15,-13.863297,766.71149,107.90911,1,19
3318,4,-2,-1,14,-11.777155,694.19766,88.888712,1,19
3319,4,-2,-1,15,-8.0103011,724.12049,57.775579,1,19
3320,4,-2,-1,16,-4.3380849,756.85688,21.894407,1,1
3321,4,-2,0,12,-10.722708,599.87829,90.192961,1,19
3322,4,-2,0,13,-6.8168595,625.7312,63.179281,1,19
3323,4,-2,0,14,-3.0902538,653.08362,32.697979,1,1
