h,k,l,Iobs,sigma_I,Icalc,Fc_real_e,Fc_imag_e,d_A,in_final_refinement,cv_work_flag
33,-8,4,1.322727273,0.6464670356,1.304108541,18.47021023,14.19222175,1.09779645,1,1
33,-8,5,0.2305128205,0.8076602676,1.958687458,24.99851312,13.7831943,1.07683321,1,1
33,-8,6,2.208809524,0.7221384878,2.351674275,29.09747021,11.47778404,1.05277187,1,1
33,-8,7,1.504761905,0.7799005445,1.512684355,23.65830305,8.344425904,1.02631366,1,1
33,-8,8,0.4986842105,0.7601043266,0.1647051275,6.016489446,5.685648407,0.99813103,0,1
33,-8,9,0.8577142857,0.8520363236,0.07498897017,3.469071036,4.377708471,0.96883637,0,1
33,-8,10,1.284642857,1.059403781,0.2016168383,7.968062691,4.515711721,0.93896331,0,1
33,-8,11,-0.0203030303,0.8645169886,0.3260217535,10.26376839,5.504068998,0.90895910,0,1
33,-8,12,-0.02,0.812461095,0.283804092,8.727426924,6.473583997,0.87918522,0,1
33,-8,13,0.3972727273,0.9240064776,0.2487333936,7.607561178,6.753465411,0.84992356,0,1
33,-8,15,-0.09730769231,1.087349867,0.1548560015,6.342999075,4.918681355,0.79372331,0,1
33,-8,17,3.52125,1.986911469,0.04323623117,3.44804679,2.46965396,0.74139503,0,1
33,-8,18,1.14,4.33,0.03211237957,3.145087298,1.86242329,0.71682362,0,1
33,-7,0,0.6382608696,1.025454426,0.2247116724,6.362401575,7.280797457,1.12694378,1,1
33,-7,1,0.5558536585,0.7131292237,0.3349217106,10.94586041,4.419348317,1.12435890,1,1
33,-7,2,-0.3709090909,0.6402295317,0.06051582022,-4.180294741,-2.775326949,1.11670967,1,1
33,-7,3,1.582888889,0.7211381032,1.942856477,-26.27743663,-10.85412488,1.10430071,1,1
33,-7,4,5.510731707,0.7181561426,3.428158736,-34.1760693,-16.07061146,1.08760316,1,1
33,-7,5,2.225263158,0.8478405115,2.25106627,-25.94779208,-16.22519427,1.06720772,1,1
33,-7,6,0.4564102564,0.7837395639,1.11223056,-18.10065307,-11.62343797,1.04377199,1,1
33,-7,7,1.432926829,0.801528893,0.390543262,-11.84428736,-4.711308127,1.01797013,1,1
33,-7,8,-0.61,0.7977009996,0.00951732749,1.495462588,1.312717816,0.99045108,0,1
33,-7,9,0.509,0.901875169,0.1611939348,7.09101787,4.096510038,0.96180830,0,1
33,-7,10,-1.6340625,1.107018833,0.05242821306,3.483272795,3.111158303,0.93256129,0,1
33,-7,11,-0.3543333333,0.9150938021,0.01913362807,-2.793246354,-0.3977749341,0.90314767,0,1
33,-7,12,-0.09805555556,0.8761819065,0.1446838413,-6.457046394,-4.301341549,0.87392312,0,1
33,-7,13,1.111315789,0.9941722198,0.2925726266,-8.737859057,-6.735962774,0.84516679,0,0
33,-7,15,1.659615385,1.100586248,0.2423266007,-8.608015633,-5.169219954,0.78984497,0,1
33,-7,16,-0.078,1.725752589,0.05110081195,-3.766667964,-2.659407682,0.76353696,0,1
33,-7,17,1,3.201944722,0.0009541380734,-0.3511281294,-0.523138033,0.73823135,0,1
33,-7,18,3.075,5.655,0.004139760666,1.184106331,0.5658788568,0.71396299,0,1
33,-6,0,3.7685,1.170233732,1.755048465,25.66676214,8.449641503,1.11472060,1,1
33,-6,1,-0.17675,0.8154169444,0.5387805341,12.75805083,7.835118423,1.11221873,1,1
33,-6,2,0.3208510638,0.6596758539,0.1717273396,5.705558832,6.23641705,1.10481300,1,1
33,-6,3,-0.0185106383,0.623538215,0.1437191773,6.439175709,4.281431982,1.09279219,1,1
33,-6,4,-0.4845238095,0.6928991261,0.2099524379,8.944755133,2.709430835,1.07660368,1,1
33,-6,5,-1.412439024,0.6765472495,0.0793388376,5.364292241,2.057399965,1.05680968,1,1
33,-6,6,-1.750952381,0.8715426675,0.1172832984,6.543585218,2.444712899,1.03403787,1,1
33,-6,7,0.3597619048,0.7902606553,0.2480674345,9.519148173,3.54866612,1.00893404,1,1
33,-6,8,-0.82325,0.7847405571,0.2495423494,9.001999966,4.773346913,0.98212229,0,1
33,-6,9,1.513428571,0.8754280531,0.2989067274,9.68652465,5.525385642,0.95417591,0,1
33,-6,10,-0.6519354839,0.9653351326,0.311565505,9.987743315,5.465368307,0.92559926,0,1
33,-6,11,1.676969697,0.9724958601,0.2387556276,8.829207101,4.62365489,0.89681946,0,1
33,-6,12,0.4946153846,0.8423921434,0.07825972224,4.62536288,3.341494209,0.86818573,0,1
33,-6,13,0.6808108108,0.9031413627,0.01586733601,1.503100829,2.083797865,0.83997403,0,1
33,-6,14,-0.5214705882,1.073288559,0.006514764484,-1.099934011,1.224981752,0.81239471,0,0
33,-6,15,0.7265384615,1.08732034,0.003440955873,0.7780563616,0.9089668576,0.78560168,0,1
33,-5,0,0.375,1.192505655,0.1959017967,-8.924663746,-1.361740797,1.10172395,1,1
33,-5,1,-1.25575,0.6775007841,0.1015958042,6.087903787,-2.281633794,1.09930838,1,1
33,-5,2,0.6241304348,0.84930347,0.08720067062,-3.924796345,-4.56895784,1.09215591,1,1
33,-5,3,-0.3018604651,0.8105189713,1.014387632,-19.29234003,-7.059497729,1.08053922,1,0
33,-5,4,0.3042857143,0.672287023,1.617571621,-24.50555548,-8.512362717,1.06488145,1,1
33,-5,5,1.572926829,0.8530337714,0.9660959142,-18.27537381,-8.243183639,1.04571562,1,1
33,-5,6,1.758571429,0.7138667819,0.726725878,-16.15430764,-6.433428715,1.02363867,1,1
33,-5,7,0.5454054054,0.7850589813,0.5026363194,-13.90502159,-3.971107778,0.99926702,0,1
33,-5,8,0.9760526316,1.033500146,0.01517640922,-1.591099658,-1.944857551,0.97319895,0,1
33,-5,9,-0.0675,1.118635942,0.01386917232,-2.140221063,-1.090712363,0.94598661,0,1
33,-5,10,-0.3311428571,0.8234976178,0.05752100925,-4.661159742,-1.484896478,0.91811826,0,1
33,-5,11,0.9555882353,0.8651861411,0.1241581367,-6.696904049,-2.608993455,0.89000976,0,1
33,-5,12,-0.3105263158,0.9390394859,0.1031022289,-5.404725723,-3.699203375,0.86200328,0,1
33,-5,13,-1.192162162,0.8845564484,0.08638569587,-4.320999785,-4.155634344,0.83437108,0,1
33,-5,15,-0.2615,1.500372809,0.06369826438,-4.290117398,-2.845388628,0.78101214,0,1
33,-5,16,0.9811111111,1.85686647,0.02435059713,-2.656301432,-1.753569682,0.75554892,0,1
33,-5,18,9.6,6.38,0.002482877985,-0.8646823362,-0.5341473603,0.70741917,0,1
33,-4,0,2.1885,1.01869609,2.43540838,30.01682835,10.59384114,1.08805156,1,1
33,-4,1,0.3664444444,0.7113581515,0.3194391095,8.037840001,8.264028624,1.08572462,1,1
33,-4,2,-0.3782222222,0.6322544026,0.01444116339,-0.7113494777,2.345667409,1.07883238,1,1
33,-4,3,-0.921627907,0.6550163796,0.06327835885,-2.504574511,-4.47814143,1.06763136,1,1
33,-4,4,0.2704878049,0.6552371727,0.498136244,-11.05418394,-9.222369855,1.05252028,1,1
33,-4,5,0.5364102564,0.8171522823,1.395337708,-21.91786963,-10.00651054,1.03400270,1,1
33,-4,6,0.5766666667,0.7375870985,0.7230748677,-15.93493398,-6.84905504,1.01264435,1,1
33,-4,7,0.6705555556,0.8145332624,0.02189872252,2.621808585,-1.495651539,0.98903170,0,1
33,-4,8,-0.3128947368,0.8063878954,0.1901737838,8.153956534,3.55441173,0.96373649,0,0
33,-4,9,0.9885294118,0.9715519617,0.4533188627,12.21954092,6.26768388,0.93728895,0,1
33,-4,10,-0.3546875,0.9401096994,0.3955185602,11.37893597,5.92227417,0.91016051,0,1
33,-4,11,-1.454285714,0.8772658332,0.1165787623,6.173503065,3.223332101,0.88275508,0,1
33,-4,12,0.935,0.8526695086,0.003085407945,-1.103564984,-0.2565401383,0.85540715,0,1
33,-4,13,-0.1525714286,1.026010332,0.1162940213,-6.307023116,-2.933428757,0.82838485,0,1
33,-4,14,-0.1266666667,0.9657598578,0.1672332022,-7.369793688,-3.906747606,0.80189604,0,1
33,-4,15,0.4128571429,1.369276213,0.05099032511,-3.313717884,-3.198990945,0.77609596,0,1
33,-4,18,11.48,6.21,0.009768599948,1.580382702,1.251625975,0.70375968,0,1
33,-3,0,0.520952381,1.038690317,0.3512204754,-10.09304974,-6.652357918,1.07379939,1,1
33,-3,1,0.1715909091,0.7358021139,0.1967913041,-6.822037912,-5.944227012,1.07156251,1,1
33,-3,2,0.01568181818,0.6635987303,0.04164062135,0.5178053107,-4.12992125,1.06493484,1,1
33,-3,3,0.4158695652,0.7611319803,0.0107528763,-0.7177418311,-1.989604727,1.05415686,1,1
33,-3,4,0.7818181818,0.6584012065,0.1236880266,-7.162304153,-0.4014759903,1.03960302,1,1
33,-3,5,0.2092105263,0.7184965714,0.3181256721,-11.50438456,0.06105586131,1.02174746,1,1
33,-3,6,0.5626315789,0.8090911857,0.2505627671,-10.19022573,-0.6361472299,1.00112462,1,1
33,-3,7,0.2802857143,0.8020146062,0.1811021364,-8.441030208,-2.023770116,0.97829076,0,1
33,-3,8,2.5025,0.8832870046,0.241349127,-9.428455411,-3.393570918,0.95379062,0,1
33,-3,9,1.887105263,0.8012119888,0.1924910058,-7.933505331,-4.14058108,0.92813199,0,1
33,-3,10,-0.397,0.9352032356,0.1701320484,-7.39537019,-4.011369595,0.90176887,0,1
33,-3,11,-0.8159459459,0.8394555873,0.0563685209,-3.6733495,-3.155684417,0.87509261,0,0
33,-3,12,-0.77375,0.8295321724,0.01049002764,-0.6374836543,-1.989456718,0.84842948,0,1
33,-3,13,0.2018181818,0.9675335241,0.005561400759,1.174849506,-0.9661891946,0.82204296,0,1
33,-3,14,0.895,1.137346879,0.004306158521,1.283655344,-0.3791894459,0.79613913,0,1
33,-3,15,-1.246666667,2.247768703,0.003899129777,-1.243017403,-0.2777069396,0.77087348,0,1
33,-3,16,-0.33,2.976193318,0.009285970801,-1.898617557,-0.5085597268,0.74635850,0,1
33,-3,17,-0.4175,3.697076266,0.01242742658,-2.115423474,-0.833877743,0.72267094,0,1
33,-3,18,1.14,3.57100126,0.01199111575,-1.969837648,-1.052892809,0.69985863,0,1
33,-2,0,2.96,1.056376638,2.615172171,30.71513359,12.02538346,1.05906026,1,1
33,-2,1,1.52255814,0.6917865507,1.059501401,19.17268309,8.556194977,1.05691406,1,1
33,-2,2,0.5036585366,0.7125827942,0.02163204575,-2.991851897,-0.2207407447,1.05055290,1,1
33,-2,3,2.079555556,0.677156947,1.68115403,-24.3858437,-10.23554286,1.04020151,1,0
33,-2,4,2.220681818,0.6914535833,3.560414423,-34.52839138,-17.00243423,1.02621048,1,1
33,-2,5,2.77575,0.8801469784,3.230649666,-32.06776573,-17.76946841,1.00902486,1,1
33,-2,6,2.387631579,0.8450360816,1.406608667,-20.59322868,-12.69375518,0.98914805,0,1
33,-2,7,-1.024054054,0.8438604858,0.1255205802,-5.643278675,-4.513935564,0.96710612,0,1
33,-2,8,-0.1425806452,0.8878292929,0.1436629953,7.13010002,2.988635654,0.94341666,0,1
33,-2,9,0.7472972973,1.049571531,0.5782111917,13.9145418,6.851816967,0.91856468,0,1
33,-2,10,-0.5891666667,0.9165814138,0.3681731165,10.73333114,6.162157333,0.89298631,0,1
33,-2,11,0.6135135135,1.015369,0.02850724481,2.699630577,2.138291635,0.86705983,0,1
33,-2,12,-0.50375,0.8339840376,0.09412705224,-5.598999705,-2.795047543,0.84110276,0,1
33,-2,13,0.5863888889,0.9462368368,0.3807414339,-10.88195893,-6.323648927,0.81537353,0,1
33,-2,15,0.55,2.169213979,0.1985585878,-7.03003955,-5.760889646,0.76536552,0,1
33,-2,16,-0.2966666667,2.940776164,0.0329894053,-2.135532687,-3.027305225,0.74135613,0,1
33,-2,17,1.39,3.87900116,0.0008742635362,0.4267171326,-0.4261988415,0.71812706,0,1
33,-1,0,2.759473684,1.13775003,1.507813364,-24.21678416,-6.392617652,1.04392284,1,1
33,-1,1,0.7291111111,0.6665314122,0.06178683541,-1.532020247,-4.833116723,1.04186718,1,1
33,-1,2,-0.3877777778,0.6641716274,0.02380142569,3.01773756,-0.8920335896,1.03577230,1,1
33,-1,3,-0.22225,0.6950929344,0.236166663,9.237767849,3.594384785,1.02584763,1,1
33,-1,4,-0.3170454545,0.8478563679,0.453779219,12.04370024,6.613762543,1.01242044,1,0
33,-1,5,0.3784444444,0.7899274967,0.3717749837,10.31354995,6.950237882,0.99590735,0,1
33,-1,6,-1.200277778,0.7993331519,0.0571821244,1.291498189,4.703442226,0.97678121,0,1
33,-1,7,2.453235294,0.8883298355,0.2094705917,-9.267858073,1.120712654,0.95553821,0,0
33,-1,8,0.7328125,0.8767263194,0.1092405587,-6.402415834,-2.111411519,0.93266888,0,1
33,-1,9,0.04454545455,0.9431842917,0.2152199735,-8.7080149,-3.702926966,0.90863531,0,1
33,-1,10,0.1563157895,0.8266450484,0.03852250332,-2.278323856,-3.291858882,0.88385543,0,1
33,-1,11,-1.214054054,0.8546791247,0.009542851719,1.363122992,-1.453324242,0.85869406,0,1
33,-1,12,-0.1128947368,0.9774688557,0.03549967979,3.772413117,0.7337323626,0.83345956,0,1
33,-1,14,0.391,1.26700444,0.06068100712,4.253414802,2.674788121,0.78373099,0,1
33,-1,16,3.251666667,3.654078467,0.005235031184,1.140140055,0.9370641122,0.73610651,0,1
33,-1,17,11.31,4.316972319,0.00231567707,-0.976366395,-0.1006702797,0.71335248,0,1
33,0,0,6.312727273,1.528220647,3.882351328,38.31440325,12.13422109,1.02847077,1,1
33,0,1,1.870909091,0.9774268377,0.7963331989,16.14434764,8.40657342,1.02650488,1,1
33,0,2,0.06363636364,0.968940697,0.05800178871,-4.809068353,-1.00210536,1.02067416,1,1
33,0,3,2.38,0.9845366787,2.160172201,-27.61259945,-11.67361008,1.01117325,1,0
33,0,4,4.5,1.192401266,4.616748406,-39.60517732,-18.76712477,0.99830693,0,1
33,0,5,4.697272727,1.015366237,4.085995696,-36.4002294,-19.36443482,0.98246418,0,1
33,0,6,1.837222222,1.247172699,1.523862531,-21.1092949,-13.7256344,0.96408804,0,1
33,0,7,0.23625,1.234498506,0.07059943501,-2.341674815,-4.887647723,0.94364538,0,1
33,0,8,-1.080526316,1.30996283,0.1432224578,7.09118169,3.04993905,0.92159995,0,1
33,0,9,0.7815384615,1.394831754,0.5733626176,13.78964301,6.956320137,0.89839097,0,1
33,0,10,0.95,1.377025513,0.291282375,9.249661735,5.969114713,0.87441803,0,1
33,0,11,-0.03055555556,1.241774169,0.005734723283,-0.2642528107,1.521865086,0.85003216,0,0
33,0,12,-1.657647059,1.442658782,0.2128272016,-8.644867942,-3.716443075,0.82553215,0,1
33,0,13,-0.9292857143,1.785990495,0.5128814226,-12.66040756,-7.286688314,0.80116494,0,1
33,0,14,0.7288888889,1.770569065,0.5069154194,-12.12101547,-7.998787672,0.77712870,0,1
33,0,15,-3.465,2.685996091,0.1648404884,-5.518077519,-6.175101599,0.75357773,0,1
33,0,17,5.29,5.46,0.001036524381,0.532389582,-0.3844503974,0.70836311,0,1
34,-17,0,1.085833333,1.3650638,1.582669135,23.9796635,-9.134402108,1.15264706,1,1
34,-17,1,0.4745454545,1.038224368,1.916980853,-27.17955505,-7.669554505,1.14988168,1,1
34,-17,2,1.414444444,0.9761955317,1.614904441,-25.62459496,-3.905513361,1.14170346,1,1
34,-17,3,-1.130869565,0.8927885839,0.06975988369,-5.358327407,0.5581912553,1.12845247,1,0
34,-17,4,-1.563529412,1.009754158,0.03772001932,0.7713371328,3.885648475,1.11065298,1,1
34,-17,5,-0.4158333333,0.8863137612,0.0721136681,2.598526705,4.821845005,1.08895911,1,1
34,-17,6,-0.06045454545,0.9240695513,0.3638927228,11.87884503,3.207613569,1.06409447,1,1
34,-17,7,0.564,1.021137601,1.176893411,22.12780041,-0.03249281739,1.03679544,1,1
34,-17,8,1.7555,1.19416795,0.1052700987,-5.684733934,-3.388347266,1.00776480,1,1
34,-17,9,1.461666667,1.145381763,0.606759728,-14.91420074,-5.4777697,0.97763915,0,0
34,-17,10,0.3083333333,1.452185923,1.133525295,-20.97510661,-5.625159785,0.94697003,0,1
34,-17,11,-0.9294444444,1.328946822,0.4908965994,-13.70398739,-4.054109042,0.91621667,0,1
34,-17,12,1.732222222,1.219142458,0.006961287827,0.3975064538,-1.654749993,0.88574763,0,1
34,-17,13,-1.2795,1.152611491,0.01390995571,2.351605801,0.5070675857,0.85584794,0,1
34,-17,14,-1.354705882,1.33056262,0.02508873135,2.763325067,1.673940125,0.82672941,0,1
34,-17,15,0.938,2.190074479,0.068285583,5.066626029,1.655045423,0.79854201,0,1
34,-17,16,-4.3425,2.190793847,0.007500029987,-1.583142891,0.7835869344,0.77138506,0,1
34,-17,17,2.5925,2.96894131,0.001901488495,-0.8194802714,-0.3457699321,0.74531756,0,1
34,-17,18,-5.345,3.474800954,0.01733661072,-2.406487012,-1.192321386,0.72036709,0,0
34,-16,0,1.067727273,0.9589965742,2.346469162,-31.07798117,3.224255611,1.15198290,1,1
34,-16,1,2.1225,0.792240789,1.371083195,23.47302732,4.410134013,1.14922229,1,1
34,-16,2,2.059268293,0.7271396006,2.566507776,31.8471248,7.317331658,1.14105803,1,1
34,-16,3,1.379782609,0.6539987361,1.488261631,22.62373623,10.36100158,1.12782924,1,1
34,-16,4,1.144473684,0.6959894509,1.181872242,18.70836518,11.90416301,1.11005876,1,1
34,-16,5,1.407291667,0.634537917,1.640640444,23.6324307,11.13949979,1.08839902,1,1
34,-16,6,-1.234651163,0.7114607864,0.4542828794,10.82680208,8.472453745,1.06357186,1,1
34,-16,7,0.1986046512,0.6874279651,0.2136285434,-7.850065826,5.220684976,1.03631201,1,1
34,-16,8,0.6979487179,0.7838186551,0.1539059295,7.477830515,2.848480581,1.00732083,1,1
34,-16,9,0.8225641026,0.7699450103,0.1118198618,6.456218111,2.199850206,0.97723381,0,1
34,-16,10,-0.3861764706,0.8672953651,0.4126057465,12.71816169,3.148160841,0.94660163,0,0
34,-16,11,-0.6547222222,0.861553367,0.4675906978,13.0959261,4.799529833,0.91588300,0,1
34,-16,12,0.8525,0.9250698279,0.3833208724,11.07762746,6.063406481,0.88544615,0,1
34,-16,13,0.7331578947,0.8412191884,0.2258313491,7.425421794,6.23049857,0.85557596,0,1
34,-16,15,0.1782608696,1.177867983,0.05289831231,2.963378787,3.636820583,0.79832107,0,1
34,-16,18,-0.14875,2.155382331,0.003918239788,0.9846003278,0.8128506789,0.72020488,0,1
34,-15,0,0.509047619,0.9266862426,1.210302913,20.33313053,-9.492326669,1.14999729,1,1
34,-15,1,1.830869565,0.6468313051,2.193976231,-29.10560808,-8.102863453,1.14725090,1,1
34,-15,2,0.5480952381,0.7262305619,1.747357723,-26.57788458,-4.53822395,1.13912828,1,1
34,-15,3,-1.021025641,0.7668382248,0.118781807,-7.022250184,-0.3264628546,1.12596573,1,1
34,-15,4,-0.8117073171,0.6517796531,0.1909924255,8.466683196,2.788676624,1.10828182,1,1
34,-15,5,0.362,0.6445429427,0.04107738758,1.973223971,3.632688873,1.08672392,1,1
34,-15,6,0.8668181818,0.7721747092,0.2330681441,9.623823631,2.085390198,1.06200864,1,1
34,-15,7,-0.4560465116,0.6792506529,0.6437085908,16.33754336,-0.9467898449,1.03486576,1,1
34,-15,8,0.4208108108,0.9307293451,0.4286884529,-12.73472197,-4.022504117,1.00599245,1,1
34,-15,9,1.301025641,0.8989555189,0.7323793845,-16.44571383,-5.851604049,0.97602080,0,1
34,-15,10,0.4267647059,0.974692485,0.7580953605,-16.77312502,-5.836441848,0.94549902,0,1
34,-15,11,0.2826315789,0.8038349909,0.1646653797,-7.112175245,-4.233812638,0.91488418,0,1
34,-15,12,0.6967567568,0.9752932918,0.0494295884,-4.111963628,-1.912246771,0.88454353,0,1
34,-15,13,-0.8421212121,0.9823254103,0.02067849975,2.930481812,0.124348549,0.85476157,0,1
34,-15,14,-0.8812121212,0.9384893005,0.02403938871,2.930049659,1.19007404,0.82575007,0,0
34,-15,15,-0.7570833333,1.470738437,0.01715347165,2.414210376,1.143767543,0.79765935,0,1
34,-15,16,0.05923076923,1.770678365,0.01820901988,-2.732676856,0.329011681,0.77058934,0,1
34,-15,18,-0.35,2.90862403,0.01179448271,-1.713032266,-1.404477088,0.71971892,0,1
34,-14,0,3.494545455,1.057409177,3.684327661,-39.14414395,-0.7629272542,1.14671064,1,0
34,-14,1,1.0625,0.6553523672,0.3404275253,11.88776408,0.5605634256,1.14398767,1,1
34,-14,2,1.546666667,0.7204343527,0.6864679458,16.45725752,3.841903716,1.13593368,1,1
34,-14,3,0.99525,0.7020852629,0.5007662213,12.39856492,7.390322394,1.12288030,1,1
34,-14,4,0.9807142857,0.6593498567,0.7362657687,14.74726519,9.425383469,1.10533912,1,1
34,-14,5,0.7802439024,0.7536349708,1.167075605,20.11198147,9.003563702,1.08394919,1,1
34,-14,6,1.219512195,0.8138793696,0.2931105985,8.963909827,6.449458621,1.05941851,1,1
34,-14,7,-0.3773170732,0.6914212574,0.08599167494,-5.122401478,3.088269515,1.03246876,1,1
34,-14,8,0.4455813953,0.8493141851,0.3620710452,12.26404295,0.4807231579,1.00379011,1,1
34,-14,9,0.2207142857,0.7125297066,0.0618446284,5.058149046,-0.3811508998,0.97400911,0,1
34,-14,10,0.0403030303,0.9677490171,0.02127318337,2.930285963,0.5138341452,0.94366987,0,1
34,-14,11,-0.07135135135,0.9457592373,0.01500660302,0.8736519716,2.340972924,0.91322671,0,0
34,-14,12,-0.5405405405,0.826515917,0.05813749542,2.884689746,3.983262324,0.88304529,0,1
34,-14,13,0.1727027027,1.066163215,0.1150217238,5.142929873,4.62649805,0.85340940,0,1
34,-14,14,-0.04914285714,0.9069894583,0.1319897643,6.178907403,4.090816962,0.82453077,0,1
34,-14,15,1.1872,1.110272399,0.02968307064,2.147975266,2.781311754,0.79656014,0,1
34,-14,16,1.1525,1.610848853,0.03650906081,3.651167103,1.363228012,0.76959815,0,1
34,-14,17,3.245,1.931051268,0.002997717111,-1.047474045,0.3872767858,0.74370538,0,1
34,-14,18,-1.9025,2.82256643,0.0002269236856,0.3005306115,0.06396728827,0.71891115,0,1
34,-13,0,-2.219047619,0.9245695205,0.4201832789,8.799249008,-9.86855434,1.14215631,1,1
34,-13,1,3.178809524,0.716999102,2.861469461,-33.39745669,-8.666597879,1.13946558,1,1
34,-13,2,0.9681818182,0.6372258364,1.252851493,-22.13319876,-5.600365994,1.13150606,1,1
34,-13,3,-0.1048717949,0.7619239154,0.009997864463,-0.2391669889,-2.02542849,1.11860300,1,1
34,-13,4,-0.5161363636,0.7944244939,0.1579517073,8.088471883,0.5400361311,1.10125844,1,1
34,-13,5,-0.07875,0.6588527908,0.09075559447,6.041234538,1.123341268,1.08010004,1,1
34,-13,6,0.2063888889,0.9586050673,0.04184591036,4.162282057,-0.2918722574,1.05582396,1,1
34,-13,7,-0.7053658537,0.8153737058,0.01937199231,-0.1315997696,-2.835895244,1.02914076,1,1
34,-13,8,2.034651163,0.9461917813,1.358923441,-23.19442799,-5.233717531,1.00073099,1,1
34,-13,9,0.4357142857,0.7305497383,0.5661576491,-13.93749319,-6.425989159,0.97121352,0,1
34,-13,10,1.374285714,0.946126849,0.2591936734,-8.464012366,-6.016371315,0.94112680,0,1
34,-13,11,0.982,0.9425896565,0.1004728393,-4.780694835,-4.35272079,0.91092132,0,1
34,-13,12,0.7067567568,0.9018875813,0.0122182165,0.03314843027,-2.254379946,0.88096049,0,1
34,-13,13,0.1397142857,0.8970549842,0.0009754151954,0.2858377294,-0.5693095794,0.85152709,0,1
34,-13,14,-1.206857143,0.9559489782,0.003399355985,-1.172048536,0.2014627884,0.82283278,0,1
34,-13,15,-0.3691666667,1.111966554,0.001410601417,0.76453973,0.04850415449,0.79502884,0,1
34,-13,16,-0.07714285714,1.972558006,0.02533105229,-3.179905455,-0.6534972707,0.76821688,0,1
34,-13,17,2.147,1.85993844,0.004770212549,0.1472675372,-1.40104793,0.74245867,0,1
34,-13,18,2.5225,2.942253601,0.01574749617,-1.807156059,-1.812692434,0.71778483,0,1
34,-12,0,4.7365,1.045494664,4.876067682,-44.60263366,-6.266466197,1.13637970,1,1
34,-12,1,-0.06511111111,0.6501997845,0.07968941423,-3.24648474,-4.755493491,1.13372950,1,1
34,-12,2,0.04066666667,0.7045884536,0.002474910105,-0.3316470408,-0.9590016627,1.12588876,1,1
34,-12,3,0.8232432432,0.6902860376,0.03299879257,-1.687216504,3.298830516,1.11317477,1,0
34,-12,4,0.926,0.7654746596,0.133418481,4.352651153,6.046694839,1.09607765,1,1
34,-12,5,0.5315384615,0.7937518775,0.7145236232,16.10937706,6.145074774,1.07521086,1,1
34,-12,6,0.9787179487,0.8152708482,0.4425587261,13.03061971,3.785140763,1.05125571,1,1
34,-12,7,-0.3285,0.7222005002,0.001433283979,-0.7200450821,0.2790084192,1.02490881,1,1
34,-12,8,0.002790697674,0.7260166298,0.07380556676,4.844972125,-2.689364489,0.99683863,0,1
34,-12,9,-0.6473170732,0.7150913796,0.1215897997,-5.940029193,-3.911889587,0.96765432,0,1
34,-12,10,0.8669444444,0.7683041333,0.1107760927,-6.009207662,-3.158680357,0.93788715,0,1
34,-12,11,-1.005128205,0.881632631,0.08753923407,-5.928405033,-1.128837226,0.90798274,0,1
34,-12,12,0.1921052632,0.8204941589,0.01920762269,-2.62866964,1.039870716,0.87830160,0,1
34,-12,13,1.4853125,0.9998049189,0.01540233437,0.8560801604,2.382265897,0.84912519,0,1
34,-12,14,0.2783333333,1.140805375,0.02868911845,2.370990441,2.512840686,0.82066499,0,1
34,-12,15,-1.478,1.081529214,0.006736322811,-0.1106834408,1.670437826,0.79307295,0,1
34,-11,0,-0.8363157895,1.368539412,0.1947382351,-1.494422231,-8.876179876,1.12943702,1,1
34,-11,1,2.216097561,0.8000345174,2.3029301,-29.93452321,-7.876982241,1.12683498,1,1
34,-11,2,-0.8645454545,0.6412489428,0.3860718462,-11.48587261,-5.357050274,1.11913546,1,1
34,-11,3,-0.7389473684,0.6829135988,0.08291035621,5.313919862,-2.501338439,1.10664636,1,1
34,-11,4,-0.6365909091,0.6462235336,0.2335657371,9.839724324,-0.5947099193,1.08984379,1,1
34,-11,5,0.7821621622,0.8707832875,0.00260058479,0.9659785674,-0.3858052348,1.06932441,1,1
34,-11,6,-0.6963157895,0.7189455864,0.1176439358,-6.771924334,-1.75676147,1.04575201,1,0
34,-11,7,1.36375,0.8585303996,0.1322181659,-6.338263704,-3.851638441,1.01980665,1,1
34,-11,8,0.9866666667,0.7153868893,0.9538072328,-19.12843972,-5.561430952,0.99214241,0,1
34,-11,9,0.6919512195,0.7202879654,0.281319349,-8.945943331,-6.083716261,0.96335687,0,1
34,-11,10,0.41575,0.7497355848,0.1783199166,-6.817222335,-5.264464596,0.93397264,0,1
34,-11,11,0.7152941176,0.816794043,0.03558585489,-1.416900088,-3.577388819,0.90442946,0,0
34,-11,12,-0.7624324324,0.9886081159,0.007898959061,0.189213613,-1.802920006,0.87508431,0,1
34,-11,13,-0.4242424242,0.9680472799,0.001796577442,-0.6087711318,-0.6138849665,0.84621695,0,1
34,-11,14,-0.1371428571,0.9858152427,0.003275642867,-1.131177199,-0.2885358657,0.81803860,0,1
34,-11,15,-0.07583333333,1.321569516,0.002864434502,0.8638211159,-0.667492848,0.79070191,0,1
34,-10,0,5.955909091,1.091499953,5.268885368,-45.71103517,-10.12890032,1.12139382,1,1
34,-10,1,0.89425,0.6795326059,0.4875023367,-11.42153354,-8.507142659,1.11884685,1,1
34,-10,2,1.040243902,0.6767688393,0.4496620769,-12.95373807,-4.3909366,1.11130883,1,1
34,-10,3,1.114285714,0.6491222051,0.08944496848,-6.090330202,0.3478634968,1.09907708,1,1
34,-10,4,-1.049767442,0.6578023625,0.1297995009,6.384057053,3.639539471,1.08261185,1,1
