run,h,k,l,omega,x,y,module,lp,d,counts,sigma_counts,I,sigma,background,nframes,dx,dy,domega,background_transmission,shadowed,ah,ak,al,I_scaled,sigma_scaled,robust_weight,merge_mean,scale_factor
3.0,-4,-1,-5,19.78477269822315,626.1773984163333,112.44649839124357,1.0,0.3159700739255888,1.2222815021928204,301.2022471910113,17.878141710375992,95.1708963114973,5.648957757879654,11.797752808988765,4,-0.1419804201623264,-0.1018908609308653,0.0710026687200553,1.1254029,False,4,1,5,89.37615184001864,5.305005268140046,1.0,98.61705185730514,1.0648354661974162
3.0,-4,-1,-4,27.959508292224285,595.6601996516574,113.58650999855718,1.0,0.2491211010470184,1.280488897659129,606.875,24.893191282401343,151.18536819790933,6.201419220845864,8.125,4,-0.1949063242952888,-0.0831512883019343,0.0461268772039886,1.1585307,False,4,1,4,141.98002695928253,5.823828579819435,1.0,139.02245873338504,1.0648354661974162
3.0,-4,-1,-3,41.01096192904299,565.0967050437783,113.63981086275528,1.0,0.1832851815329197,1.3319956430068944,127.40449438202248,11.881988099931691,23.35135588091884,2.177792345867972,8.595505617977528,4,0.0,0.0,0.0,0.9827372,False,4,1,3,21.929543692142193,2.0451914074997743,1.0,26.77267212923012,1.0648354661974162
3.0,-4,-1,-2,62.84334195332434,533.6160261901864,112.55667573579711,1.0,0.1168013895151863,1.3728404991880074,318.0,18.3609612482349,37.14284186582925,2.1445857866283267,12.000000000000002,6,-0.1825413417014942,-0.1337969479183272,0.2952944103120245,1.096998,False,4,1,2,34.88129673072245,2.014006721889867,1.0,34.30488524181683,1.0648354661974162
3.0,-4,0,-4,3.988488103832623,578.7390446606786,113.99604258413972,1.0,0.2125297635728242,1.31098888873316,1362.6404494382025,37.17450158013349,289.6016525538681,7.900688031763352,12.359550561797752,4,-0.1117260204326839,0.1950241834325083,0.0004959417602226,1.2316151,False,4,0,4,271.9684512275412,7.419632687458399,1.0,282.43105633650316,1.0648354661974162
3.0,-4,0,-3,14.979546637902672,540.5457129442085,113.21840016622924,1.0,0.1313190087271804,1.366427981428208,85.64285714285714,9.760423813332752,11.246535104563524,1.2817291799240234,5.357142857142857,6,0.0,0.0,0.0,0.6946194,False,4,0,3,10.561758564189729,1.2036875372879399,1.0,9.068124275021441,1.0648354661974162
3.0,-3,-4,-6,43.1714692824155,785.1758012352104,175.54974236285486,1.0,0.6841567830136804,1.023578328183616,7.827586206896552,4.027042292564915,5.355296198072602,2.7551282999412487,5.172413793103448,3,0.0,0.0,0.0,1.0085729,False,3,4,6,5.029224108393617,2.5873746577769032,1.0,5.897678169602901,1.0648354661974162
3.0,-3,-4,-5,47.3729777086856,765.2758949758038,178.34699121975558,1.0,0.6382593024137149,1.0649310352261272,158.11627906976744,13.181287849752854,100.91918597932204,8.413079587897633,9.883720930232558,4,0.0,0.0,0.0,1.1722548,False,3,4,5,94.77444091875508,7.900825859924806,1.0,99.45482425350849,1.0648354661974162
3.0,-3,-4,-4,52.243855765976605,748.5826728741382,180.4523472569157,1.0,0.5996143335431334,1.1027680979720482,207.47826086956525,14.647722198193929,124.40693911599274,8.782984183795014,4.521739130434783,3,0.0,0.0,0.0,1.2640746,False,3,4,4,116.83207694072823,8.248207786654135,1.0,122.3830383019774,1.0648354661974162
3.0,-3,-4,-3,57.77116670175846,735.2399963303528,181.9441192702137,1.0,0.5686826760524092,1.1351569277525495,924.8314606741574,30.870745110440375,525.9356299536382,17.55565794113706,18.16853932584269,3,-0.0415961836614542,0.0635820293806261,0.0209497803979061,1.5455382,False,3,4,3,493.912577716614,16.486732925819275,1.0,498.966806436091,1.0648354661974162
3.0,-3,-4,-2,63.89125933636021,725.4404743170182,182.8846624657577,1.0,0.545960761713582,1.160121013770316,63.34883720930232,8.44307762383087,34.585979416460404,4.609589090713602,4.651162790697675,4,0.0,0.0,0.0,1.5649633,False,3,4,2,32.480115956288316,4.328921450348276,1.0,27.650569902122307,1.0648354661974162
3.0,-3,-4,-1,70.48269508713025,719.3801708471948,183.32021325881493,1.0,0.5319089008718842,1.1759139225527706,595.409090909091,24.840108529061165,316.7033951145824,13.21267482523124,13.59090909090909,4,0.0793793864500003,0.0322619164187187,0.0488834759538576,1.3669595,False,3,4,1,297.42002888535166,12.408184404689676,1.0,262.35946525191525,1.0648354661974162
3.0,-3,-3,-8,26.8489175281004,782.4851033689748,176.65302200977877,1.0,0.6780479695498899,1.029699031862462,76.42528735632183,9.323610529417635,51.82001091422089,6.321855188345602,6.57471264367816,3,0.0,0.0,0.0,1.103768,False,3,3,8,48.66480555843326,5.9369314687848265,1.0,40.42379395472253,1.0648354661974162
3.0,-3,-3,-7,29.77751896354701,755.2188668262762,180.4760692040295,1.0,0.6150666100541466,1.088482344286419,527.3932584269663,23.392821289183857,324.38198362608466,14.388143289940787,12.606741573033707,3,0.0907731854035773,-0.3055857434697202,0.0717176776743642,1.3602644,False,3,3,7,304.6310851989837,13.512081205673594,1.0,294.9120582655132,1.0648354661974162
3.0,-3,-3,-6,33.50421135202362,730.6483262619417,183.47845079156224,1.0,0.5581191301148013,1.148495370155448,-1.0454545454545452,3.864705734363632,-0.5834881814836558,2.1569662026127148,10.045454545454543,4,0.0,0.0,0.0,0.9901479,False,3,3,6,-0.5479608822265499,2.0256333218458202,1.0,2.995683703589529,1.0648354661974162
3.0,-3,-3,-5,38.159381735154,708.8244229182203,185.7659228626127,1.0,0.5075732784876382,1.2078568121274715,521.7272727272726,23.159748853175174,264.814822294596,11.755269654356445,9.272727272727272,3,0.0,0.0,0.0,1.2599045,False,3,3,5,248.69083600329708,11.039517397307524,1.0,244.6697576083492,1.0648354661974162
3.0,-3,-3,-4,43.85968946888926,689.9548616478637,187.43023076119923,1.0,0.4640148751399484,1.263932178192651,33.24137931034483,7.101439287386577,15.42449447016932,3.2951734642506065,10.75862068965517,4,0.0,0.0,0.0,1.1100917,False,3,3,4,14.485331264604667,3.094537671644095,1.0,16.361512651956975,1.0648354661974162
3.0,-3,-3,-3,50.66954959074036,674.3996427625366,188.5539161722764,1.0,0.4282725937236835,1.313389016646724,584.2888888888889,24.58341305699565,250.2349179283736,10.528402072500194,12.711111111111112,3,0.0,0.0,0.0,1.2733485,False,3,3,3,234.9986696273141,9.887351057246125,1.0,216.316410898761,1.0648354661974162
3.0,-3,-3,-2,58.54535335360546,662.6391895763308,189.21181209784527,1.0,0.4013767369205475,1.3524955828451162,49.4494382022472,8.022810240560405,19.84785414817224,3.220169395288888,9.550561797752808,4,0.0,0.0,0.0,1.2045773,False,3,3,2,18.639362397507266,3.0241004338334854,1.0,15.300334529041972,1.0648354661974162
3.0,-3,-3,-1,67.28162793350555,655.1920341021631,189.46786772526804,1.0,0.3844082605002862,1.3777056343453076,821.2941176470589,29.062871830415208,315.7122431238233,11.172008005472678,14.705882352941176,3,0.0147444148553859,0.0715691660635684,0.0218384631775023,1.3258902,False,3,3,1,296.4892259376451,10.491769254614058,1.0,281.823490968363,1.0648354661974162
3.0,-3,-2,-9,13.565847504148252,775.1351814261244,178.1687774400189,1.0,0.6611577380693097,1.0452782549292947,497.655172413793,22.670361779434923,329.0285681315957,14.988685115304124,10.344827586206897,4,0.0,0.0,0.0,1.4863499,False,3,2,9,308.9947494955011,14.076057373285575,1.0,312.77451512704295,1.0648354661974162
3.0,-3,-2,-8,15.301797949909428,743.8842302431881,182.398830991981,1.0,0.588845644398833,1.116007197997256,271.3863636363637,16.915512282668946,159.8046781765106,9.960625730424573,9.613636363636363,4,0.1945568058912385,-0.3070382614724565,0.1129292730353324,1.2983009,False,3,2,8,150.07452629952454,9.354145355427063,1.0,129.20517414792457,1.0648354661974162
3.0,-3,-2,-7,17.79326471441169,714.819471246265,185.7282509949896,1.0,0.52148290913822,1.192005932987187,269.8045977011494,16.86074476305411,140.6984865080625,8.792590229274467,9.195402298850574,3,-0.2194217984324495,0.2288942168119661,0.0375000787315435,1.2825323,False,3,2,7,132.13166820082003,8.257228941362436,1.0,129.92961670324175,1.0648354661974162
3.0,-3,-2,-6,21.263703162577087,687.8099875717647,188.2661945116133,1.0,0.4591110076790741,1.2721703230366646,207.00000000000003,14.918296000400163,95.03597858956836,6.849153909598421,10.0,3,-0.1782524661392699,-0.1081123848627498,-0.0137031625770873,1.1680611,False,3,2,6,89.24944895848263,6.432124142199275,1.0,98.7366194205298,1.0648354661974162
3.0,-3,-2,-5,26.00947385746275,662.8945786980393,190.1053025902392,1.0,0.4019956860368067,1.3543213883420735,831.4767441860465,29.28163952370704,334.2500642027202,11.771092768615086,16.52325581395349,4,0.0,0.0,0.0,1.25314,False,3,2,5,313.8983202694636,11.054377077287143,1.0,311.26571630238755,1.0648354661974162
3.0,-3,-2,-4,32.40231345289226,640.3333966305512,191.3314451560074,1.0,0.3507728452339339,1.4348370806455333,228.5116279069768,15.608549750408557,80.15567388996826,5.475055405926218,9.488372093023257,4,0.1816121981715923,-0.2814811248779847,0.1341622517706113,1.1233727,False,3,2,4,75.27517295813635,5.141691444104441,1.0,77.88368119294415,1.0648354661974162
3.0,-3,-2,-3,40.84461394727424,620.6909302437978,192.0342653473568,1.0,0.3066451400882309,1.5084574848623595,1858.6629213483145,43.44545734793444,569.9499518936544,13.322338354654615,18.337078651685395,4,-0.0321874528019634,0.047043952517157,0.0228488966391964,1.3991222,False,3,2,3,535.246965363556,12.511170765404152,1.0,547.8506238956758,1.0648354661974162
3.0,-3,-2,-2,51.60600817233572,604.9246511421793,192.31725606570564,1.0,0.2715806791910263,1.5685715034296523,2051.808988764045,45.689249410313344,557.2316787387923,12.408317386581098,23.191011235955056,4,0.0632677005439745,0.0045353101783121,0.0339534674479935,1.3892152,False,3,2,2,523.3030796097505,11.652802503744411,1.0,503.618295451627,1.0648354661974162
3.0,-3,-2,-1,64.48071335723148,594.3660952189447,192.29943406663156,1.0,0.2482871196267969,1.6082833621089343,758.0344827586208,28.069551520331007,188.2101983019268,6.969308096198965,18.96551724137931,4,0.0,0.0,0.0,1.1718963,False,3,2,1,176.75049740222812,6.5449624072785,1.0,169.4434485537564,1.0648354661974162
3.0,-3,-1,-10,1.0022561995162675,786.4901931182803,176.7255774663082,1.0,0.6873419504186735,1.0224066202681246,136.86046511627907,12.256387612892672,94.06993902823008,8.42432936693292,8.13953488372093,4,0.0,0.0,0.0,1.380922,False,3,1,10,88.34222940015214,7.911390664903983,1.0,88.71655426061471,1.0648354661974162
3.0,-3,-1,-9,1.2263446344335025,752.0196225894088,181.6299411553069,1.0,0.6077246078791334,1.096916416295262,56.31818181818181,8.07640426087773,34.225944961920284,4.908229612515281,5.681818181818182,3,0.0,0.0,0.0,1.3389736,False,3,1,9,32.14200319993374,4.609378414153341,1.0,29.267050768099182,1.0648354661974162
3.0,-3,-1,-8,1.927490605204156,719.5251705934669,185.52397025201665,1.0,0.5324009608636242,1.1795231309287544,607.723404255319,25.0668007486726,323.55252436484454,13.345588804370308,13.27659574468085,4,0.0145962597647439,-0.0697618458992224,-0.0015432236491308,1.4102091,False,3,1,8,303.85212986966684,12.533005546883325,1.0,293.13663247612544,1.0648354661974162
3.0,-3,-1,-7,3.2808692451840216,688.6340543050105,188.52534098641397,1.0,0.4610252186306783,1.2703630025700636,17.31818181818182,5.4593615102110205,7.984118559013112,2.516903333828946,7.681818181818182,3,0.0,0.0,0.0,0.9953328,False,3,1,7,7.497983315229743,2.3636546806775143,1.0,4.4164071659379305,1.0648354661974162
3.0,-3,-1,-6,5.560994265131654,659.0651908102309,190.72381227634108,1.0,0.3932793052343297,1.368778946962249,434.8636363636363,21.26501657069813,171.02286878076507,8.36309094272067,11.136363636363637,4,-0.0483425894609581,-0.1904305285802081,-0.0273341344126993,1.079993,False,3,1,6,160.60966619706684,7.853880912311936,1.0,159.58254571162144,1.0648354661974162
3.0,-3,-1,-5,9.21667786043281,630.6340086941404,192.1889804577978,1.0,0.3289367189995876,1.4727273854930227,92.4494382022472,10.361731716081096,30.410014875602325,3.4083540338416825,9.550561797752808,3,0.0,0.0,0.0,0.9978976,False,3,1,5,28.558416620173347,3.2008269277629293,1.0,30.855086255733006,1.0648354661974162
3.0,-3,-1,-4,15.0153245540003,603.290744414018,192.9783041920579,1.0,0.2679781261131156,1.57801209999802,453.5666666666667,21.70771325623256,121.5459454007055,5.817192320606042,11.433333333333334,4,0.0,0.0,0.0,1.0341538,False,3,1,4,114.14528277758488,5.462996402044668,1.0,123.969946111384,1.0648354661974162
3.0,-3,-1,-3,24.31430674607725,577.239657030997,193.14963019012836,1.0,0.2108593791187383,1.6775795973631074,621.0459770114943,25.323821670159344,130.95336911683393,5.339765314283451,12.954022988505749,4,-0.0731897389237019,0.0231331417358831,0.0167547662315072,1.0869597,False,3,1,3,122.9799093605281,5.014638865619339,1.0,119.30589814101548,1.0648354661974162
3.0,-3,-1,-2,39.44327154811063,553.2922493166802,192.79024374341572,1.0,0.1592438584601198,1.7614697118203664,1999.9772727272723,45.08818838016181,318.4840977416383,7.180017088633708,21.022727272727277,4,-0.0966110991575988,0.097473401599359,0.0389933688077945,1.2065102,False,3,1,2,299.09230848495486,6.742841797215798,1.0,293.51551024006136,1.0648354661974162
3.0,-3,-1,-1,63.19192161467399,533.9096485622545,192.0974027453216,1.0,0.1181177762834203,1.8182767122543628,3670.363636363637,60.907242170043546,433.5351908788013,7.194228004681309,25.63636363636364,5,0.0,0.0,0.0,1.2483832,False,3,1,1,407.13819612618505,6.75618744215224,1.0,396.85622512299256,1.0648354661974162
3.0,-3,0,-2,4.077917358233293,525.0657234903399,192.1383262911986,1.0,0.0995514784712329,1.84351180048982,2051.409090909091,45.55964553914893,204.2208079493279,4.535530072047588,15.59090909090909,6,-0.0775430451366219,0.0508334885449244,-0.0062237848816986,0.86136514,False,3,0,2,191.78625659287178,4.259371720820124,1.0,201.63006015415192,1.0648354661974162
3.0,-2,-5,-2,64.85471204328243,789.6237536790657,248.32416828979268,1.0,0.7015245099905041,1.086794465950368,5.045454545454545,4.10814739268201,3.5395100276793614,2.881966086620014,6.954545454545455,4,0.0,0.0,0.0,1.6091363,False,2,5,2,3.3239971244751447,2.7064895733719947,1.0,6.457490835189741,1.0648354661974162
3.0,-2,-5,-1,70.08791233702286,784.4156127564751,248.59765877109157,1.0,0.6892481131241138,1.099745535445002,269.8181818181818,17.099127617783786,185.9716727047609,11.785541446625896,14.181818181818182,4,-0.1077186472452922,0.1560577405548144,0.048445879051556,1.4752746,False,2,5,1,174.64827065619403,11.067946007388999,1.0,172.1721714919855,1.0648354661974162
3.0,-2,-4,-6,39.338404855563454,779.4647085571316,250.5223189314437,1.0,0.6776799302504699,1.1140892104266062,36.333333333333336,7.049428660852199,24.62237079910041,4.777256323191982,8.666666666666668,3,0.0,0.0,0.0,1.1627036,False,2,4,6,23.123169335285382,4.486379797483472,1.0,27.246252480632055,1.0648354661974162
3.0,-2,-4,-5,43.33893625696837,760.3137281074477,252.119910936819,1.0,0.6324516831754425,1.1680230045731776,274.5,16.965160378454033,173.60798703165898,10.72964423669458,8.5,3,0.0,0.0,0.0,1.3575813,False,2,4,5,163.03738234003634,10.076340033085776,1.0,168.8288192400149,1.0648354661974162
3.0,-2,-4,-4,48.01421620029083,744.2468961070125,253.30401044687056,1.0,0.5944723567622595,1.218499975508706,410.7272727272727,20.58855093861795,244.1660098047171,12.239324398800042,8.272727272727273,4,0.0,0.0,0.0,1.3591481,False,2,4,4,229.2992838383256,11.494099123601993,1.0,224.47644261416525,1.0648354661974162
3.0,-2,-4,-3,53.36343791121621,731.4139387118851,254.11981031444475,1.0,0.5641601037967108,1.2626278740164378,196.9090909090909,14.531527423371513,111.08825316578869,8.198108019494022,9.09090909090909,4,0.0,0.0,0.0,1.201916,False,2,4,3,104.3243361929808,7.698943432800843,1.0,105.01840639853556,1.0648354661974162
3.0,-2,-4,-2,59.33745683406448,722.0067506847221,254.60340370644383,1.0,0.5419712423098529,1.2972547897819988,5.613636363636362,4.146902159523559,3.0424294738757647,2.247501715134395,7.386363636363638,3,0.0,0.0,0.0,1.255186,False,2,4,2,2.8571827014181275,2.110656328118317,1.0,5.397663039156971,1.0648354661974162
3.0,-2,-4,-1,65.82949587728172,716.2164556970489,254.78150847202045,1.0,0.5283303342146887,1.3194503280581196,579.2444444444445,24.61058690186646,306.03241092533506,13.002519603082746,16.755555555555556,3,0.0,0.0,0.0,1.3620243,False,2,4,1,287.3987772197267,12.210825067195998,1.0,287.59580852594297,1.0648354661974162
3.0,-2,-4,0,72.67857955578523,714.1860621165434,254.67039810363644,1.0,0.5235452534207345,1.3271059184503031,58.27472527472528,8.292714272834212,30.50945581197973,4.34161119551673,6.725274725274725,3,0.0,0.0,0.0,1.3148098,False,2,4,0,28.65180281882478,4.077260133925529,1.0,20.812989107910674,1.0648354661974162
3.0,-2,-3,-8,22.98165792957573,776.7464073941202,251.38499293870456,1.0,0.6713077103562821,1.121994532226096,156.02325581395348,12.934435488918028,104.7396146227976,8.682986272816601,6.9767441860465125,4,0.0,0.0,0.0,1.1624906,False,2,3,8,98.36225214852047,8.15429852634793,1.0,94.343195802138,1.0648354661974162
3.0,-2,-3,-7,25.62041414417968,750.4671189574768,253.5997604529884,1.0,0.6092134971684731,1.1993099403414529,13.285714285714286,4.78117055089386,8.093836462381143,2.9127536318689637,5.714285714285714,4,0.0,0.0,0.0,1.0216076,False,2,3,7,7.601020739180168,2.735402533379698,1.0,10.715522725461462,1.0648354661974162
3.0,-2,-3,-6,29.024229528837367,726.7683114125898,255.32632283355025,1.0,0.5532378656492388,1.2810606606149697,1424.0227272727273,38.337887874714944,787.8232942723718,21.20997126130713,28.977272727272727,4,0.0141526354890402,-0.139909440118231,0.0287056503856391,1.5193859,False,2,3,6,739.8544838910469,19.918543225320114,1.0,716.4267039154357,1.0648354661974162
3.0,-2,-3,-5,33.32784874930408,705.7204860619024,256.6256476312995,1.0,0.5037065461415605,1.3650626812794409,741.6404494382023,27.585205595234324,373.5691492653915,13.894848634980333,12.359550561797752,3,0.1224385398307958,-0.1903303151248678,0.0107299440693822,1.3400149,False,2,3,5,350.823353582903,13.04882216648885,1.0,359.01643220987876,1.0648354661974162
3.0,-2,-3,-4,38.6598618088959,687.5396728021882,257.55112745955284,1.0,0.4611617250937312,1.4476289481280349,223.70212765957447,15.381492527012236,103.16285909862744,7.093355628273298,8.297872340425533,3,0.0,0.0,0.0,1.1222864,False,2,3,4,96.88150176573988,6.661456960673978,1.0,91.50692446831299,1.0648354661974162
3.0,-2,-3,-3,45.108037554364216,672.5819182852888,258.1511442080423,1.0,0.4263796932520525,1.5233421482354133,776.7,28.296112807239087,331.16910774886924,12.064887898976078,15.3,3,0.1096946809287828,-0.0878997245429786,0.0502445194494924,1.3162863,False,2,3,3,311.00495641030034,11.330283674773185,1.0,304.5519344603326,1.0648354661974162
3.0,-2,-3,-2,52.665750229514856,661.3107764083761,258.4696822735649,1.0,0.4003249487642145,1.58532777564297,830.6404494382023,29.267018794067265,332.5260953628324,11.71631779921628,16.359550561797754,3,0.0798441108923952,-0.065274888216436,0.0472568514195614,1.2393073,False,2,3,2,312.27932006275176,11.002937234102346,1.0,316.9431469562081,1.0648354661974162
3.0,-2,-3,-1,61.17426741075019,654.2176578614861,258.54421303681795,1.0,0.3840024019324056,1.6263596991512168,704.3333333333333,27.035543917602897,270.46569176105766,10.381713801908552,16.666666666666664,3,0.0,0.0,0.0,1.2035418,False,2,3,1,253.99763658033007,9.749594309609353,1.0,243.61855950517838,1.0648354661974162
3.0,-2,-3,0,70.30019074776175,651.6938969798749,258.4008394583052,1.0,0.3782069851332527,1.6407616555610136,-0.9655172413793096,3.8853761006522416,-0.3651653649562437,1.469476381136478,9.96551724137931,3,0.0,0.0,0.0,1.2091187,False,2,3,0,-0.3429312570328527,1.3800032284650097,1.0,-0.0832016300018026,1.0648354661974162
3.0,-2,-2,-9,9.612601637027694,769.5839622639173,252.40355021023328,1.0,0.6544203521018137,1.14223625026028,208.06741573033707,14.968953773514093,136.16355146316164,9.795987999058866,9.93258426966292,4,0.0,0.0,0.0,1.2553365,False,2,2,9,127.8728552772654,9.19953204981128,1.0,131.50414156490626,1.0648354661974162
3.0,-2,-2,-8,10.98783733590031,739.4349433000308,254.86401013367825,1.0,0.5831601362589646,1.2364316683709295,355.36363636363643,19.409995720872725,207.23390660329932,11.31913574937006,13.636363636363637,4,0.0,0.0,0.0,1.2589583,False,2,2,8,194.6158943628564,10.629938717003194,1.0,167.18933793798587,1.0648354661974162
3.0,-2,-2,-7,13.046568884462689,711.3720989862168,256.78927858970644,1.0,0.5169987472008992,1.3423057986108808,284.51063829787233,17.56612031921853,147.09164356532818,9.08166219821624,15.48936170212766,4,0.072306112933461,-0.2310632922560671,0.0520855064721565,1.2040305,False,2,2,7,138.1355601261106,8.528699960236425,1.0,143.70936098993366,1.0648354661974162
3.0,-2,-2,-6,15.996357267249778,685.2999655160405,258.2421056608732,1.0,0.4559551758551581,1.46004430333636,826.6516853932585,29.35653824250466,376.916114584446,13.385265556859885,22.34831460674157,4,0.042643658777024,-0.1333211634676558,0.0222862557331851,1.2602808,False,2,2,6,353.9665296183582,12.570266470048539,1.0,349.2491306917947,1.0648354661974162
3.0,-2,-2,-5,20.117488240840487,661.2854083610325,259.2765146421739,1.0,0.4002816875285682,1.588270389634448,22.640449438202246,6.968384970155303,9.06255730752882,2.7893168952024765,16.359550561797754,4,0.0,0.0,0.0,1.0641862,False,2,2,5,8.510758323904906,2.619481585416454,1.0,6.298292124877607,1.0648354661974162
3.0,-2,-2,-4,25.772484574811983,639.6069789805974,259.94336329075804,1.0,0.3505988488885617,1.722743055233172,348.53932584269666,19.14594872569636,122.19748643284478,6.712547584108569,11.460674157303371,3,0.0906346962397037,-0.1131365306963516,0.0534384929785893,1.1389551,False,2,2,4,114.75715292355774,6.3038354724222625,1.0,117.43848256540369,1.0648354661974162
3.0,-2,-2,-3,33.37924668757182,620.8289831366483,260.2962780149153,1.0,0.3080699323683858,1.854748909440259,536.4285714285714,23.646699664510223,165.25751372046983,7.2848371663811955,14.571428571428571,4,-0.0330293580830129,0.029117931479675,0.018351791403333,1.1561782,False,2,2,3,155.19535079969975,6.84127961326808,1.0,143.8214730299248,1.0648354661974162
3.0,-2,-2,-2,43.28265294683746,605.8709112882478,260.39692104702624,1.0,0.2745582690638906,1.9700835249700857,5645.454545454545,75.4439340840776,1550.0062280788732,20.7137559534946,29.545454545454547,3,0.1204684361723593,-0.0226883700335633,-0.0030167468035102,1.3668625,False,2,2,2,1455.6297919095684,19.452541365347756,1.0,1458.8967358045225,1.0648354661974162
3.0,-2,-2,-1,55.450626554809446,595.9656821293768,260.31480458866946,1.0,0.2525538587398667,2.0505469199387343,1772.2666666666669,42.45614731042425,447.59278538270775,10.722463830475856,19.73333333333333,4,0.0265073129038455,0.0094785803037211,0.0064568130533118,1.201672,False,2,2,1,420.3398549271516,10.069596825851736,1.0,419.3568755021333,1.0648354661974162
3.0,-2,-2,0,69.10704727572116,592.3212129055127,260.1128909875045,1.0,0.2444953658737277,2.0796412926254684,4.5,6.6670833203133135,1.1002291464317748,1.6300709757106313,25.5,4,0.0,0.0,0.0,1.044821,False,2,2,0,1.033238637665546,1.5308195749073807,1.0,2.3553156204139936,1.0648354661974162
3.0,-2,-1,-5,2.1512498967757665,630.1518268553334,260.562678309442,1.0,0.3291274396585187,1.7895050377080617,60.06818181818182,8.875778396780778,19.77008688676057,2.9212622187088497,11.931818181818182,3,0.0,0.0,0.0,0.9881859,False,2,1,5,18.56633021189705,2.7433930512671894,1.0,20.935111325339637,1.0648354661974162
3.0,-2,-1,-4,6.528743886474757,604.0457812891408,260.97393186763475,1.0,0.2704965234758666,1.9888860568784357,5555.9534883720935,74.78730974045831,1502.8661031982654,20.229707284906794,24.046511627906977,4,-0.0490655114886067,-0.0437362833794168,-0.0332498982992621,1.3200117,False,2,1,4,1411.3599245196817,18.997965344963713,1.0,1398.0235210595004,1.0648354661974162
3.0,-2,-1,-3,13.777913059337948,579.4980636678406,261.0228133875074,1.0,0.2163169565051536,2.2003459021636944,1197.310344827586,35.069796212993985,258.9985297852394,7.58619158205082,20.689655172413797,3,-0.0473392055157546,-0.0363800410661951,0.0230715439470863,1.131362,False,2,1,3,243.2286846249936,7.124285227971897,1.0,240.10945323271372,1.0648354661974162
3.0,-2,-1,-2,25.89611275083095,557.4986175327924,260.7711842655694,1.0,0.1685837776858512,2.4007186649675925,5160.9534883720935,72.23542949413586,870.0530355307393,12.177721586881376,36.04651162790697,4,0.0,0.0,0.0,1.16864,False,2,1,2,817.0774388626862,11.436247170061552,1.0,822.860015199388,1.0648354661974162
3.0,-2,-1,-1,45.63923999465016,540.5368170572922,260.3447217963205,1.0,0.132322686053059,2.5508583476303026,624.2413793103449,26.09524765277105,82.60129605581132,3.45299326263445,35.75862068965517,4,0.0081931260071996,-0.0449526177733332,0.0990152667212029,1.061551,False,2,1,1,77.57188662280842,3.242748173072476,1.0,78.93129342301343,1.0648354661974162
3.0,-2,-1,0,72.6131995121838,533.402944157816,259.9738834859665,1.0,0.1172135226843683,2.6075318823323124,42144.59550561798,205.6490309331581,4939.9165013212805,24.104847352302087,93.40449438202246,4,0.0,0.0,0.0,1.5484989,False,2,1,0,4639.135958686636,22.6371567415779,1.0,4680.767133961693,1.0648354661974162
3.0,-1,-5,-2,62.694332274455405,785.7057734243883,316.40114566046145,1.0,0.6957812750637921,1.1490598613908698,137.27586206896552,12.484901702107871,95.51397434582609,8.686760825338723,11.72413793103448,3,0.0,0.0,0.0,1.6630621,False,1,5,2,89.69834061492293,8.157843254751464,1.0,96.47440493585353,1.0648354661974162
3.0,-1,-5,-1,67.89744861965787,780.6509960204953,316.4031539550648,1.0,0.6837104991817092,1.1643993607385772,217.86363636363637,15.656501303223887,148.95565557172418,10.704514321466284,17.136363636363637,4,0.0,0.0,0.0,1.4118123,False,1,5,1,139.88607658200257,10.05274022257417,1.0,141.05690033701435,1.0648354661974162
3.0,-1,-4,-6,37.12346402876065,775.5337659039308,317.9727141786085,1.0,0.6715299669124232,1.1814650587484283,72.37931034482759,9.271160625404626,48.60487588100608,6.225862188017729,8.620689655172413,4,0.0,0.0,0.0,1.1300229,False,1,4,6,45.645432955550085,5.846783269015834,1.0,38.98575506497741,1.0648354661974162
3.0,-1,-4,-5,41.00940197638184,756.7883772228771,318.5989098739976,1.0,0.6267279401814374,1.246385235136498,120.09090909090912,11.574141169073968,75.26432808906172,7.253837654262901,8.90909090909091,4,0.0,0.0,0.0,1.1567767,False,1,4,5,70.68165033780723,6.812167592582861,1.0,58.47218797408277,1.0648354661974162
3.0,-1,-4,-4,45.5734518119051,741.0613102294695,319.03383500848474,1.0,0.5891635705518864,1.308283548326564,44.43023255813953,7.991841093706961,26.17667445440416,4.708501634051686,12.569767441860463,4,0.0,0.0,0.0,1.1243498,False,1,4,4,24.582834893622064,4.421811428638825,1.0,22.183896246158746,1.0648354661974162
3.0,-1,-4,-3,50.82160514065348,728.5071826288888,319.2972529935563,1.0,0.5592358811532072,1.3633655305892616,313.8089887640449,18.381394044366328,175.49324634525755,10.27953509522552,15.191011235955056,4,0.2217013367716163,-0.0861618830606403,0.0829919238715817,1.2430173,False,1,4,3,164.8078524017924,9.653637037404739,1.0,163.16812827037435,1.0648354661974162
3.0,-1,-4,-2,56.71276884520793,719.3194055732878,319.40490895981486,1.0,0.5373836220177345,1.4072619324321949,64.03448275862068,8.935426958718965,34.41108227885975,4.801752103351308,9.96551724137931,3,0.0,0.0,0.0,1.2047259,False,1,4,2,32.315867916893815,4.509384084001841,1.0,37.32444210194218,1.0648354661974162
