run,frame,x,y,sum,maximum,omega,theta,kappa,phi,h,k,l,dqx,dqy,dqz
4.000000000000000000e+00,8.112613548374911332e+00,1.590512738191913513e+02,2.743715132858681045e+02,9.455535714285713311e+02,1.283602387112613314e+02,-1.936932258125436401e-01,8.690312499999999218e+00,-9.900000000000000000e+01,6.000000000000000000e+01,-3.000000000000000000e+00,1.000000000000000000e+00,-2.000000000000000000e+00,1.166394422287275745e-04,-1.748370729222598063e-03,-5.257487814144257143e-04
4.000000000000000000e+00,1.700546320447437765e+01,1.781209691023993287e+02,2.580181933792708833e+02,1.376089285714286007e+03,2.332916909980404512e+02,4.252731602237187936e+00,8.690312499999997442e+00,-9.899999999999998579e+01,5.999999999999998579e+01,-3.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.376780798238719239e-04,-2.129016369158784339e-03,-5.553347198689606579e-04
4.000000000000000000e+00,2.700000000000000000e+01,1.955674028941355687e+02,2.413191165270372949e+02,1.875714285714285836e+02,2.900000000000000355e+01,9.250000000000000000e+00,8.690312499999999218e+00,-9.900000000000001421e+01,6.000000000000000000e+01,-3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.090498079447943525e-05,-2.025137761131501346e-03,-5.853870288062279492e-04
4.000000000000000000e+00,3.893175411082140158e+01,2.113297893835452328e+02,2.238844351649620705e+02,1.855946428571428214e+03,1.562421271395995745e+02,1.521587705541069724e+01,8.690312499999999218e+00,-9.900000000000001421e+01,6.000000000000000711e+01,-3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-3.359005979460261138e-04,-2.511818669755666589e-03,-8.927154516655821936e-04
4.000000000000000000e+00,5.278762261837389502e+01,2.243447226938313861e+02,2.057649617996604263e+02,1.514571428571428442e+03,9.594489247311830127e+01,2.214381130918694751e+01,8.690312499999999218e+00,-9.900000000000000000e+01,6.000000000000000000e+01,-3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,-1.400345341120989850e-04,-2.644063428460186049e-03,-1.099920769970841317e-03
4.000000000000000000e+00,3.569824293353705258e+01,2.535809778456837194e+01,6.244046982429335912e+02,1.870000000000000000e+02,8.887700534759359172e+00,1.359912146676852807e+01,8.690312500000000995e+00,-9.900000000000000000e+01,6.000000000000000000e+01,-2.000000000000000000e+00,-4.000000000000000000e+00,-8.000000000000000000e+00,-2.363802923123214939e-03,1.585446385388822321e-03,-5.697882725732572595e-04
4.000000000000000000e+00,4.800000000000000000e+01,4.066483084185679786e+01,5.991219512195120842e+02,1.815714285714285836e+02,2.400000000000000000e+01,1.975000000000000000e+01,8.690312499999999218e+00,-9.900000000000001421e+01,6.000000000000000000e+01,-2.000000000000000000e+00,-4.000000000000000000e+00,-7.000000000000000000e+00,-1.110292230136866731e-03,8.152161971138327523e-04,-7.212414249710974445e-04
4.000000000000000000e+00,3.522247014043837332e+00,9.332261451634071392e+00,6.201256726604539153e+02,2.721071428571428896e+02,1.552224701404383822e+01,-2.488876492978080890e+00,8.690312499999997442e+00,-9.900000000000000000e+01,6.000000000000000000e+01,-2.000000000000000000e+00,-3.000000000000000000e+00,-1.000000000000000000e+01,-1.670778746166376449e-03,1.613369165175959630e-03,3.089694050608660092e-04
4.000000000000000000e+00,5.071308991196421090e+01,8.513689499993439824e+01,5.285294086776265203e+02,1.361053571428571104e+03,1.108897125388682525e+02,2.110654495598210545e+01,8.690312499999999218e+00,-9.900000000000001421e+01,6.000000000000000711e+01,-2.000000000000000000e+00,-3.000000000000000000e+00,-6.000000000000000000e+00,-6.549764217145537248e-04,8.227581094581437604e-04,-6.612013540405747847e-04
4.000000000000000000e+00,1.756537102473498146e+00,4.663701413427561704e+01,5.455112190812720883e+02,2.021428571428571672e+02,1.153922261484098932e+01,-3.371731448763251038e+00,8.690312499999999218e+00,-9.900000000000000000e+01,6.000000000000000000e+01,-2.000000000000000000e+00,-2.000000000000000000e+00,-9.000000000000000000e+00,-1.116226157550560816e-03,1.041586931367077806e-03,4.062187465803113184e-05
4.000000000000000000e+00,1.220905212391022054e+01,6.931453657330116869e+01,5.244796265380572322e+02,2.888035714285714448e+02,1.628232238916713115e+01,1.854526061955110272e+00,8.690312499999999218e+00,-9.900000000000000000e+01,6.000000000000000000e+01,-2.000000000000000000e+00,-2.000000000000000000e+00,-8.000000000000000000e+00,-1.028877037766828817e-03,1.036937113186198189e-03,-5.790815870549970157e-04
4.000000000000000000e+00,2.352546462341049960e+01,8.940202151940007980e+01,5.046676230844474276e+02,2.738392857142856656e+02,1.915278774046299404e+01,7.512732311705248911e+00,8.690312500000000995e+00,-9.900000000000000000e+01,6.000000000000000711e+01,-2.000000000000000000e+00,-2.000000000000000000e+00,-7.000000000000000000e+00,-7.234237548562963416e-04,8.853872113261385124e-04,-3.223661727030924240e-04
4.000000000000000000e+00,3.586817866693077406e+01,1.077087748836288057e+02,4.859626126572249518e+02,7.212142857142856656e+02,9.334515202535406786e+01,1.368408933346538525e+01,8.690312499999999218e+00,-9.900000000000001421e+01,6.000000000000000711e+01,-2.000000000000000000e+00,-2.000000000000000000e+00,-6.000000000000000000e+00,-5.304418637501057132e-04,3.983595794685435010e-04,-6.526237940853163444e-04
4.000000000000000000e+00,5.327167444104873084e+00,9.859176451664788488e+01,4.643017532571978450e+02,4.440714285714286689e+02,3.511098600611227027e+01,-1.586416277947563014e+00,8.690312499999997442e+00,-9.899999999999998579e+01,5.999999999999999289e+01,-2.000000000000000000e+00,-1.000000000000000000e+00,-7.000000000000000000e+00,-3.765620041248016192e-04,5.130169909969839459e-04,-3.475150014297656575e-04
4.000000000000000000e+00,1.600550372877624383e+01,1.197758056082996205e+02,4.468533806654007776e+02,6.489107142857143344e+02,9.038633424144857997e+01,3.752751864388122360e+00,8.690312499999999218e+00,-9.900000000000000000e+01,5.999999999999999289e+01,-2.000000000000000000e+00,-1.000000000000000000e+00,-6.000000000000000000e+00,1.513553248760901582e-06,2.623020953095855923e-04,-7.389368800149731520e-04
4.000000000000000000e+00,3.881596945820810873e+01,2.008328974088213670e+02,3.464179676711883644e+02,1.099196428571428669e+03,1.854752660222565055e+02,1.515798472910405081e+01,8.690312499999999218e+00,-9.900000000000000000e+01,6.000000000000000711e+01,-2.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-2.561239104642287767e-04,-1.253741398275450003e-03,-9.515661733505709208e-04
4.000000000000000000e+00,5.590442459051264734e+01,2.161754626675175075e+02,3.308190331844288607e+02,3.357857142857143117e+03,8.449520527547330175e+02,2.370221229525633078e+01,8.690312499999999218e+00,-9.900000000000000000e+01,6.000000000000000000e+01,-2.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,8.464248529224671636e-07,-1.355963527767387045e-03,-1.069255611972547149e-03
4.000000000000000000e+00,3.142221362229101977e+00,2.231301760835913512e+02,2.939887770897832979e+02,3.691428571428571104e+02,7.361784055727554232e+01,-2.678889318885449011e+00,8.690312499999999218e+00,-9.900000000000000000e+01,6.000000000000000000e+01,-2.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.331032860703018628e-04,-1.684034744119294880e-03,-8.410534385762391540e-04
4.000000000000000000e+00,3.089002094300107260e+01,2.609477840040754018e+02,2.608233429557932368e+02,6.309642857142857792e+02,8.538348333050319638e+01,1.119501047150053807e+01,8.690312499999999218e+00,-9.900000000000000000e+01,6.000000000000000000e+01,-2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.245851739164888228e-04,-2.060326606774687264e-03,-1.134761616869650602e-03
4.000000000000000000e+00,5.502122314305563577e+01,2.750732345773545831e+02,2.433760972388619734e+02,8.302089285714286234e+03,6.700036995850871335e+02,2.326061157152781789e+01,8.690312499999997442e+00,-9.900000000000000000e+01,5.999999999999999289e+01,-2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,4.898456849604382324e-05,-2.289002835232034627e-03,-1.314970307784268932e-03
4.000000000000000000e+00,8.519480519480518765e+00,5.309639419404124965e+02,5.560634071810541457e+01,2.337500000000000000e+02,1.332467532467532401e+01,9.740259740259714014e-03,8.690312499999999218e+00,-9.900000000000000000e+01,6.000000000000000000e+01,-2.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,6.693017781658205934e-04,-2.156930588416150485e-03,3.396042970542911821e-04
4.000000000000000000e+00,1.529985917018741226e+01,5.559228685949518649e+02,2.815545444697215771e+01,3.296785714285714448e+02,7.369949084606218115e+00,3.399929585093705242e+00,8.690312499999997442e+00,-9.900000000000000000e+01,6.000000000000000000e+01,-2.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01,7.964945611282636673e-04,-2.550978212406351808e-03,-9.717928112545903829e-05
4.000000000000000000e+00,5.774918658933370352e+01,4.226296505870702731e+02,3.415624557928985183e+01,2.524642857142857224e+02,1.599349271466968325e+01,2.462459329466685176e+01,8.690312499999997442e+00,-9.899999999999998579e+01,5.999999999999999289e+01,-2.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,-2.339099578167955218e-04,-5.941509480053008829e-04,4.052858460411173924e-04
4.000000000000000000e+00,4.327943526206878744e+01,1.005489692746941870e+02,6.364312544202007302e+02,6.817321428571428896e+02,2.520837153259816432e+01,1.738971763103439017e+01,8.690312499999999218e+00,-9.900000000000000000e+01,6.000000000000000000e+01,-1.000000000000000000e+00,-4.000000000000000000e+00,-7.000000000000000000e+00,-1.699304703699056063e-03,1.079003843509895866e-03,-9.136957215820085132e-04
4.000000000000000000e+00,2.817497545543798498e+00,8.981327042652993953e+01,6.310757608814225250e+02,6.547857142857143344e+02,5.242238464055853342e+01,-2.841251227228100973e+00,8.690312499999999218e+00,-9.900000000000000000e+01,5.999999999999999289e+01,-1.000000000000000000e+00,-3.000000000000000000e+00,-9.000000000000000000e+00,-1.428922516653524655e-03,1.499569878294471081e-03,-4.588277829519760154e-04
4.000000000000000000e+00,3.018701308972989850e+01,1.256147822992050891e+02,5.844086684857830960e+02,4.515535714285715017e+02,2.591639973108711814e+01,1.084350654486494925e+01,8.690312499999997442e+00,-9.900000000000000000e+01,6.000000000000000000e+01,-1.000000000000000000e+00,-3.000000000000000000e+00,-7.000000000000000000e+00,-1.092781239776879909e-03,1.454806662645968807e-03,-8.070232853403247475e-04
4.000000000000000000e+00,4.316378950105398360e+01,1.746987472954024270e+02,5.018438530184702131e+02,1.922982142857142890e+03,1.685631784709389649e+02,1.733189475052698825e+01,8.690312500000000995e+00,-9.900000000000000000e+01,6.000000000000000000e+01,-1.000000000000000000e+00,-2.000000000000000000e+00,-5.000000000000000000e+00,-2.561370373564131331e-04,6.753539878406877861e-04,-9.856200563762851363e-04
4.000000000000000000e+00,1.499408409733457503e+01,1.855361817914399296e+02,4.630977513032963202e+02,2.185392857142856883e+03,3.206115605236063857e+02,3.247042048667287961e+00,8.690312499999999218e+00,-9.900000000000000000e+01,6.000000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-5.000000000000000000e+00,-1.224205499731484403e-04,2.644141905842056772e-04,-9.401366247693276890e-04
4.000000000000000000e+00,3.143021352719521744e+01,2.042711338636623282e+02,4.467416549309176617e+02,9.383214285714285552e+02,1.172167243938644248e+02,1.146510676359761050e+01,8.690312499999999218e+00,-9.899999999999998579e+01,6.000000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-4.000000000000000000e+00,-2.916023524117891674e-04,-1.762061457050156932e-05,-1.047114896410877849e-03
4.000000000000000000e+00,5.152065945120071433e+01,2.206776788722236233e+02,4.307580604599741605e+02,7.526821428571427532e+03,1.041523712817495607e+03,2.151032972560035716e+01,8.690312500000000995e+00,-9.900000000000001421e+01,6.000000000000001421e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,5.285477493108259317e-06,-1.989031120040452016e-04,-1.177191347073613947e-03
4.000000000000000000e+00,5.021308111388892215e+00,2.259120435266405309e+02,3.948051200161851852e+02,4.942785714285714675e+03,1.473347786817728547e+03,-1.739345944305553227e+00,8.690312499999999218e+00,-9.900000000000000000e+01,5.999999999999999289e+01,-1.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,-2.364206553304437630e-04,-4.933385293606762367e-04,-1.105215174491691599e-03
4.000000000000000000e+00,4.685719197468248609e+01,2.644769448781804044e+02,3.636950386943092894e+02,9.400607142857141298e+03,1.718642589574381645e+03,1.917859598734124305e+01,8.690312500000000995e+00,-9.900000000000000000e+01,6.000000000000000711e+01,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-7.434580456617406741e-05,-1.146946577313630311e-03,-1.334278158498264366e-03
4.000000000000000000e+00,1.106940229581738988e+00,3.756892070193956101e+02,2.400003628447024369e+02,1.082714285714285779e+03,1.895744161498878384e+02,-3.696529885209130839e+00,8.690312499999997442e+00,-9.900000000000000000e+01,6.000000000000000000e+01,-1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,-3.644401735112268170e-04,-3.016164872876037073e-03,-1.272340874506221187e-03
4.000000000000000000e+00,3.434328669868448536e+00,4.264134474838171514e+02,2.044801628732511745e+02,1.710357142857142776e+02,1.426268532052620763e+01,-2.532835665065775732e+00,8.690312499999997442e+00,-9.900000000000000000e+01,6.000000000000000000e+01,-1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,9.710238293107326113e-04,-8.503090990223949319e-04,5.849090619132434055e-04
4.000000000000000000e+00,6.471659093280715425e+00,4.517494426683616098e+02,1.876558109531082152e+02,1.882375000000000000e+03,1.114112016544449091e+02,-1.014170453359642732e+00,8.690312500000000995e+00,-9.900000000000001421e+01,6.000000000000000711e+01,-1.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,9.265100149966551402e-04,-9.307288510300715245e-04,8.870092551020360844e-04
4.000000000000000000e+00,9.935952562052747794e+00,4.769778177923348039e+02,1.700769159125130159e+02,1.150375000000000000e+03,7.105145837537448017e+01,7.179762810263733419e-01,8.690312499999999218e+00,-9.900000000000000000e+01,6.000000000000000000e+01,-1.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,5.974812558932618423e-04,-1.113817121776494723e-03,9.558983714258589837e-04
4.000000000000000000e+00,1.388192908160040595e+01,5.020908497145145475e+02,1.512202557781851056e+02,8.475535714285713311e+02,6.062606662031476645e+01,2.690964540800202087e+00,8.690312499999999218e+00,-9.900000000000001421e+01,6.000000000000000000e+01,-1.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00,6.030887887710223438e-04,-1.591937926995967700e-03,7.777350259380675507e-04
4.000000000000000000e+00,1.800260575483727976e+01,5.271007928147696475e+02,1.313640294949271095e+02,3.220892857142857224e+02,2.053689637966402159e+01,4.751302877418638992e+00,8.690312499999999218e+00,-9.899999999999998579e+01,5.999999999999999289e+01,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,8.356566132049353390e-04,-1.381304802193117354e-03,3.712932984430740435e-04
4.000000000000000000e+00,2.944451256897608715e+01,1.634076377332048651e+02,6.791662433213629129e+02,2.038749999999999716e+02,1.388841201716738105e+01,1.047225628448804358e+01,8.690312499999999218e+00,-9.900000000000000000e+01,6.000000000000000000e+01,0.000000000000000000e+00,-4.000000000000000000e+00,-7.000000000000000000e+00,-2.110023332893229409e-03,1.195553483648637005e-03,-1.027176399727214307e-03
4.000000000000000000e+00,4.974212034383953807e+01,1.700780151081010558e+02,6.543327689502474414e+02,2.742142857142857224e+02,2.681088825214899529e+01,2.062106017191977259e+01,8.690312499999999218e+00,-9.900000000000000000e+01,6.000000000000000711e+01,0.000000000000000000e+00,-4.000000000000000000e+00,-6.000000000000000000e+00,-1.347066396891416495e-03,1.724730782077799063e-03,-6.907773453036503142e-04
4.000000000000000000e+00,1.091074826480129012e+01,1.824371975861256487e+02,6.236963810007067650e+02,9.853749999999998863e+02,4.289342346097388514e+01,1.205374132400645060e+00,8.690312499999999218e+00,-9.900000000000001421e+01,6.000000000000000711e+01,0.000000000000000000e+00,-3.000000000000000000e+00,-7.000000000000000000e+00,-8.538354492613475788e-04,1.467283756050263843e-03,-1.016852611398361139e-03
4.000000000000000000e+00,3.098133826496301424e+01,1.958135507733692009e+02,6.018728984532616550e+02,2.124285714285714164e+02,8.667955615332886055e+00,1.124066913248150712e+01,8.690312499999999218e+00,-9.900000000000001421e+01,6.000000000000000711e+01,0.000000000000000000e+00,-3.000000000000000000e+00,-6.000000000000000000e+00,-1.447249430655522806e-03,1.087063847131197747e-03,-1.184073486243400475e-03
4.000000000000000000e+00,5.400142804595711965e+01,2.057419996970812122e+02,5.812556202263237992e+02,8.253035714285713311e+02,4.474939957158621695e+01,2.275071402297855983e+01,8.690312500000000995e+00,-9.900000000000000000e+01,6.000000000000000000e+01,0.000000000000000000e+00,-3.000000000000000000e+00,-5.000000000000000000e+00,-6.775923887738510842e-04,1.037143015488295461e-03,-1.218097667371076387e-03
4.000000000000000000e+00,3.103761568135032345e+00,2.083419021545557541e+02,5.560839848112576647e+02,1.183207142857142753e+04,9.117801616671395095e+02,-2.698119215932484050e+00,8.690312499999999218e+00,-9.900000000000000000e+01,6.000000000000000000e+01,0.000000000000000000e+00,-2.000000000000000000e+00,-6.000000000000000000e+00,-8.476226110319950990e-04,8.274294587112263066e-04,-9.900374338374096084e-04
4.000000000000000000e+00,2.330137753673006529e+01,2.254211035571512127e+02,5.375774196012528137e+02,7.013035714285714448e+02,6.444633717821403707e+01,7.400688768365033532e+00,8.690312499999997442e+00,-9.899999999999998579e+01,5.999999999999999289e+01,0.000000000000000000e+00,-2.000000000000000000e+00,-5.000000000000000000e+00,-9.324903749908519668e-04,7.980921254417405741e-04,-1.051057170592714640e-03
4.000000000000000000e+00,4.959279038718290877e+01,2.393610925678682690e+02,5.197192923898530807e+02,3.210000000000000000e+02,3.855674232309746685e+01,2.054639519359145439e+01,8.690312499999999218e+00,-9.900000000000000000e+01,6.000000000000000000e+01,0.000000000000000000e+00,-2.000000000000000000e+00,-4.000000000000000000e+00,-7.085599153739685629e-04,4.594884221714168326e-04,-1.307586628432055864e-03
4.000000000000000000e+00,1.000000000000000000e+00,2.498325664242244386e+02,4.800339913908267704e+02,2.406071428571428612e+02,3.400000000000000000e+01,-3.750000000000000000e+00,8.690312499999999218e+00,-9.900000000000000000e+01,6.000000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+00,-4.000000000000000000e+00,-2.769015498999466418e-03,-2.362569519202994961e-03,-1.783942696270301997e-03
4.000000000000000000e+00,2.448578115027303070e+01,2.681189454648605874e+02,4.643537692362243661e+02,1.007214285714285779e+03,1.306515140770158325e+02,7.992890575136515352e+00,8.690312499999999218e+00,-9.900000000000000000e+01,6.000000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,-4.034223239820430851e-04,-1.777571126908572552e-04,-1.279237491699766749e-03
4.000000000000000000e+00,5.707494062802356893e+01,2.829658721083648061e+02,4.481424927434250662e+02,2.030178571428571672e+02,1.851394141964992457e+01,2.428747031401178447e+01,8.690312499999999218e+00,-9.900000000000000000e+01,6.000000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+00,-2.000000000000000000e+00,7.629872791468247928e-03,2.715276423766427305e-03,-4.565866950833399884e-04
4.000000000000000000e+00,1.500000000000000000e+01,6.273050913838122824e+02,1.807241514360314056e+02,2.735714285714284983e+02,4.800000000000000000e+01,3.250000000000000000e+00,8.690312499999999218e+00,-9.900000000000000000e+01,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,6.405547074982420597e-04,-1.421342967917293976e-03,-1.228316541313501098e-04
4.000000000000000000e+00,3.785958084519103295e+01,4.348518889492075346e+02,2.613701896977528349e+02,2.335482142857142662e+03,2.370424277642273125e+02,1.467979042259551647e+01,8.690312499999997442e+00,-9.900000000000000000e+01,5.999999999999999289e+01,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.869835843484675686e-04,-4.887071256447494960e-04,1.395071442177112098e-03
4.000000000000000000e+00,3.331156569630211806e+01,4.584055205874639114e+02,2.454041437188565453e+02,2.723571428571428896e+02,2.639181746656175775e+01,1.240578284815106080e+01,8.690312499999999218e+00,-9.900000000000000000e+01,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,1.081612665245396121e-03,-7.165848427102550211e-04,1.123857853543686058e-03
4.000000000000000000e+00,3.085362799263351619e+01,5.062341068139963340e+02,2.123080171884592176e+02,1.454464285714285552e+03,1.424209699201964554e+02,1.117681399631675987e+01,8.690312499999999218e+00,-9.900000000000001421e+01,6.000000000000000711e+01,0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,8.622052917644090764e-04,-1.027803305308327975e-03,9.544434496955578329e-04
4.000000000000000000e+00,3.547959499948341744e+01,5.804911664428142331e+02,1.555142060130178834e+02,1.728392857142856940e+02,8.000000000000000000e+00,1.348979749974170694e+01,8.690312499999999218e+00,-9.900000000000000000e+01,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,7.180058338899786285e-04,-1.939692570569251373e-03,4.028372039041328012e-04
4.000000000000000000e+00,1.787004212004212178e+01,2.465062741312741537e+02,7.035889785889786481e+02,4.070000000000000000e+02,7.027246402246402290e+00,4.685021060021060002e+00,8.690312499999999218e+00,-9.900000000000000000e+01,6.000000000000000000e+01,1.000000000000000000e+00,-4.000000000000000000e+00,-6.000000000000000000e+00,-1.290069378306113457e-03,8.532453032353837230e-04,-9.838604660665044299e-04
4.000000000000000000e+00,5.388487584650113860e+01,2.398670428893905466e+02,6.776222723852522449e+02,2.373214285714285552e+02,8.897667419112114118e+00,2.269243792325056930e+01,8.690312499999999218e+00,-9.900000000000000000e+01,6.000000000000000000e+01,1.000000000000000000e+00,-4.000000000000000000e+00,-5.000000000000000000e+00,-1.024267659040067890e-03,9.686201414326744974e-04,-8.539776964498913686e-04
4.000000000000000000e+00,1.413940976343065081e+01,2.723985283645858431e+02,6.247617691273045466e+02,2.256964285714285552e+02,7.327636680117097789e+00,2.819704881715325406e+00,8.690312499999999218e+00,-9.899999999999998579e+01,5.999999999999999289e+01,1.000000000000000000e+00,-3.000000000000000000e+00,-5.000000000000000000e+00,-1.678676939360246312e-03,9.475712560044202704e-04,-1.036044252484160169e-03
4.000000000000000000e+00,1.571446887621001265e+00,5.949951278928136844e+02,3.100692672607218583e+02,5.571071428571428896e+02,5.142906596576703748e+01,-3.464276556189499257e+00,8.690312499999999218e+00,-9.900000000000000000e+01,6.000000000000000000e+01,1.000000000000000000e+00,-1.000000000000000000e+00,9.000000000000000000e+00,5.619845271259693575e-04,-5.518115485733110503e-04,-3.949881664768450928e-04
4.000000000000000000e+00,4.999999999999999112e+00,6.197468587189703157e+02,2.938461538461539249e+02,2.330714285714285552e+02,3.600000000000000000e+01,-1.750000000000000222e+00,8.690312499999999218e+00,-9.900000000000000000e+01,6.000000000000000000e+01,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+01,2.499610643722505188e-04,-5.223250892233410880e-04,-7.829534032260943022e-05
4.000000000000000000e+00,2.979196075742256866e+01,4.362423446036672203e+02,3.668093143711906237e+02,5.598875000000000000e+03,9.925952981625772509e+02,1.064598037871128611e+01,8.690312499999999218e+00,-9.900000000000000000e+01,6.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.028018058953528158e-03,7.414781127628444768e-04,1.264024093368898427e-03
4.000000000000000000e+00,2.345577689243027919e+01,4.588923984063745820e+02,3.511659601593625553e+02,5.602678571428571104e+02,8.644223107569722231e+01,7.477888446215139595e+00,8.690312499999999218e+00,-9.900000000000000000e+01,6.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.098964278099440195e-03,4.504207064787990600e-04,1.131506261767112331e-03
4.000000000000000000e+00,1.896390610748124672e+01,5.050674596526498590e+02,3.204348578768079960e+02,1.918607142857142662e+03,3.643328679659722980e+02,5.231953053740622472e+00,8.690312499999999218e+00,-9.900000000000000000e+01,6.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,8.384333668542687246e-04,3.445828825138219642e-05,8.073593040077708949e-04
4.000000000000000000e+00,2.362024550008256796e+01,6.006948312874992553e+02,2.562897011064017079e+02,3.244107142857142776e+02,2.351246766114383391e+01,7.560122750041283979e+00,8.690312499999999218e+00,-9.900000000000000000e+01,5.999999999999999289e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,2.496605523705230922e-04,-3.704093296885146991e-04,-8.088055666760629592e-05
4.000000000000000000e+00,4.998004709381584121e+01,5.200342049820301327e+02,2.670500061965547616e+02,1.152714285714285552e+03,1.919397694881646146e+02,2.074002354690792060e+01,8.690312500000000995e+00,-9.900000000000000000e+01,6.000000000000000711e+01,1.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,7.339283939890514641e-04,-5.979073321118466566e-04,1.095832176019245763e-03
4.000000000000000000e+00,4.790426540284360613e+01,5.421569905213270886e+02,2.507060426540284936e+02,6.028571428571427759e+02,9.771374407582938204e+01,1.970213270142180306e+01,8.690312499999999218e+00,-9.900000000000001421e+01,6.000000000000000711e+01,1.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,7.012212285301411274e-04,-6.591976204026739339e-04,9.035084644399282716e-04
4.000000000000000000e+00,4.702603378337470730e+01,5.650082036689472034e+02,2.335929950959617543e+02,5.898928571428571104e+02,9.152939395774052400e+01,1.926301689168735365e+01,8.690312500000000995e+00,-9.900000000000000000e+01,6.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00,5.592499351503993354e-04,-9.527007041450485936e-04,8.873994130415563397e-04
4.000000000000000000e+00,4.724502830599507064e+01,5.886414573958484198e+02,2.153628973726230527e+02,2.460357142857142776e+02,2.136434896211351386e+01,1.937251415299753177e+01,8.690312500000000995e+00,-9.900000000000000000e+01,6.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,9.533525262298281344e-04,-1.544898234896896483e-03,7.119251315304553351e-04
4.000000000000000000e+00,7.323957917684499996e+00,4.516459499177623798e+02,5.085267004700685334e+02,1.834839285714285552e+03,1.916740177711165813e+02,-5.880210411577502239e-01,8.690312499999999218e+00,-9.900000000000000000e+01,6.000000000000000000e+01,2.000000000000000000e+00,-2.000000000000000000e+00,1.000000000000000000e+00,6.604039221811131011e-04,1.682925956252509514e-03,8.468375994255261663e-04
4.000000000000000000e+00,2.275467954525155267e+00,4.761532798285123818e+02,4.902062732063338331e+02,5.598071428571428442e+03,7.080989658428285338e+02,-3.112266022737422588e+00,8.690312499999999218e+00,-9.900000000000001421e+01,6.000000000000000711e+01,2.000000000000000000e+00,-2.000000000000000000e+00,2.000000000000000000e+00,6.070032971364769381e-04,1.585318359535903276e-03,7.518590759594268036e-04
4.000000000000000000e+00,1.000000000000000000e+00,5.701378745478123165e+02,4.244837895024229510e+02,5.232500000000001137e+02,1.230000000000000000e+02,-3.750000000000000000e+00,8.690312499999999218e+00,-9.900000000000000000e+01,6.000000000000000000e+01,2.000000000000000000e+00,-2.000000000000000000e+00,6.000000000000000000e+00,1.097630154258733004e-03,1.985114078645877633e-04,-1.565535353038549626e-03
