h,k,l,Iobs,sigma_I,Icalc,Fc_real_e,Fc_imag_e,d_A,in_final_refinement,cv_work_flag
30,-2,12,0.71125,0.9715515682,0.1380198384,6.779406432,3.385544075,0.89276793,0,1
30,-2,13,-0.7012820513,0.9209565071,0.07275982184,4.843421761,2.610080168,0.86217602,0,1
30,-2,14,-1.518205128,0.8430878407,0.07889211569,4.929326931,2.919638678,0.83242908,0,1
30,-2,15,-1.439354839,0.9858908404,0.1238059847,6.148812276,3.701457284,0.80367477,0,0
30,-2,16,1.093571429,1.641618274,0.2085201448,8.28172053,4.26222493,0.77600877,0,1
30,-2,18,-0.195,3.733584069,0.04992067034,2.925716599,3.494188618,0.72412840,0,1
30,-1,0,5.435,1.10921784,4.86451957,-42.92096665,-13.47748111,1.14999729,1,1
30,-1,1,4.843636364,0.7830377498,4.689879237,-42.76046285,-11.0786602,1.14725090,1,1
30,-1,2,0.7858139535,0.6620892327,0.5933728593,-14.88573943,-5.028289813,1.13912828,1,1
30,-1,3,-0.1019047619,0.6448982148,0.1818872477,8.504745929,1.82819818,1.12596573,1,1
30,-1,4,2.022888889,0.7398958173,0.9938549313,19.30205904,6.396673121,1.10828182,1,1
30,-1,5,2.645609756,0.7609854049,0.8648574834,17.68822662,6.851641842,1.08672392,1,1
30,-1,6,1.1846875,0.866062184,0.5241829843,14.36514407,3.424262379,1.06200864,1,1
30,-1,7,-0.6448648649,0.7608350105,0.02094654774,2.262383431,-1.896390464,1.03486576,1,1
30,-1,8,1.187105263,0.7976106663,0.7332403183,-16.21146589,-6.499866241,1.00599245,1,1
30,-1,9,0.3492307692,0.8737274444,0.8603331582,-16.9216151,-8.461381883,0.97602080,0,1
30,-1,10,-0.9775,0.8759134741,0.6465132018,-14.66693443,-7.338846404,0.94549902,0,1
30,-1,11,-0.4165,0.7923554679,0.2079605888,-8.33266838,-4.133678063,0.91488418,0,1
30,-1,12,-0.7394871795,0.8909630227,0.0417886757,-4.130706342,-0.5684831618,0.88454353,0,1
30,-1,13,1.644871795,1.116693166,0.01137779447,1.158524623,1.841596707,0.85476157,0,1
30,-1,14,-1.92,0.9708791898,0.02681237844,2.291862759,2.429502329,0.82575007,0,1
30,-1,15,0.06115384615,1.067785548,0.006671263245,0.7687824905,1.478008581,0.79765935,0,1
30,-1,16,0.493,1.677897196,0.003536481686,-1.20433198,-0.1446194791,0.77058934,0,1
30,0,0,2.98,1.486492306,1.83704292,25.48943386,10.70413823,1.13131785,1,1
30,0,1,4.999047619,1.007939008,5.98973969,48.89741327,10.05163653,1.12870282,1,1
30,0,2,1.34047619,0.9214813569,0.8015154492,16.17849499,8.468861414,1.12096521,1,1
30,0,3,1.045263158,1.194558415,0.1855135375,-5.503508478,6.847853731,1.10841543,1,1
30,0,4,-0.8857142857,0.8992647538,0.09899227772,2.139641713,6.050374338,1.09153338,1,1
30,0,5,1.371363636,0.9219022286,1.407084767,23.33548345,6.392473714,1.07092021,1,1
30,0,6,2.345294118,1.406488409,1.36444316,22.62151808,7.478948012,1.04724444,1,1
30,0,7,-0.209,1.220013352,0.6098922827,13.48873819,8.473233018,1.02119059,1,0
30,0,8,0.356,1.24722627,1.80457933,26.01138536,8.613441782,0.99341661,0,0
30,0,9,-0.4816666667,1.295699839,0.6355929768,14.35119549,7.647060304,0.96452322,0,1
30,0,10,-0.3405555556,1.165944221,0.2730841603,8.854945315,5.933366705,0.93503537,0,1
30,0,11,0.2082352941,1.262360136,0.06964206575,3.383080731,4.186752366,0.90539440,0,1
30,0,12,-2.0395,1.358473306,0.06642613906,4.281387562,3.050554976,0.87595824,0,1
30,0,13,1.7565,1.197827721,0.05030915294,3.643688365,2.766646433,0.84700714,0,0
30,0,14,0.6085,1.615774423,0.07704708876,4.729088264,3.112983565,0.81875239,0,1
30,0,15,0.7641666667,1.595628795,0.1301053229,6.415960383,3.600684611,0.79134645,0,1
30,0,16,0.964,2.510760044,0.259863054,9.687751168,3.776482307,0.76489309,0,1
30,0,17,-0.375,9.345,0.05741579328,3.465797961,3.446115724,0.73945685,0,1
31,-15,0,0.9725,0.8791669352,0.3271656376,-11.12426365,3.516518705,1.26397436,1,1
31,-15,1,-1.134705882,0.6949063769,0.1588499693,-7.942191118,1.734964432,1.26033047,1,1
31,-15,2,0.3341025641,0.6390590373,0.05918080253,-4.100919869,-2.79360806,1.24958505,1,1
31,-15,3,-0.559,0.7337618911,0.2460710975,-6.170120645,-8.019095854,1.23227102,1,1
31,-15,4,0.7504761905,0.7041913635,1.368886076,-20.83072768,-11.64461137,1.20919746,1,1
31,-15,5,0.537804878,0.6328294018,1.032670508,-16.76036188,-12.19533308,1.18135174,1,1
31,-15,6,-0.01837209302,0.6337239802,0.8165854378,-15.71126599,-9.638008401,1.14979563,1,1
31,-15,7,0.2458823529,0.8540089082,0.2341111504,-8.340242102,-5.276437263,1.11557382,1,1
31,-15,8,0.8844117647,0.8994781802,0.01874403401,2.594846845,-1.032038689,1.07964580,1,1
31,-15,9,-0.8813157895,0.7545625303,0.1664210597,8.187592386,1.483824594,1.04284430,1,1
31,-15,10,-0.04243243243,0.8695996288,0.0397909177,3.724374032,1.638228244,1.00585745,1,1
31,-15,11,0.001578947368,0.9407475256,0.1023796247,-6.525706341,-0.09765661762,0.96922891,0,1
31,-15,12,-0.2906060606,0.8629468805,0.07253801143,-4.868578195,-2.544782194,0.93336964,0,1
31,-15,13,-0.351,0.9304113785,0.3424503086,-11.07050956,-4.462964481,0.89857560,0,0
31,-15,14,-1.543030303,0.9970540399,0.1874196804,-7.207624535,-5.101459917,0.86504758,0,1
31,-15,15,-0.08878787879,1.084472253,0.08327363033,-3.890809613,-4.416679222,0.83291036,0,1
31,-15,16,-0.06208333333,1.348461681,0.04425673879,-3.138141663,-2.926567369,0.80222991,0,1
31,-15,17,-0.2206666667,1.8176983,0.01347224957,-1.944560129,-1.350454783,0.77302801,0,1
31,-15,18,0.3641666667,1.722776326,0.0001808378702,0.1115024201,-0.2506065352,0.74529413,0,1
31,-15,19,-2.301666667,2.320473252,0.004140679908,1.302509064,0.1617813555,0.71899492,0,1
31,-14,0,0.1195,0.8896725521,1.074747651,-21.04383793,-2.073327671,1.26222491,1,1
31,-14,1,0.7264102564,0.6660688433,0.490754987,-14.20297719,-1.565526852,1.25859609,1,1
31,-14,2,-0.7997560976,0.6672905251,0.02040516632,-2.897336679,-0.3080219367,1.24789460,1,0
31,-14,3,-0.5695555556,0.5796899129,0.05131879701,4.49969388,1.050527607,1.23064977,1,1
31,-14,4,-0.1004761905,0.6388341363,0.400837821,12.78245535,1.837067146,1.20766548,1,1
31,-14,5,0.7954054054,0.7656557764,0.09367077188,6.003508523,1.711433214,1.17992305,1,1
31,-14,6,0.7607692308,0.6977833986,0.1056132224,6.577668065,0.8209630302,1.14847827,1,0
31,-14,7,1.489210526,0.7181410114,0.0114472378,-2.15870608,-0.3202143668,1.11437050,1,1
31,-14,8,1.17025641,0.7250646104,0.4294596851,-13.31850737,-1.136346452,1.07855493,1,1
31,-14,9,0.8951351351,0.8629217967,0.2398265389,-9.904939472,-1.292460043,1.04186112,1,1
31,-14,10,1.04125,0.766431808,0.0338508989,3.660008664,-0.8293273918,1.00497513,1,0
31,-14,11,-1.5,0.8887358495,0.1853886998,8.781978228,-0.08140497819,0.96843944,0,1
31,-14,12,-0.8740540541,0.817739361,0.02437637989,-3.137792577,0.543960281,0.93266453,0,0
31,-14,13,0.7396774194,0.9428270784,0.001734806699,-0.3273035107,0.7839818289,0.89794639,0,1
31,-14,14,-0.2713157895,0.8408521103,0.001359361888,-0.4259201882,0.6197948906,0.86448616,0,0
31,-14,15,-0.4761764706,0.9169283101,0.006599586142,-1.641021551,0.2297027638,0.83240918,0,1
31,-14,16,1.472727273,1.211348627,0.0008386554677,-0.5721748359,-0.1467417295,0.80178208,0,1
31,-14,17,-0.425,1.485261435,0.002007968532,0.8476894675,-0.3417965406,0.77262729,0,1
31,-14,18,1.184545455,1.745851517,0.001103390279,0.5964372532,-0.3214358184,0.74493499,0,0
31,-14,19,-0.8216666667,2.35455221,0.001543275244,-0.7845124345,-0.1631254558,0.71867246,0,1
31,-14,20,0.18,4.95,0.0003825200217,-0.3986292731,0.01548164222,0.69379146,0,1
31,-13,0,2.404761905,0.8998428938,1.375144774,20.98464318,11.47888632,1.25874770,1,0
31,-13,1,0.3331707317,0.6220540326,0.6101220516,13.9986741,7.607526089,1.25514871,1,1
31,-13,2,-0.352195122,0.6933557944,0.01286061149,-0.6922892901,-2.207104368,1.24453417,1,1
31,-13,3,1.661333333,0.7288166415,1.811054472,-23.92144662,-13.46261045,1.22742638,1,1
31,-13,4,4.654390244,0.7245376195,3.913081558,-34.35213948,-21.16465835,1.20461890,1,1
31,-13,5,5.661842105,0.7341894922,5.97787186,-44.66061513,-22.19198828,1.17708116,1,1
31,-13,6,2.894705882,0.7372170738,3.024296636,-31.33820488,-16.61794066,1.14585709,1,1
31,-13,7,-0.07315789474,0.7041022961,0.2151956341,-5.898333481,-7.398676406,1.11197551,1,1
31,-13,8,0.4423255814,0.6682110469,0.3931049359,12.72445068,1.27949937,1.07638307,1,1
31,-13,9,0.9307894737,0.7427020743,0.6179899616,14.85127448,6.045690131,1.03990308,1,1
31,-13,10,0.6571052632,0.836192848,0.1919040869,6.847575619,5.740310194,1.00321743,1,1
31,-13,11,0.1440540541,0.9889548021,0.009326857975,1.181229032,1.576412654,0.96686627,0,1
31,-13,12,1.783714286,0.897336028,0.2924105345,-10.34694426,-3.820504464,0.93125909,0,1
31,-13,13,0.008787878788,0.9867574651,0.3826782754,-9.882338853,-7.845393416,0.89669193,0,1
31,-13,14,0.9257894737,0.9608514503,0.5429371022,-11.99710326,-9.052898969,0.86336660,0,1
31,-13,15,0.02289473684,0.9232102679,0.3389849468,-9.185761014,-7.526904223,0.83140954,0,1
31,-13,16,0.07458333333,1.153386629,0.1086246086,-5.015821375,-4.475946954,0.80088865,0,1
31,-13,18,1.597,1.841416031,0.003476335647,1.079346053,0.5303951712,0.74421828,0,1
31,-13,19,-0.024,3.938718827,0.005074927392,0.9951190249,1.058833704,0.71802884,0,1
31,-12,0,1.034285714,1.071439079,0.07674822583,-4.678431717,-3.1690502,1.25358535,1,1
31,-12,1,-0.7611627907,0.6603456601,0.007898984621,-1.537940768,-0.9597185053,1.25003033,1,0
31,-12,2,-0.1876190476,0.614573207,0.05632991973,1.540139216,4.589517363,1.23954404,1,1
31,-12,3,-0.4646511628,0.6068699006,1.11408787,18.62214759,10.80391897,1.22263844,1,1
31,-12,4,1.150930233,0.7368334733,2.734732012,30.3178946,14.78488472,1.20009196,1,1
31,-12,5,3.319736842,0.7185651784,3.563067305,35.52701336,14.83989243,1.17285656,1,1
31,-12,6,0.4252777778,0.7829642987,1.036610863,17.4778036,11.21613213,1.14195875,1,1
31,-12,7,-0.2533333333,0.7128332337,0.1016379004,-2.930724593,5.804881035,1.10841179,1,1
31,-12,8,-1.031666667,0.7520449023,0.1178585879,-6.921602696,1.060998874,1.07314975,1,1
31,-12,9,-0.2914634146,0.7690916848,0.04467682881,-4.133550399,-1.225261805,1.03698661,1,1
31,-12,10,-0.48675,0.7139887517,0.001414176126,-0.3859203416,-0.662890875,1.00059810,1,1
31,-12,11,0.00925,0.7611399346,0.04268180879,3.81171361,1.796755295,0.96452082,0,1
31,-12,12,1.048947368,0.8094857897,0.5154305462,13.91857316,4.551358376,0.92916280,0,1
31,-12,13,1.733783784,0.8359019483,0.3701273516,10.73959141,6.216933722,0.89482005,0,1
31,-12,14,1.002,0.9088346773,0.2119150833,7.040832044,6.212292863,0.86169538,0,1
31,-12,15,0.8263157895,0.9505202903,0.09927599417,4.235325089,4.833751759,0.82991680,0,1
31,-12,16,-0.4980769231,1.141280929,0.04965899926,3.499354285,2.900831733,0.79955408,0,1
31,-12,17,-0.05076923077,1.559125836,0.007720648311,1.285017929,1.249341695,0.77063302,0,1
31,-12,18,-0.01555555556,2.065020925,0.0003052288562,-0.03071743708,0.3550280674,0.74314707,0,1
31,-12,19,1.4975,4.527209175,0.0001437517962,-0.07930642391,0.2313384865,0.71706665,0,1
31,-11,0,3.328095238,0.9366247963,4.0395013,37.07486339,17.4946526,1.24679999,1,1
31,-11,1,1.707804878,0.732553462,1.670933882,23.24007154,12.45312406,1.24330223,1,1
31,-11,2,-0.3122222222,0.6432358137,0.1637156883,8.246869483,-0.3193681018,1.23298296,1,0
31,-11,3,1.191578947,0.6647635637,1.635058082,-21.37557132,-14.94457362,1.21634082,1,1
31,-11,4,8.256666667,0.7950107682,7.342787267,-49.33402072,-24.92134639,1.19413467,1,1
31,-11,5,7.855714286,0.8994321538,7.173100478,-47.92504086,-26.22045909,1.16729387,1,0
31,-11,6,2.849714286,0.7704262147,3.496671596,-33.07486261,-18.99529005,1.13682231,1,1
31,-11,7,0.4545,0.6803321799,0.4323404808,-11.35120251,-7.143014742,1.10371303,1,1
31,-11,8,-0.3311363636,0.7575162636,0.1056225687,5.373420104,3.882002358,1.06888362,1,1
31,-11,9,0.1213636364,0.8318536569,1.119844203,19.26049344,9.743578581,1.03313588,1,1
31,-11,10,2.175853659,0.9358915129,1.023430177,18.5589595,9.01978503,0.99713735,0,1
31,-11,11,-1.006136364,0.8487491864,0.1528963999,7.229018107,3.369399731,0.96141994,0,1
31,-11,12,-1.202432432,0.8981625726,0.04561928286,-2.203467502,-3.758236058,0.92638963,0,1
31,-11,13,1.412222222,0.8788312068,0.7039379878,-14.55458945,-9.001820292,0.89234235,0,1
31,-11,15,0.8563636364,0.9678174968,0.3929367338,-9.472190162,-8.588154506,0.82793893,0,0
31,-11,17,-1.858333333,1.949197517,0.002677878598,-0.4909537365,-0.9343866882,0.76904868,0,1
31,-11,18,3.083,1.831251758,0.01058266182,1.566267724,1.39629988,0.74172597,0,1
31,-11,19,0.02333333333,3.414942654,0.01781835531,1.956249886,1.893752295,0.71578972,0,1
31,-10,0,0.7942857143,0.848952803,0.4852302995,14.19943036,-0.5030926857,1.23847124,1,1
31,-10,1,0.595,0.7096697511,0.7068134925,16.99794778,2.266042561,1.23504292,1,1
31,-10,2,-0.6524444444,0.6548347895,0.4556749194,10.23057731,9.214981726,1.22492627,1,1
31,-10,3,2.424390244,0.7951589079,1.809714421,21.55858119,16.97490931,1.20860395,1,1
31,-10,4,7.026153846,0.9698537402,4.740664289,38.63917149,21.89376884,1.18681134,1,1
31,-10,5,4.986388889,0.7999916818,4.748934443,38.71536338,21.83767546,1.16045055,1,1
31,-10,6,3.159444444,0.743139611,2.624836231,28.26721667,17.1175519,1.13049819,1,1
31,-10,7,1.884473684,0.7778834486,0.9085989858,16.60120673,10.12011171,1.09792276,1,1
31,-10,8,0.3372093023,0.8692348646,0.2674278913,9.781318301,3.948095131,1.06362183,1,1
31,-10,9,-0.3481818182,0.6592355641,0.003471153751,0.8285484973,0.8704357725,1.02838225,1,1
31,-10,10,0.7254761905,0.7093849736,0.01601262251,-2.174167489,1.391022525,0.99286150,0,1
31,-10,11,1.7885,0.7550432521,0.07890042765,3.769266043,4.314932865,0.95758558,0,0
31,-10,12,-0.1679487179,0.8532549553,0.4986009368,12.22306328,7.618163555,0.92295784,0,1
31,-10,13,1.006470588,0.8939339498,1.080513203,18.93140157,9.546861136,0.88927398,0,1
31,-10,14,1.285555556,1.027680656,0.8364075705,16.13559033,9.360805496,0.85673937,0,1
31,-10,16,-0.4096153846,1.259964771,0.1367493865,5.813210916,4.806274629,0.79559007,0,1
31,-10,17,-0.1607142857,1.617542725,0.02218872493,1.65741779,2.546456681,0.76708192,0,1
31,-10,18,-0.4811111111,1.906808464,0.003865211094,-0.08378683299,1.265336248,0.73996100,0,1
31,-10,19,1.565,4.265597848,0.002980509942,0.5201505933,0.9846142525,0.71420312,0,1
31,-9,0,0.6327272727,0.8939595713,1.545719339,18.22869342,17.62955645,1.22869369,1,0
31,-9,1,2.249090909,0.7195350139,0.9637344172,15.47013728,12.71339127,1.22534570,1,0
31,-9,2,0.0625,0.6114344754,0.1735220886,8.492429318,0.2671813249,1.21546360,1,1
31,-9,3,1.453043478,0.6387967909,0.9111058259,-13.57129224,-13.95993222,1.19951175,1,1
31,-9,4,4.435789474,0.7119242097,4.166718492,-34.28556743,-23.62278814,1.17819869,1,1
31,-9,5,6.126875,0.81517121,6.459450643,-45.51652113,-24.81247521,1.15239530,1,1
31,-9,6,4.463684211,0.770623551,4.5085212,-39.51865175,-17.72053108,1.12304678,1,1
31,-9,7,1.113157895,0.7319312424,0.7764420167,-16.87401125,-6.188814003,1.09109328,1,1
31,-9,8,-0.417,0.7504095634,0.1945020222,7.818091471,4.449578958,1.05740909,1,1
31,-9,9,1.034761905,0.7320536748,1.282019177,20.8212146,9.992637373,1.02276359,1,1
31,-9,10,0.1392857143,0.7923270533,1.061056596,18.93237557,9.111030847,0.98780237,0,1
31,-9,11,-0.1891428571,0.8681130286,0.2130747737,8.747724639,3.482196694,0.95304434,0,1
31,-9,12,-0.28475,0.8302853223,0.1082350775,-5.726695454,-3.497922596,0.91888960,0,1
31,-9,13,0.7466666667,0.9770025426,0.6073003846,-13.3925992,-8.561640032,0.88563338,0,1
31,-9,14,1.346176471,1.073465743,0.7083131719,-13.96156151,-9.988188517,0.85348248,0,1
31,-9,15,0.2051515152,0.9754925294,0.3603803567,-9.262078194,-8.009233538,0.82257187,0,1
31,-9,16,-0.8192307692,1.180862778,0.1183599072,-5.596517856,-4.233421908,0.79297991,0,1
31,-9,18,0.8371428571,3.223570716,0.01550894492,1.981280035,1.589630634,0.73785958,0,1
31,-9,19,1.22,4.169919064,0.02118815905,2.212820372,1.979551062,0.71231305,0,1
31,-8,0,-0.3109090909,1.032563722,2.247082069,30.35285333,3.686223276,1.21757406,1,1
31,-8,1,1.468809524,0.7262023314,1.994258219,28.22427112,5.752281401,1.21431591,1,1
31,-8,2,0.4815,0.7945101337,0.6696732568,12.63307097,10.90957107,1.20469619,1,1
31,-8,3,0.3588888889,0.6123603302,0.9680339382,11.29794258,16.5861613,1.18915916,1,1
31,-8,4,2.432571429,0.7027781024,2.083143233,21.5836405,20.02060736,1.16838373,1,1
31,-8,5,3.308684211,0.8268927743,3.987167379,35.67610402,19.64817492,1.14320623,1,1
31,-8,6,5.464736842,0.8882162617,5.750604555,46.29436059,15.79031268,1.11453693,1,1
31,-8,7,3.199,0.7905185575,3.135575678,34.60929926,10.33113576,1.08328437,1,1
31,-8,8,0.7073809524,0.6937042299,0.4797765598,12.95404345,5.639210048,1.05029669,1,1
31,-8,9,0.03,0.7400692102,0.03505208071,-1.787849986,3.374430868,1.01632346,1,1
31,-8,10,0.06473684211,0.7659404355,0.04133519131,1.641410785,3.808281683,0.98199667,0,1
31,-8,11,0.1164516129,0.8683125597,0.2150232356,7.367409834,5.931298127,0.94782701,0,1
31,-8,12,-1.616666667,0.9125397143,0.4700821043,11.35211353,8.167259922,0.91421064,0,1
31,-8,13,1.631714286,0.9364849787,0.8106752631,15.87872178,9.227263387,0.88144200,0,1
31,-8,14,1.637058824,0.950563892,0.6860193607,14.51194329,8.649706113,0.84972931,0,1
31,-8,16,1.544,1.155810394,0.1052715418,4.754788848,4.60320828,0.78996696,0,1
31,-8,17,-2.254545455,1.618084777,0.03917934125,2.914108471,2.794330529,0.76203813,0,0
31,-8,19,-2.32,4.057144932,0.01720459197,2.15360533,1.587401396,0.71012682,0,0
31,-7,0,0.4819047619,0.8865445545,0.3271297651,-3.653211308,11.07945252,1.20522825,1,1
31,-7,1,-1.299534884,0.6129390403,0.2593108835,-7.205725756,7.480784094,1.20206795,1,1
31,-7,2,0.203902439,0.6389122039,0.07818935537,5.46921861,-1.61796876,1.19273417,1,1
31,-7,3,-0.007826086957,0.6123194537,0.4084883775,-5.135556393,-11.98227881,1.17764964,1,0
31,-7,4,1.065277778,0.7607914098,2.980047449,-29.6773292,-18.94955357,1.15746149,1,1
31,-7,5,4.473846154,0.8184324419,5.640038169,-44.2682986,-19.66771737,1.13296887,1,0
31,-7,6,3.361463415,0.7559334047,2.98989307,-32.23369701,-14.31483261,1.10504433,1,1
31,-7,7,0.56475,0.7053723319,0.1775476485,-6.386913278,-5.751077162,1.07456198,1,1
31,-7,8,0.3605555556,0.7365232599,0.1044929605,6.253718241,2.089169189,1.04234137,1,1
31,-7,9,-0.9228947368,0.7595032729,0.4330383565,11.93783004,6.136042588,1.00911020,1,1
31,-7,10,1.926666667,0.8687385439,0.242124235,8.423047334,5.457700441,0.97548530,0,1
31,-7,11,-0.8643333333,0.8806892503,0.004951954594,0.5219639086,1.337079776,0.94196801,0,1
31,-7,12,0.02967741935,0.9477048091,0.2350869137,-9.171478899,-3.7000491,0.90894980,0,1
31,-7,13,1.542564103,0.8537785917,0.5202364784,-12.797568,-7.256946485,0.87672396,0,1
31,-7,14,-0.09588235294,0.9172096431,0.4413820007,-10.8600984,-8.105084007,0.84550001,0,1
31,-7,15,-0.7788888889,1.089761935,0.1994588006,-6.419199887,-6.463545123,0.81541856,0,1
31,-7,16,0.9983333333,1.118104485,0.1287141081,-6.397333106,-3.553139531,0.78656529,0,1
31,-7,17,-0.7375,1.6042,0.008811689491,-1.737055771,-0.8054089737,0.75898327,0,1
31,-7,18,-0.055,3.464829241,0.008340875306,1.674109179,0.8170224163,0.73268337,0,0
31,-6,0,2.895882353,1.280006049,3.230850807,35.87751915,7.54838935,1.19177829,1,1
31,-6,1,2.602142857,0.6515477387,2.700196861,32.55298887,7.981374519,1.18872235,1,1
31,-6,2,-1.03,0.7640986241,0.274951922,5.772331958,9.004007493,1.17969369,1,1
31,-6,3,0.5902777778,0.7324743331,0.3106912644,-5.491876808,9.954917294,1.16509255,1,1
31,-6,4,-0.07609756098,0.6535079709,0.3675172625,7.011604911,10.1853117,1.14553271,1,1
31,-6,5,1.854871795,0.7014026694,2.525783088,31.01171612,9.439765136,1.12177422,1,1
31,-6,6,2.9,0.6795927152,2.844269599,33.45871828,7.99087758,1.09464972,1,1
31,-6,7,1.191707317,0.6822171443,0.9729601928,19.0544661,6.459188104,1.06499674,1,1
31,-6,8,0.9591891892,0.7598624977,0.3151637627,10.073624,5.444625109,1.03360415,1,1
31,-6,9,1.498529412,0.8713179859,0.1752520854,6.773073613,5.199804748,1.00117604,1,1
31,-6,10,-0.1862857143,0.8207716131,0.1814576611,6.70135114,5.530477201,0.96831261,0,1
31,-6,11,1.648125,0.8615526954,0.2479055522,8.226055712,5.955796127,0.93550475,0,1
31,-6,12,0.904137931,1.173248041,0.4177244971,11.73543199,6.005931134,0.90313854,0,1
31,-6,13,0.844375,0.9910591167,0.2602839479,8.851653458,5.471533838,0.87150567,0,1
31,-6,14,0.4811764706,0.9177614465,0.111062534,5.117443026,4.474217825,0.84081672,0,1
31,-6,15,-0.1063888889,0.9831757866,0.03171560951,1.406162062,3.349295787,0.81121512,0,1
31,-6,16,-0.4913043478,1.279474216,0.04527947315,3.590664682,2.438310647,0.78279044,0,0
31,-6,17,-2.579,2.114394818,0.03092512428,3.029803267,1.920023415,0.75559009,0,1
31,-6,18,1.6025,2.68602983,0.03101398985,3.130833616,1.760980002,0.72962945,0,1
31,-5,0,-0.5244444444,0.9553652911,0.3726875897,-12.41372482,0.9765731726,1.17734944,1,1
31,-5,1,1.256315789,0.6546099048,0.7537604535,-17.69734721,-0.633291825,1.17440289,1,1
31,-5,2,-0.16,0.6874851217,0.138968301,-5.985799182,-4.689037227,1.16569423,1,1
31,-5,3,1.498108108,0.7117864255,0.6408204668,-13.44659944,-9.26273016,1.15160061,1,1
31,-5,4,2.33452381,0.8004092451,2.513251373,-29.93004366,-12.23987133,1.13270156,1,1
31,-5,5,2.280285714,0.8479169221,2.344003384,-28.68535586,-12.34332987,1.10971670,1,1
31,-5,6,-0.4055,0.6778273656,0.6671640798,-13.55587749,-9.685426257,1.08343726,1,1
31,-5,7,0.147027027,0.7558124417,0.08872972399,-2.361841206,-5.597957964,1.05466257,1,1
31,-5,8,-0.2602702703,0.7553911907,0.06161818382,-4.698872896,-1.885852588,1.02414918,1,1
31,-5,9,-1.571351351,0.8623107062,0.002220015171,-0.9589136363,0.06409038693,0.99257610,0,1
31,-5,10,-0.5271052632,0.7929143446,0.007650042076,-1.778507839,-0.1402153609,0.96052559,0,1
31,-5,11,-0.565625,0.857299881,0.1365471565,-7.300039651,-1.875894867,0.92847709,0,1
31,-5,12,2.388965517,1.012127976,0.3780641114,-11.89773503,-3.966740135,0.89681052,0,1
31,-5,13,0.7944736842,0.8727529517,0.4043303524,-11.82800534,-5.321401615,0.86581545,0,1
31,-5,14,0.4776470588,0.9277565771,0.1777257083,-6.685875547,-5.407466924,0.83570324,0,1
31,-5,15,-0.3602702703,1.017794714,0.06578316729,-2.88112562,-4.366666468,0.80662003,0,1
31,-5,16,-1.241666667,1.242639067,0.07482872246,-4.82998796,-2.793424754,0.77865924,0,1
31,-5,17,-2.18625,2.559727202,0.01869790415,-2.435454498,-1.359302527,0.75187275,0,1
31,-5,18,-1.7575,5.290876385,0.001659823067,-0.6650480887,-0.498266677,0.72628059,0,1
31,-4,0,2.225789474,1.027206886,2.285299042,29.00347891,10.4681461,1.16206757,1,1
31,-4,1,3.669,0.6826865588,2.502540075,30.99502596,8.970728121,1.15923399,1,1
31,-4,2,-1.119142857,0.8382102152,0.1137920027,4.598427127,5.118290144,1.15085605,1,1
31,-4,3,-0.8043589744,0.6476840347,0.1431309193,-7.698255163,0.5343779848,1.13728761,1,1
31,-4,4,-0.17,0.7712623482,0.04311867747,-3.071980336,-2.915850378,1.11907350,1,1
31,-4,5,-0.5989189189,0.7871342312,0.0583520805,-2.941585315,-3.952730849,1.09689228,1,1
31,-4,6,0.6521621622,0.6989578489,0.1102343145,-6.331528967,-2.402917772,1.07149287,1,1
31,-4,7,1.20825,0.8984669199,0.06149224104,-4.992462161,0.8116467025,1.04363529,1,1
31,-4,8,0.5564102564,0.7620807445,0.3463895378,11.25590585,4.173452802,1.01404259,1,1
31,-4,9,2.57,0.7947826666,0.5976462361,14.46189091,6.284946993,0.98336746,0,1
31,-4,10,0.08606060606,0.8652244304,0.4539302896,12.13501779,6.44950397,0.95217314,0,1
31,-4,11,1.271875,0.9787698457,0.2646032149,9.294378733,4.868365078,0.92092666,0,1
31,-4,12,0.3520588235,0.8721670898,0.1171054815,6.548908361,2.415114227,0.89000103,0,1
31,-4,13,-0.652,0.828891089,0.02188457725,3.013577155,0.1526086963,0.85968314,0,1
31,-4,14,0.3255882353,0.920907246,0.0292074499,-3.291677671,-1.147357205,0.83018477,0,1
31,-4,15,1.046774194,0.9896415647,0.06261478188,-4.944462735,-1.266002726,0.80165453,0,1
31,-4,16,-1.624285714,1.451060836,0.00287320431,0.9691769965,-0.5060375499,0.77418961,0,1
31,-4,17,3.263333333,2.778410417,0.004790768874,1.296936786,0.5577843195,0.74784637,0,1
31,-4,18,2.2375,4.367152724,0.008235795608,1.22715308,1.385837207,0.72264958,0,1
31,-3,0,1.276842105,0.9532203763,1.493481217,-23.78429848,-7.460585615,1.14605668,1,1
31,-3,1,2.516923077,0.6739236676,0.9612361327,-18.68617841,-7.123398514,1.14333836,1,1
31,-3,2,0.2225,0.6355624014,0.6341984182,-14.99136374,-6.254051446,1.13529798,1,1
31,-3,3,-0.702195122,0.7448179113,0.660245053,-15.73411982,-5.208469393,1.12226625,1,1
31,-3,4,-0.4569767442,0.6136484443,0.4180519166,-12.43870919,-4.382500094,1.10475338,1,0
31,-3,5,-0.31,0.6549491246,0.1552330831,-6.954215028,-4.027730455,1.08339680,1,1
31,-3,6,-1.529210526,0.7107638571,0.143901598,-6.53005253,-4.150631544,1.05890275,1,1
31,-3,7,-0.1755,0.8508632833,0.2132863168,-8.254636761,-4.538431808,1.03199135,1,1
